COM,IRIS,LIBIRIS,LIBCOM,LIB_EPCI_SUB,P18_POP,P18_POP0002,P18_POP0305,P18_POP0610,P18_POP1117,P18_POP1824,P18_POP2539,P18_POP4054,P18_POP5564,P18_POP6579,P18_POP80P
75109,751093603,Rochechouart 3,Paris 9e Arrondissement,Paris,1579.94232868713,74.415266152559,43.2084484251507,63.6123929381882,84.8496773122691,147.093438479612,488.930831280782,319.455501456941,165.39035620588,125.044069517874,67.9423469178697
75109,751093604,Rochechouart 4,Paris 9e Arrondissement,Paris,1811.03986274107,61.758718829398,40.8907408357775,68.8707449315417,88.7376228893301,186.396610113258,583.610635803529,338.662140523632,163.023439375853,203.860334254874,75.2288751838752
75109,751093605,Rochechouart 5,Paris 9e Arrondissement,Paris,2200.55785866524,45.5445207364454,76.485664615421,104.475640466487,112.290532898595,165.794964801466,774.965502299434,439.459597980188,178.060471308396,249.274126111923,54.2068374468866
75109,751093606,Rochechouart 6,Paris 9e Arrondissement,Paris,2066.56495079998,50.6695774879361,49.2211107361548,74.6843475206973,131.508918805856,220.063747022843,673.816258090228,471.274518522396,151.649195226121,168.878867220465,74.7984101672827
75109,751093607,Rochechouart 7,Paris 9e Arrondissement,Paris,2200.04483879039,81.3058934155076,65.7628531855039,108.177965721305,170.961772702319,178.464704947002,725.717558778144,419.972185367326,195.375299955277,194.213721721029,60.0928829969817
75109,751093608,Rochechouart 8,Paris 9e Arrondissement,Paris,2600.79330860053,90.7613184094752,78.1212587314665,127.151050067699,110.308248820008,220.668355667694,783.033605144367,514.277630914487,284.620744406387,290.686709395006,101.164387043935
75109,751093609,Rochechouart 9,Paris 9e Arrondissement,Paris,2070.96700627152,74.8172936312447,66.374783961155,62.6077938623192,143.005851383708,141.806116934362,570.703461461601,441.930960681417,216.146267845551,256.626931683301,96.9475448268663
75109,751093610,Rochechouart 10,Paris 9e Arrondissement,Paris,2497.3873109463,97.3796006330653,69.6410467187689,130.01073643129,201.225224785595,245.75444333868,770.628380360214,555.448003450236,227.833892383177,152.585427919205,46.8805549260695
75110,751103701,Saint-Vincent de Paul 1,Paris 10e Arrondissement,Paris,2067.11496354811,53.6221499650507,47.3544328372799,78.6231736728773,108.991091966198,192.496860541639,695.508299029938,429.015227240504,192.959779407241,188.983002387097,79.5609465002829
75110,751103702,Saint-Vincent de Paul 2,Paris 10e Arrondissement,Paris,1928.61773160186,73.6849569065564,54.6316506603306,75.0197020598023,94.1657496424804,222.667476417378,645.902531864933,417.95886161449,138.251853870488,141.462769765201,64.8721788002033
75110,751103703,Saint-Vincent de Paul 3,Paris 10e Arrondissement,Paris,2325.24350918105,71.7241904557949,59.9483104725902,76.9603505360614,137.971983413735,186.509865815399,779.589337785697,562.025537218674,214.552527182227,189.259501908454,46.7019043924137
75110,751103704,Saint-Vincent de Paul 4,Paris 10e Arrondissement,Paris,2871.64112109232,93.6699556297948,89.6734328808787,176.237257339868,166.357038744337,189.231356434204,937.147305653199,635.83664924622,256.769482951773,255.26783126219,71.4508109498549
75110,751103705,Saint-Vincent de Paul 5,Paris 10e Arrondissement,Paris,2439.09514931527,66.5752301440523,64.6933556000007,147.994146419832,176.846530346529,236.911483201906,552.459652503939,545.179591331996,273.820073492255,266.655027179221,107.960059095545
75110,751103706,Saint-Vincent de Paul 6,Paris 10e Arrondissement,Paris,2663.80992312588,115.328228441645,61.6420638932814,122.657974283608,156.85184990658,204.047781171147,822.31724078381,521.016825028821,267.66441035359,304.023056719707,88.2604925436884
75110,751103707,Saint-Vincent de Paul 7,Paris 10e Arrondissement,Paris,2799.86310657927,84.6452684438116,79.27513087466,196.129028130656,245.872367063517,331.755557683358,619.752114004753,616.138619703187,267.362955729051,207.806336901174,151.125728045105
75110,751103708,Saint-Vincent de Paul 8,Paris 10e Arrondissement,Paris,1850.56578642607,64.9266069762299,48.2043894326579,89.2027651450456,91.1833830954543,226.578557330271,546.758654263439,416.546356490229,152.684346789813,154.114067950506,60.3666589524206
75110,751103709,Saint-Vincent de Paul 9,Paris 10e Arrondissement,Paris,2452.97803159535,123.335670656439,85.733739117758,99.6231650382935,112.641798739433,171.41933570926,807.43333777309,539.918559372147,307.349155026433,151.809230590338,53.7140395721625
75110,751103710,Saint-Vincent de Paul 10,Paris 10e Arrondissement,Paris,31.9999352107887,0,0,0,0,0.999997975337148,5.99998785202289,11.9999757040458,9.99997975337148,2.99999392601144,0
75110,751103711,Saint-Vincent de Paul 11,Paris 10e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0
75110,751103712,Saint-Vincent de Paul 12,Paris 10e Arrondissement,Paris,649.898856674381,32.825623568783,21.7581898347298,38.4010189352638,34.3801099486492,66.9241162601774,182.00900816303,133.666511774389,74.683785527394,48.2227945225835,17.0276981393818
75110,751103801,Porte Saint-Denis 1,Paris 10e Arrondissement,Paris,1867.0666137965,52.755750357449,52.6823050343317,89.4385687452699,83.9109280981884,171.015631243919,574.542577753013,443.533055555428,202.094897442715,150.542333742451,46.5505658237345
75110,751103802,Porte Saint-Denis 2,Paris 10e Arrondissement,Paris,1579.08960724274,52.2429243343821,20.9849673785287,63.1637463169992,89.630858138666,154.132228186577,515.262392813854,365.178152335931,160.837503414131,116.211195313648,41.4456390100233
75110,751103803,Porte Saint-Denis 3,Paris 10e Arrondissement,Paris,2987.36362968127,104.211526599104,102.360564733264,98.7430688218517,105.205659129459,229.135026637833,1095.73052580259,610.618345584858,270.243553042546,305.839080960136,65.2762783696293
75110,751103804,Porte Saint-Denis 4,Paris 10e Arrondissement,Paris,2955.57688993863,81.4733474011556,99.2498227946601,141.734850154626,184.623612735597,249.000375994184,965.709855682409,662.917100519442,330.799613662239,211.889705516086,28.1786054782311
75110,751103805,Porte Saint-Denis 5,Paris 10e Arrondissement,Paris,2423.5496059341,76.6887914061917,54.5276335791275,181.118510744871,104.534406834468,231.284551202977,811.412595845959,514.212384339552,184.316740249062,183.047864551519,82.4061271803739
75110,751103806,Porte Saint-Denis 6,Paris 10e Arrondissement,Paris,3761.17734528734,112.020939263211,129.673914198947,217.828429313114,239.975045938621,289.840569322793,1050.57909463671,879.966056111253,405.022601595301,363.072143184405,73.1985517229861
75110,751103901,Porte Saint-Martin 1,Paris 10e Arrondissement,Paris,2104.0393140276,67.1079056815231,68.151745434123,81.7347700114129,116.796526007853,174.962582927805,709.292355958101,378.198590253343,202.841780324508,238.000749874605,66.9523075543231
75110,751103902,Porte Saint-Martin 2,Paris 10e Arrondissement,Paris,2448.15442433587,88.7774690906894,78.5698773027069,116.30335258669,205.591168256519,215.812228340057,696.67318619889,546.460123916211,224.662966750387,203.372519686831,71.9315322068905
75110,751103903,Porte Saint-Martin 3,Paris 10e Arrondissement,Paris,1718.88183150983,44.9066948102885,48.3326511586832,66.1652781043944,126.619061335733,181.386546680784,500.481779130058,398.141610566521,139.061905042367,146.845300512823,66.9410041681758
75110,751103904,Porte Saint-Martin 4,Paris 10e Arrondissement,Paris,2299.44172928192,62.0282797043308,52.3271640547911,118.526154602349,196.567713872551,167.014395112833,571.153130481983,532.022674692269,297.596092679842,238.116339963888,64.0897841170874
75110,751103905,Porte Saint-Martin 5,Paris 10e Arrondissement,Paris,1930.19176359091,56.205029862413,50.9273383975673,37.1299429782379,73.7881859860641,163.088976966786,738.914156791073,387.36233026446,207.272597364592,162.243095197532,53.2601097821839
75110,751103906,Porte Saint-Martin 6,Paris 10e Arrondissement,Paris,2476.56817162865,77.1006104696233,89.191312840171,135.594386649941,167.561055339719,216.515537590886,809.489106118176,561.259399557836,159.725994831979,207.113081785913,53.0176864444051
75110,751103907,Porte Saint-Martin 7,Paris 10e Arrondissement,Paris,2110.20740683213,57.7235409291496,82.8041094957741,107.859428433051,121.333865717862,125.757026080237,635.62895565827,490.363059223713,206.709564937811,208.787936984539,73.2399193717165
75110,751103908,Porte Saint-Martin 8,Paris 10e Arrondissement,Paris,2902.76468133159,83.9875814291592,89.8565424078252,127.540546174544,159.838884477227,225.734319426352,883.914147958631,653.302787931843,314.124346751262,273.271866442598,91.1936583321466
75110,751103909,Porte Saint-Martin 9,Paris 10e Arrondissement,Paris,2049.15952979109,60.0133432324021,71.6034800982632,101.82895607262,85.5023080897426,159.363517726872,707.552076102058,515.792684757749,149.416917915531,168.922403512681,29.1638422831707
75110,751103910,Porte Saint-Martin 10,Paris 10e Arrondissement,Paris,2376.35411412268,75.4107944933632,72.1943000622342,97.4207500570478,83.6969862419108,193.603151051452,737.39730892623,401.141817375536,203.303742533182,304.275161377428,207.9101020043
75110,751103988,Canal Saint-Martin 1,Paris 10e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0
75110,751104001,Hìpital Saint-Louis 1,Paris 10e Arrondissement,Paris,2659.7613439223,71.5475630219146,65.6130670825741,151.398073141157,173.659492322227,271.539339775448,906.312181594426,508.738050197484,271.476522253211,177.66680246589,61.8102520679677
75110,751104002,Hìpital Saint-Louis 2,Paris 10e Arrondissement,Paris,3608.6108562031,106.123406674171,81.1126124040188,183.191180839689,346.049655700476,461.019791105473,838.475718870006,711.126895404894,526.51546972859,304.280048558066,50.7160769177199
75110,751104003,Hìpital Saint-Louis 3,Paris 10e Arrondissement,Paris,2534.35922145031,76.8402620354751,52.4190262321568,84.3172545253936,71.9063585027191,250.351387049302,888.929857172542,557.351501379268,248.749336602082,228.308344240579,75.185893710791
75110,751104004,Hìpital Saint-Louis 4,Paris 10e Arrondissement,Paris,1340.59691002536,35.9897920062785,33.7723756132647,33.8139676173011,58.2566192980527,157.339804918111,550.552726816626,301.714633555417,75.7931158070641,72.9591251394402,20.4047492538053
75110,751104005,Hìpital Saint-Louis 5,Paris 10e Arrondissement,Paris,1577.93472534737,47.7088814487625,34.0377185627238,40.9714459672611,68.0801441610934,157.169558595803,659.719730212863,271.057151380409,172.367647100554,118.449408716582,8.37303920131752
75110,751104006,Hìpital Saint-Louis 6,Paris 10e Arrondissement,Paris,2533.63933954176,114.379854491678,77.7285224682993,130.906613694669,105.223898502515,165.583456183411,906.912580631933,520.475859798638,204.135250540516,234.267412419565,74.0258908105326
75110,751104007,Hìpital Saint-Louis 7,Paris 10e Arrondissement,Paris,3740.58277122921,124.561535720143,127.704519906696,293.049756804553,359.018790668067,271.661943146684,767.509645294391,707.243686170371,403.300432144366,498.203049088811,188.329412285129
75110,751104008,Hìpital Saint-Louis 8,Paris 10e Arrondissement,Paris,3368.75647290064,166.344952386061,93.7132670019165,161.931571802191,176.493965574177,278.077710209891,878.00903864067,664.966216027497,361.571440508056,405.867339859222,181.78097089096
75110,751104009,Hìpital Saint-Louis 9,Paris 10e Arrondissement,Paris,2098.33823151598,54.8983898722445,40.1520393964756,75.034017992669,73.7338021875454,272.815756175769,805.78518697255,368.178669387497,187.44902115164,177.693854353721,42.5974940258711
75110,751104010,Hìpital Saint-Louis 10,Paris 10e Arrondissement,Paris,2095.65902554125,66.7771091535375,60.7330068162467,76.9460884452906,193.543273917701,196.576702904954,390.763028677078,373.628843590978,327.042351794866,344.361781336865,65.2868389037385
75110,751104011,Hìpital Saint-Louis 11,Paris 10e Arrondissement,Paris,2660.72562785645,107.046939242332,59.4614465474287,129.899671598664,267.874353862994,271.640029789963,751.8658621426,571.933512263309,239.620728996613,176.274836906236,85.1082465063132
75110,751104012,Hìpital Saint-Louis 12,Paris 10e Arrondissement,Paris,267.620701783065,27.6840137319031,13.8420068659516,17.3025085824395,23.8159407824151,6.92100343297578,54.1453137648058,70.8024590474319,46.0015966328295,0.999997975337148,6.10586096697546
75110,751104088,Canal Saint-Martin 2,Paris 10e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0
75111,751114101,Folie MÇricourt 1,Paris 11e Arrondissement,Paris,3145.08486748404,95.2712677617031,80.8013786003394,130.565080712972,235.352956049882,291.986134400194,857.714640208239,576.74699451995,376.611653735607,353.059466226614,146.975295268544
75111,751114102,Folie MÇricourt 2,Paris 11e Arrondissement,Paris,2335.04500190847,59.9497177814535,34.3228892478841,41.9010260447584,78.1602391262909,242.590709791914,937.587185839198,428.594663726219,240.048814142595,204.028579200615,67.8611770075379
75111,751114103,Folie MÇricourt 3,Paris 11e Arrondissement,Paris,1824.41374973562,53.6266703816177,32.9241940154403,80.4506077739245,101.65380018569,186.617576387,655.065464950886,315.480280076783,188.284346665907,152.025882290041,58.2849270083278
75111,751114104,Folie MÇricourt 4,Paris 11e Arrondissement,Paris,1549.54426692064,53.9511850002491,23.2191735751203,72.2247198718114,60.9962042449644,169.571832184532,606.364282490586,278.009468837469,139.554227231817,117.879435574936,27.7737379091599
75111,751114105,Folie MÇricourt 5,Paris 11e Arrondissement,Paris,1931.5443732518,59.5022912650144,76.9765632301456,54.4897225905119,81.2400895383609,151.347350848535,651.828038919306,375.477083797076,201.611740302004,238.276285430655,40.795207330189
75111,751114106,Folie MÇricourt 6,Paris 11e Arrondissement,Paris,2621.74019992643,70.7097088040233,96.4913787514804,114.736350628968,120.293871684706,212.400498460166,842.856863501656,595.386760452191,226.600501118908,290.133135737099,52.1311307872321
75111,751114107,Folie MÇricourt 7,Paris 11e Arrondissement,Paris,2559.7770240313,74.1337822096096,49.8116918832881,72.5580934865104,91.6332160870432,209.807191670757,1068.87373379785,483.240029663184,259.896029538315,169.778090872151,80.0451648225984
75111,751114108,Folie MÇricourt 8,Paris 11e Arrondissement,Paris,2343.56893215498,76.5588401626234,75.5948730715199,78.9868273749121,142.684085518186,185.641662703933,760.41247527009,526.938253589222,220.401656349479,214.091182165826,62.2590759491916
75111,751114109,Folie MÇricourt 9,Paris 11e Arrondissement,Paris,2832.65618843069,60.8132662165263,54.7151349837745,89.424175394214,130.356912007287,441.038653976915,989.877914734054,534.245985002903,294.784502787766,196.399469924722,41.000173402526
75111,751114110,Folie MÇricourt 10,Paris 11e Arrondissement,Paris,1645.61648825484,56.0731671314808,30.1598430382868,68.754115767152,87.7348881508759,149.899494990522,606.518548017155,333.730283507534,149.998032690752,120.670482671693,42.0776322893877
75111,751114111,Folie MÇricourt 11,Paris 11e Arrondissement,Paris,1682.75438059436,38.6248280460747,59.9304518178144,128.550256286076,112.187192350894,191.959303599644,432.657449540931,362.142969941612,185.421431103786,142.044594154957,29.2359037525705
75111,751114112,Folie MÇricourt 12,Paris 11e Arrondissement,Paris,1920.14633649252,41.7517560394029,41.4197415463481,104.034091713805,132.365216400012,156.120915142639,416.042155691081,363.407542550099,311.418239901714,303.143100532205,50.4435769752097
75111,751114113,Folie MÇricourt 13,Paris 11e Arrondissement,Paris,1290.40624765364,38.0054204437975,21.8988125404912,31.6525233660643,42.0247131730021,118.662396088545,483.737395307184,289.007674981444,80.3949141481683,132.625168581369,52.3972290235711
75111,751114114,Folie MÇricourt 14,Paris 11e Arrondissement,Paris,1553.07410083283,36.8191058550357,23.9239103418193,51.252381515498,33.3505509811143,137.037651440936,693.169980028336,277.460324420102,161.345870649167,108.987599356593,29.7267262442239
75111,751114115,Folie MÇricourt 15,Paris 11e Arrondissement,Paris,2082.8812325613,88.3630325066734,47.3660586580237,73.1828569803039,76.168742583086,134.012503183824,912.884636277587,356.19456097938,187.642373368223,156.4687425216,50.5977255025982
75111,751114201,Saint-Ambroise 1,Paris 11e Arrondissement,Paris,1987.26781125563,62.2016437328981,57.1648237818799,86.97010307243,145.343875901367,184.971197956923,647.578103629439,385.955726581433,221.05352182267,165.125883681714,30.9029310948774
75111,751114202,Saint-Ambroise 2,Paris 11e Arrondissement,Paris,2106.36394477126,57.6449120705621,77.0611238872953,84.6675806274181,123.754273309766,194.386194724477,620.999183195184,407.377423790352,217.300665613571,245.971001360538,77.2015861920963
75111,751114203,Saint-Ambroise 3,Paris 11e Arrondissement,Paris,2660.37610317037,66.9078634026536,46.1457771965461,66.6256267019517,93.1746283828271,264.025911629358,856.668147681139,490.311572500374,305.305528097418,369.884533860924,101.326513717178
75111,751114204,Saint-Ambroise 4,Paris 11e Arrondissement,Paris,2552.74679466446,50.3584614242637,47.9527350366128,69.2677027683565,104.867835771679,283.910197684629,1012.23533964683,515.280483599317,167.685401142322,244.497478674718,56.6911589157262
75111,751114205,Saint-Ambroise 5,Paris 11e Arrondissement,Paris,1969.50584791524,80.2658553428397,53.6811855821508,100.139912118146,99.8274688510453,102.580007431289,592.263508137657,413.962614470029,203.411367338503,242.873318663768,80.5006099798154
75111,751114206,Saint-Ambroise 6,Paris 11e Arrondissement,Paris,3015.19117922501,94.070063175503,55.6116083803848,88.3929301481517,151.008687694224,251.843212939055,1021.36616390674,536.753435199677,302.591303917943,379.967152143579,133.586621719754
75111,751114207,Saint-Ambroise 7,Paris 11e Arrondissement,Paris,2021.31893808164,28.7425233142744,52.552646163321,65.256381975851,117.489660796936,118.436964877301,437.288071831215,444.548423060414,259.043253555893,356.063828559253,141.897183947181
75111,751114208,Saint-Ambroise 8,Paris 11e Arrondissement,Paris,2207.46104556188,64.2511960436926,56.9257159924239,75.238722313588,89.801170945612,185.064677226481,610.60308369871,385.343505862916,212.312639323239,382.863442291279,145.056891863936
75111,751114209,Saint-Ambroise 9,Paris 11e Arrondissement,Paris,2564.27038049297,62.7745482059488,37.6847831063668,113.00929139271,155.557145723727,308.593712979436,780.035321229166,532.97790998057,242.15008150065,239.481435612703,92.0061507616931
75111,751114210,Saint-Ambroise 10,Paris 11e Arrondissement,Paris,2967.46058486169,100.306722346738,44.907184166142,82.5321307768592,171.197178950586,256.604684903844,964.633295324539,519.110337281188,327.487750039666,369.902850815242,130.778450256888
75111,751114211,Saint-Ambroise 11,Paris 11e Arrondissement,Paris,2007.67399560144,73.8979393511372,53.9368487596458,60.2149907053385,63.1044660744162,146.227263094324,673.850226692721,366.555926823027,220.527811685964,252.047147724447,97.3113746904221
75111,751114212,Saint-Ambroise 12,Paris 11e Arrondissement,Paris,1781.31292775425,26.2316518106469,28.2461793708738,53.7591165393263,153.654572489043,135.686114990502,403.410937365199,400.054876487453,177.820572212047,288.372779802842,114.076126686317
75111,751114213,Saint-Ambroise 13,Paris 11e Arrondissement,Paris,1972.88446606785,43.4982558451396,45.4358572291637,65.5551779842824,63.1173614445485,295.055645305977,653.326025240249,327.446005487721,170.911816773751,261.903213302566,46.6351074544512
75111,751114214,Saint-Ambroise 14,Paris 11e Arrondissement,Paris,1628.45970122405,60.4719095229457,30.0578289919961,54.6363984474157,46.9246674786101,254.723811206898,535.350982634534,274.10326696293,139.775531325987,177.384571854981,55.0307327977563
75111,751114301,Roquette 1,Paris 11e Arrondissement,Paris,2133.66763335212,71.1599322353521,44.8053919892738,130.392724386937,156.812508256447,309.560246084642,483.494333715785,425.562067569939,247.996257418029,182.926952230715,80.9572194649956
75111,751114302,Roquette 2,Paris 11e Arrondissement,Paris,3719.78838474061,61.2857443929429,118.376002306968,111.860923090879,149.694299406828,393.879374009459,1002.61191589835,636.356294351861,387.319593487421,570.109752113581,288.294485682319
75111,751114303,Roquette 3,Paris 11e Arrondissement,Paris,1641.2503717421,17.8077693533286,41.0095534213869,64.9259781691862,87.1309310612163,124.797127550764,348.346076022886,353.903385062837,280.041098316416,228.899374238283,94.3890785457938
75111,751114304,Roquette 4,Paris 11e Arrondissement,Paris,1911.27905833279,53.2465720110581,41.4670827512,80.959250754373,77.4065679200736,207.737407274727,588.781147271849,378.188545644128,201.948685063683,205.27970579209,76.2640938496063
75111,751114305,Roquette 5,Paris 11e Arrondissement,Paris,3516.45545701303,103.373771826063,89.0631194802344,138.388913657114,170.76435487411,319.116699990349,1229.6067408439,655.78097864847,317.200151757475,362.43193070673,130.728795228586
75111,751114306,Roquette 6,Paris 11e Arrondissement,Paris,3128.3878967656,85.2221859698402,77.5175030993468,90.5308882676792,202.431612583962,374.251375929546,963.65894914529,635.956718935485,301.31399563624,322.857218024213,74.6474491739934
75111,751114307,Roquette 7,Paris 11e Arrondissement,Paris,2552.53523635226,71.4768038445503,74.9801292236071,114.36615981118,171.047396259285,195.736913674134,651.710839900587,501.940362617998,304.478252292402,304.519582046943,162.278796681574
75111,751114308,Roquette 8,Paris 11e Arrondissement,Paris,1958.65803037587,42.6536144127969,51.9108489733835,91.8619937672923,160.907662079229,212.995495114013,424.679727372833,401.933118662801,298.305966860269,222.3936305245,51.0159726087516
75111,751114309,Roquette 9,Paris 11e Arrondissement,Paris,1621.29018798664,26.9133897276384,33.5067979165269,60.5874818415073,83.3499561951693,131.345007714928,401.113673671568,330.533823681666,156.539187105396,292.828590753442,104.572279378794
75111,751114310,Roquette 10,Paris 11e Arrondissement,Paris,1801.03590166366,62.8889293041146,40.8090031850178,48.2702859297496,87.0516125647321,134.391133505501,693.356838614679,368.138061110269,155.334911055026,160.20637578764,50.5887506069271
75111,751114311,Roquette 11,Paris 11e Arrondissement,Paris,1885.17193502518,60.1141578080141,24.0773814695424,65.7895033303884,82.0828526905374,227.091312366681,786.490022688715,308.72579709281,154.265512662342,145.472147915455,31.0632470006977
75111,751114312,Roquette 12,Paris 11e Arrondissement,Paris,1713.53534303377,27.3701454752675,12.0436456099486,53.6553280398914,80.7381228107585,208.34427531751,542.997084735232,290.822603549843,148.932800902731,282.254417062816,66.3769195297745
75111,751114313,Roquette 13,Paris 11e Arrondissement,Paris,2022.60811784473,51.9937039154538,37.582570338875,53.683158167019,86.5399379905503,163.191345128292,647.893855983069,336.872911624804,243.618760565456,269.736930810819,131.494943320396
75111,751114314,Roquette 14,Paris 11e Arrondissement,Paris,1962.36946360306,75.0409526764389,30.2755534493556,54.4915239779534,47.8062967219899,136.893243559283,821.426557348516,347.213181314163,237.258102880994,180.809399628982,31.1546520453807
75111,751114315,Roquette 15,Paris 11e Arrondissement,Paris,1814.40998323111,44.7787688676724,31.350438669776,121.908502555205,139.704480462377,153.209226053452,540.342474224048,404.581994472455,236.892194908106,110.50656641266,31.1353366053622
75111,751114316,Roquette 16,Paris 11e Arrondissement,Paris,2081.32254837628,80.002194063716,43.3401122862914,61.4951282977863,126.04887464482,202.560813122942,674.792877536893,437.398213453862,174.632734186412,212.323714737428,68.7278860461328
75111,751114317,Roquette 17,Paris 11e Arrondissement,Paris,2320.67343251584,56.9436579404401,60.3020785658889,94.9221867860935,107.955908376327,184.286256810948,739.595138278048,511.211209316898,250.098187782276,248.801952180846,66.5568564780719
75111,751114318,Roquette 18,Paris 11e Arrondissement,Paris,2145.00285451986,46.862201951927,18.5682785265948,49.870971188634,81.4368902732532,169.271797966431,885.801120995474,414.205824581582,158.643263348828,255.046372931711,65.2961327554236
75111,751114319,Roquette 19,Paris 11e Arrondissement,Paris,1914.78422226102,47.0418243452866,20.7686723361409,66.1870387104293,113.748728310816,187.415796464916,449.170656290508,314.015062833727,350.373648315887,271.555290198663,94.5075044546424
75111,751114320,Roquette 20,Paris 11e Arrondissement,Paris,2674.00335719333,91.9737035112039,73.7424261366181,146.619422246515,213.139715020779,323.944488615539,637.901070036434,487.889454149843,293.33188568272,303.930559720936,101.530632072748
75111,751114321,Roquette 21,Paris 11e Arrondissement,Paris,1838.65615575227,69.2949759750537,43.7006738418159,59.9143007753459,59.6896572830107,182.340427393318,609.059276157616,342.111365492864,171.242533097791,225.603768971193,75.6991767642648
75111,751114401,Sainte-Marguerite 1,Paris 11e Arrondissement,Paris,1959.30675003795,62.0981517564034,40.0602130633422,45.5518331289551,121.773979457635,196.168430730741,633.416962833845,352.489016342137,198.751783796816,205.854736357143,103.14164257093
75111,751114402,Sainte-Marguerite 2,Paris 11e Arrondissement,Paris,2312.14562902144,66.1797011171496,63.9679963007753,72.3880536697698,103.000358943886,258.67295959472,795.542142704916,375.727442162043,213.562168907899,269.303667197024,93.8011384232536
75111,751114403,Sainte-Marguerite 3,Paris 11e Arrondissement,Paris,2204.86900903897,47.175374059627,51.4487438206791,61.6315393058574,76.5446206960775,290.037531060517,843.613510674064,328.829948496091,179.539794681829,234.67957846788,91.3683677763448
75111,751114404,Sainte-Marguerite 4,Paris 11e Arrondissement,Paris,2391.85655844483,72.7504222772922,55.0238544324142,76.8725394377178,117.460618863042,194.048143865365,719.290130909204,474.285572321447,283.383976663139,289.511997289297,109.229302385912
75111,751114405,Sainte-Marguerite 5,Paris 11e Arrondissement,Paris,1862.50381325111,48.5117014099774,52.8831409931385,108.115804857549,94.5187858352812,142.919347106812,583.043918644263,377.840295547788,182.506610114364,246.071406111666,26.0928026302679
75111,751114406,Sainte-Marguerite 6,Paris 11e Arrondissement,Paris,2798.9378740177,80.4017843428376,50.1862442740612,81.5574750974324,125.977035664492,252.001276516498,969.631088554646,504.504137786754,235.929251269989,404.987898355348,93.7616821556405
75111,751114407,Sainte-Marguerite 7,Paris 11e Arrondissement,Paris,2022.76709359413,53.0143582906224,41.9691508069177,105.093482421849,85.7583917596169,183.995937057252,693.864754993292,395.522171433037,216.31207338911,181.067725927747,66.1690475146823
75111,751114408,Sainte-Marguerite 8,Paris 11e Arrondissement,Paris,3182.75329374035,91.3167862215406,105.500618557446,125.512170350951,142.92842362361,269.305486957421,899.52885996091,627.17450320767,330.198667655598,438.585601086431,152.702176118776
75111,751114409,Sainte-Marguerite 9,Paris 11e Arrondissement,Paris,3254.91473733947,91.1666723640058,85.6705563491422,135.469127129174,208.42453178776,320.304799506254,1058.74426176423,686.39356149182,245.904688988719,330.755430473126,92.0811074852419
75111,751114410,Sainte-Marguerite 10,Paris 11e Arrondissement,Paris,4198.54467333453,116.256956041112,97.3312360043355,202.526107714078,234.774026504855,328.715245965695,1108.21962038857,756.801954312459,415.848297337086,634.438088173349,303.633140892989
75111,751114411,Sainte-Marguerite 11,Paris 11e Arrondissement,Paris,4669.85859864674,151.827306142832,151.017548759785,251.443360568497,354.387472655344,469.051229948481,1278.25599657029,931.13533382742,475.792062024222,461.854743979412,145.093544170461
75111,751114412,Sainte-Marguerite 12,Paris 11e Arrondissement,Paris,3145.96696657231,66.8299005227838,86.0839950739469,107.923196528603,143.13072154816,222.342337225128,943.991122581127,628.87112862825,327.078607132525,402.818505451589,216.897451880195
75111,751114413,Sainte-Marguerite 13,Paris 11e Arrondissement,Paris,2781.14232039816,72.6966033097223,74.2827797341747,90.4979818221511,138.643292652062,194.48911502609,778.343686709079,616.958252007834,313.146265204368,375.947232477361,126.137111455316
75112,751124501,Bel-Air 1,Paris 12e Arrondissement,Paris,3076.50624748487,48.190926502534,93.9650212106812,181.645302711456,172.246672982184,137.94516979628,573.269722147758,746.841727451907,593.436865043846,356.080827446213,172.88401219201
75112,751124502,Bel-Air 2,Paris 12e Arrondissement,Paris,3827.39217220096,66.4639100144941,90.7596599124846,79.7887174894847,192.232644351914,373.324150606564,1248.9151521873,623.459097705339,409.796797967739,456.729560703998,285.922481261645
75112,751124503,Bel-Air 3,Paris 12e Arrondissement,Paris,2464.3028939996,71.8772933820375,59.0527583789723,162.806213623209,217.971028096429,205.090884785443,424.311350292543,573.765952080061,313.795146697474,280.00527713936,155.626989524071
75112,751124504,Bel-Air 4,Paris 12e Arrondissement,Paris,2466.83434417875,61.7416296174983,57.1209716988958,117.334844159501,164.681623777355,184.945676044547,618.548182367089,562.789770645508,263.799271543052,293.912986504256,141.959387821049
75112,751124505,Bel-Air 5,Paris 12e Arrondissement,Paris,2725.49115941806,101.707506479304,85.7028364502739,180.769968088693,253.726516212325,223.714545243892,479.978888887355,652.979106611969,301.526355931673,325.054816308376,120.330619204203
75112,751124506,Bel-Air 6,Paris 12e Arrondissement,Paris,2136.26617713432,42.8895995807404,60.8878514749876,108.191456782456,174.140070492163,190.730548671011,457.895108110589,481.580917628051,261.541650505327,238.002923712067,120.406050176923
75112,751124507,Bel-Air 7,Paris 12e Arrondissement,Paris,2007.7377710593,49.8075923464221,53.4250262605405,67.1668070470283,99.7738148938916,157.658610042582,418.015421753467,481.705048084267,240.054521275144,310.663103941808,129.467825414153
