CODE_IRIS,INSEE_COM,NOM_COM,IRIS,NOM_IRIS,TYP_IRIS,LIB_EPCI,A203,B101,B102,B201,B202,B203,C101,C102,C103,C104,C105,C201,C301,C302,C303,C304,C305,C701,C702,D101,D102,D103,D201,D401,D402,D403,F101,F102,F103,F104,F107,F109,F111,F112,F114,F117,F120,F121,F203,F303,F305,F307,F312,G102,G104
940460201,94046,Maisons-Alfort,0201,Alfort 1,H,Paris Est Marne et Bois,4,0,0,0,1,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2
940460202,94046,Maisons-Alfort,0202,Alfort 2,H,Paris Est Marne et Bois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0
940460203,94046,Maisons-Alfort,0203,Alfort 3,H,Paris Est Marne et Bois,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940460204,94046,Maisons-Alfort,0204,Alfort 4,H,Paris Est Marne et Bois,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940460205,94046,Maisons-Alfort,0205,Alfort 5,H,Paris Est Marne et Bois,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2
940460301,94046,Maisons-Alfort,0301,Charentonneau 1,H,Paris Est Marne et Bois,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940460302,94046,Maisons-Alfort,0302,Charentonneau 2,H,Paris Est Marne et Bois,5,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
940460303,94046,Maisons-Alfort,0303,Charentonneau 3,H,Paris Est Marne et Bois,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
940460304,94046,Maisons-Alfort,0304,Charentonneau 4,H,Paris Est Marne et Bois,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940460401,94046,Maisons-Alfort,0401,Planätes 1,H,Paris Est Marne et Bois,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
940460402,94046,Maisons-Alfort,0402,Planätes 2,H,Paris Est Marne et Bois,0,0,0,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0
940460403,94046,Maisons-Alfort,0403,Planätes 3,H,Paris Est Marne et Bois,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940470000,94047,Mandres-les-Roses,0000,Mandres-les-Roses,Z,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940480101,94048,Marolles-en-Brie,0101,Bois de Notre-Dame,A,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940480102,94048,Marolles-en-Brie,0102,Vieux Village-Murs du Parc,H,Grand Paris Sud Est Avenir,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
940480103,94048,Marolles-en-Brie,0103,La Butte du Berger,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
940520101,94052,Nogent-sur-Marne,0101,Les MarÇchaux,H,Paris Est Marne et Bois,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
940520102,94052,Nogent-sur-Marne,0102,Boulevard de Strasbourg,H,Paris Est Marne et Bois,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
940520103,94052,Nogent-sur-Marne,0103,Coulmiers,H,Paris Est Marne et Bois,5,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
940520104,94052,Nogent-sur-Marne,0104,Centre Ville,H,Paris Est Marne et Bois,1,0,1,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
940520105,94052,Nogent-sur-Marne,0105,Le Port,H,Paris Est Marne et Bois,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,0,0,0,3,1,0,0,0,0,0,3,2
940520106,94052,Nogent-sur-Marne,0106,Dagobert et Marie Curie,H,Paris Est Marne et Bois,2,0,1,0,1,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
940520107,94052,Nogent-sur-Marne,0107,La Sous-PrÇfecture,H,Paris Est Marne et Bois,4,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
940520108,94052,Nogent-sur-Marne,0108,Baltard,H,Paris Est Marne et Bois,3,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
940520109,94052,Nogent-sur-Marne,0109,Bois de Vincennes,H,Paris Est Marne et Bois,1,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940520110,94052,Nogent-sur-Marne,0110,Place Leclerc,H,Paris Est Marne et Bois,2,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
940520111,94052,Nogent-sur-Marne,0111,Les Hauts de Nogent,H,Paris Est Marne et Bois,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
940530000,94053,Noiseau,0000,Noiseau,Z,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940540101,94054,Orly,0101,Parc de la Cloche,H,Grand-Orly Seine Biävre,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
940540102,94054,Orly,0102,Gazier Aviateurs,H,Grand-Orly Seine Biävre,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
940540103,94054,Orly,0103,Gazier Navigateurs,H,Grand-Orly Seine Biävre,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
940540104,94054,Orly,0104,Tilleuls,H,Grand-Orly Seine Biävre,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
940540105,94054,Orly,0105,Carriäres-Sentiers,H,Grand-Orly Seine Biävre,1,0,4,0,6,2,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,2,0
940540106,94054,Orly,0106,Pierre au Pràtre,H,Grand-Orly Seine Biävre,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
940540107,94054,Orly,0107,Vieil Orly-Centre Ville,H,Grand-Orly Seine Biävre,2,0,0,0,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
940540108,94054,Orly,0108,Terrasses-Calmette,H,Grand-Orly Seine Biävre,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
940540109,94054,Orly,0109,Nouvelet-Les Saules,H,Grand-Orly Seine Biävre,3,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,1
940550101,94055,Ormesson-sur-Marne,0101,Nord,H,Grand Paris Sud Est Avenir,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
940550102,94055,Ormesson-sur-Marne,0102,Centre Nord,H,Grand Paris Sud Est Avenir,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940550103,94055,Ormesson-sur-Marne,0103,Centre Sud,H,Grand Paris Sud Est Avenir,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940550104,94055,Ormesson-sur-Marne,0104,Sud,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,0,0
940550105,94055,Ormesson-sur-Marne,0105,Ouest,H,Grand Paris Sud Est Avenir,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940560000,94056,PÇrigny,0000,PÇrigny,Z,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940580101,94058,Le Perreux-sur-Marne,0101,L'◊le d'Amour,H,Paris Est Marne et Bois,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,2,0,0,0,1,1,0,0,2,4,0,0,0,0,0,0,0
940580102,94058,Le Perreux-sur-Marne,0102,La Prairie de Nogent,H,Paris Est Marne et Bois,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940580103,94058,Le Perreux-sur-Marne,0103,Les Parclairs,H,Paris Est Marne et Bois,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940580104,94058,Le Perreux-sur-Marne,0104,Pont de Bry,H,Paris Est Marne et Bois,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
940580105,94058,Le Perreux-sur-Marne,0105,Iris 0105,H,Paris Est Marne et Bois,1,0,1,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940580106,94058,Le Perreux-sur-Marne,0106,L'◊le de la Roche,H,Paris Est Marne et Bois,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
940580107,94058,Le Perreux-sur-Marne,0107,La Prairie des Presles,H,Paris Est Marne et Bois,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,1,0,0,0,0,3
940580108,94058,Le Perreux-sur-Marne,0108,Les Corluis,H,Paris Est Marne et Bois,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
940580109,94058,Le Perreux-sur-Marne,0109,Les Siams,H,Paris Est Marne et Bois,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940580110,94058,Le Perreux-sur-Marne,0110,L'Orage,H,Paris Est Marne et Bois,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940580111,94058,Le Perreux-sur-Marne,0111,Le Thillard,H,Paris Est Marne et Bois,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940580112,94058,Le Perreux-sur-Marne,0112,Les Joncs Marins-Croix d'eau,H,Paris Est Marne et Bois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
940580113,94058,Le Perreux-sur-Marne,0113,Les Joncs Marins-Fosse Moreau,H,Paris Est Marne et Bois,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
940590101,94059,Le Plessis-TrÇvise,0101,Le Val Roger-Parc de la Lande,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940590102,94059,Le Plessis-TrÇvise,0102,Saint-Martin,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
940590103,94059,Le Plessis-TrÇvise,0103,Le Centre,H,Grand Paris Sud Est Avenir,5,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940590104,94059,Le Plessis-TrÇvise,0104,Marbeau-C?uilly,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940590105,94059,Le Plessis-TrÇvise,0105,Saint-Pierre-Kiffer,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1,3,1,1,0,2,0,1,0,0,0,0,0
940590106,94059,Le Plessis-TrÇvise,0106,Gambetta,H,Grand Paris Sud Est Avenir,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
940590107,94059,Le Plessis-TrÇvise,0107,Saint-Antoine,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940600101,94060,La Queue-en-Brie,0101,Bois des Friches,H,Grand Paris Sud Est Avenir,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
940600102,94060,La Queue-en-Brie,0102,Les Bordes Hìtel de Ville,H,Grand Paris Sud Est Avenir,0,0,0,1,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
940600103,94060,La Queue-en-Brie,0103,L'Hermitage,H,Grand Paris Sud Est Avenir,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
940600104,94060,La Queue-en-Brie,0104,Les Marniäres,H,Grand Paris Sud Est Avenir,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
940600105,94060,La Queue-en-Brie,0105,Village Pierre Lais,H,Grand Paris Sud Est Avenir,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,2,0,0,0,0,2,0
940650101,94065,Rungis,0101,Rungis Ville,H,Grand-Orly Seine Biävre,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,0,1,0
940650102,94065,Rungis,0102,Les Antes,H,Grand-Orly Seine Biävre,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
940650103,94065,Rungis,0103,MarchÇ d'IntÇràt National,A,Grand-Orly Seine Biävre,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
940650104,94065,Rungis,0104,Silic,A,Grand-Orly Seine Biävre,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
940650105,94065,Rungis,0105,Le Sud,A,Grand-Orly Seine Biävre,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
940670101,94067,Saint-MandÇ,0101,BÇgin,H,Paris Est Marne et Bois,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1
940670102,94067,Saint-MandÇ,0102,Charles de Gaulle,H,Paris Est Marne et Bois,1,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940670103,94067,Saint-MandÇ,0103,Saint-Louis,H,Paris Est Marne et Bois,2,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
940670104,94067,Saint-MandÇ,0104,Victor Hugo,H,Paris Est Marne et Bois,4,0,2,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,1
940670105,94067,Saint-MandÇ,0105,Saint-Michel,H,Paris Est Marne et Bois,0,0,1,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
940670106,94067,Saint-MandÇ,0106,La Pelouse,H,Paris Est Marne et Bois,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940670107,94067,Saint-MandÇ,0107,Notre-Dame,H,Paris Est Marne et Bois,2,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
940670108,94067,Saint-MandÇ,0108,LibÇration,H,Paris Est Marne et Bois,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940670109,94067,Saint-MandÇ,0109,Daumesnil,H,Paris Est Marne et Bois,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
940680101,94068,Saint-Maur-des-FossÇs,0101,Adamville 1,H,Paris Est Marne et Bois,12,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940680102,94068,Saint-Maur-des-FossÇs,0102,Adamville 2,H,Paris Est Marne et Bois,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
940680103,94068,Saint-Maur-des-FossÇs,0103,Adamville 3,H,Paris Est Marne et Bois,1,0,0,1,3,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
940680104,94068,Saint-Maur-des-FossÇs,0104,Adamville 4,H,Paris Est Marne et Bois,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
940680105,94068,Saint-Maur-des-FossÇs,0105,Adamville 5,H,Paris Est Marne et Bois,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940680106,94068,Saint-Maur-des-FossÇs,0106,Adamville 6,H,Paris Est Marne et Bois,3,0,1,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940680107,94068,Saint-Maur-des-FossÇs,0107,Adamville 7,H,Paris Est Marne et Bois,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940680108,94068,Saint-Maur-des-FossÇs,0108,Adamville 8,H,Paris Est Marne et Bois,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
940680109,94068,Saint-Maur-des-FossÇs,0109,Adamville 9,H,Paris Est Marne et Bois,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940680201,94068,Saint-Maur-des-FossÇs,0201,Le Vieux Saint-Maur 1,H,Paris Est Marne et Bois,0,0,0,0,1,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
940680202,94068,Saint-Maur-des-FossÇs,0202,Le Vieux Saint-Maur 2,H,Paris Est Marne et Bois,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940680203,94068,Saint-Maur-des-FossÇs,0203,Le Vieux Saint-Maur 3,H,Paris Est Marne et Bois,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
940680204,94068,Saint-Maur-des-FossÇs,0204,Le Vieux Saint-Maur 4,H,Paris Est Marne et Bois,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
940680301,94068,Saint-Maur-des-FossÇs,0301,Le Parc Saint-Maur 1,H,Paris Est Marne et Bois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,1,0,0,2,0,0,0,0,0,0,0
940680302,94068,Saint-Maur-des-FossÇs,0302,Le Parc Saint-Maur 2,H,Paris Est Marne et Bois,0,0,2,1,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
940680303,94068,Saint-Maur-des-FossÇs,0303,Le Parc Saint-Maur 3,H,Paris Est Marne et Bois,1,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
940680304,94068,Saint-Maur-des-FossÇs,0304,Le Parc Saint-Maur 4,H,Paris Est Marne et Bois,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
940680401,94068,Saint-Maur-des-FossÇs,0401,Champignol 1,H,Paris Est Marne et Bois,2,0,0,0,1,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
