IRIS,COM,LIBIRIS,LIBCOM,LIB_EPCI_SUB,C18_POP15P_CS1,C18_POP15P_CS2,C18_POP15P_CS3,C18_POP15P_CS4,C18_POP15P_CS5,C18_POP15P_CS6,C18_POP15P_CS7,C18_POP15P_CS8,P18_POP1564,P18_POP1524,P18_POP2554,P18_POP5564,P18_ACT1564,P18_ACT1524,P18_ACT2554,P18_ACT5564,P18_CHOM1564,P18_CHOM1524,P18_CHOM2554,P18_CHOM5564,P18_ETUD1564,P18_RETR1564,P18_SAL15P,P18_SAL15P_CDD,P18_SAL15P_INTERIM,P18_SAL15P_EMPAID,P18_SAL15P_APPR,P18_NSAL15P_INDEP,P18_NSAL15P_EMPLOY,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319
920190109,92019,Petit ChÉtenay,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,75.1117480048016,602.960447470668,543.257896507649,437.763460466833,155.20032731326,408.899152277093,481.612343162163,2303.01301023704,449.963488411639,1512.98537713243,340.06414469297,1828.21382022292,143.155337133728,1416.6587609372,268.399722151984,173.894878850336,26.9723400421393,124.926489719303,21.9960490888935,310.917435711494,27.8950101977794,1501.62721618319,98.4093374876938,10.1644600927397,5.06181010481644,35.4418149821784,75.0392124870513,80.323418488971,15.7,18040,28270,40770
920190110,92019,Voltaire,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,40.79528730273,512.008452493307,350.140130671242,263.807859144714,120.449090539807,239.535036501715,735.218467015596,1984.570487377,660.223499304711,1060.4812772831,263.865710789193,1247.82208895407,141.765089261516,914.649608360905,191.40739133165,121.176531446369,28.7223923589046,80.5250733763359,11.9290657111281,595.22509060209,54.9089334807251,1108.74237987588,120.667732911473,8.50248792720106,1.00001241722571,88.5790959813129,71.835600751739,26.1447646208702,12.1,19860,30880,44520
920190111,92019,Croix Blanche,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,35.839381278601,463.684147874967,362.07607423724,265.586543628634,88.4254565962513,158.826819851671,801.987284158913,2051.5311821321,914.375016956038,972.970233956687,164.185931219378,1228.56161920359,151.590065266979,946.897876112714,130.073677823903,88.2921449847676,32.4391625465283,52.5439931931998,3.30898924503954,772.03964329324,32.1767250387171,1053.47476310938,76.2070926601016,0.935515939532394,1.87103187906479,54.2108696702385,60.991107637203,30.0481086568144,,22480,31870,43370
920190112,92019,Seignelay,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,47.3283566563813,416.880564767297,297.142991553489,147.464484642343,42.6984421565499,448.320541162522,212.39504816762,1170.49748200365,222.011066711816,758.305321550294,190.181093741542,957.972388949964,67.0959950249301,731.829218495952,159.047175429082,85.4935442016588,21.2066460657058,56.9561244829058,7.33077365304724,150.711354119506,24.0651345472156,801.411845250089,47.8400290553818,11.712594021231,0,18.367813666126,33.2655541642565,46.5910490561034,,25960,37020,48450
920190113,92019,Faulotte,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,61.000751620738,566.389546584974,370.092792958421,151.049758236232,37.092509928282,530.209806079412,283.412184803871,1455.15438768822,259.806898449293,947.653558109416,247.69393112951,1150.0523959152,80.9642566492191,884.590227125964,184.497912140016,98.465273062336,10.3259187767905,77.225479711239,10.9138745743064,183.164991072294,52.5967876777807,904.900129611173,47.0301336812787,5.75721304686051,0,21.8808639490631,84.3172909935595,93.4612091405774,,24520,36260,52090
920190114,92019,Colbert,ChÉtenay-Malabry,VallÇe Sud Grand Paris,0,41.1652725439323,408.59076254073,191.623625790728,80.6117658010829,70.7676483270946,436.290029157548,205.513639093528,947.309054158358,180.792832825404,557.210408479994,209.30581285296,738.326217089463,46.7473417549382,531.548512975868,160.030362358657,25.5760273164312,3.68407054406522,18.2705206648723,3.62143610749364,141.045577991046,42.1299833082447,656.079513009899,45.1629402259529,3.68407054406522,1.00001241722571,83.1369981346139,59.3791457462843,64.833661410935,,28950,40620,55450
920200101,92020,RÇpublique,ChÉtillon,VallÇe Sud Grand Paris,0,68.7549812867051,1098.88293859333,646.27138989792,495.013360857586,210.971148340993,645.635291470726,630.97586029692,3239.08110651418,574.803246178733,2117.53075223301,546.747108102444,2546.00162210742,168.211088481534,2000.10483755358,377.685696072306,255.032418735762,70.025022169913,161.887464121876,23.1199324439729,358.671267532419,135.51183505211,2138.00177613666,136.254593741018,15.6043453386514,1.0673747054517,16.0833055929139,101.515562693936,76.0144748317257,16.1,17670,29710,43140
920200102,92020,Gatinot,ChÉtillon,VallÇe Sud Grand Paris,0,40.4279400243945,503.072154543567,440.01184616349,324.502210492923,92.9079716308163,359.7144615355,254.174440948236,1710.28945130563,197.718643767272,1230.3921063149,282.178701223459,1418.82625718911,75.6210231549478,1161.09622883548,182.109005198684,176.304923707552,24.5924092102345,125.373671575146,26.3388429221711,122.603655023677,72.6882256266671,1132.0743713845,56.4061999150095,0,3.23688936302892,17.546915130884,78.6219191528855,31.8250429441665,15.6,17660,28580,41810
920200103,92020,Guynemer,ChÉtillon,VallÇe Sud Grand Paris,0,48.2048936683685,553.906458688846,377.007993129903,343.56060276636,89.111840084333,500.914992807821,305.897972963242,1785.61733345413,398.811286015899,1083.52784783368,303.278199604554,1428.90722088619,218.268179511983,1009.51558921933,201.123452154879,172.22388481936,48.3485971084484,93.0335705878137,30.8417171230976,187.382909961488,90.8729055369393,1159.61070711726,105.253110328846,5.69876795380596,0.903148786594255,75.9738156257528,89.1424883530421,16.8981053785926,25.6,12750,23190,35970
920200104,92020,Guy Mìquet,ChÉtillon,VallÇe Sud Grand Paris,0,44.7943853573969,484.056374209975,401.169229089878,293.017817819478,69.3220501392345,399.603764907792,266.115622552498,1609.91811541661,241.472318653599,1095.5916396587,272.854157104311,1289.36206800529,85.070922645228,1036.59904264673,167.69210271333,153.273760445225,29.5156785685878,99.2548085908999,24.5032732857369,140.262906923372,86.5662994565656,1059.47044685363,75.0100201015379,10.7751389510886,4.53304190325636,30.5971190625122,64.7599378311958,30.9185953252409,9.4,22740,33010,44470
920200105,92020,Stade,ChÉtillon,VallÇe Sud Grand Paris,0,44.8537567485349,418.240596372014,341.676779860841,410.007898445901,110.481659728217,368.419903595695,432.444741669631,1756.12496765497,455.885008512486,1006.54307664603,293.696882496458,1337.74468282368,200.819742137228,918.933181478806,217.991759207644,154.437938265879,46.792578509081,82.775155472788,24.8702042840096,274.434676781421,47.015580373316,1110.67471655882,134.568004827238,15.2285510067893,8.83229953660619,84.6161547734654,71.2343944540805,23.4298994352041,,13140,22200,33180
920200106,92020,Roissys,ChÉtillon,VallÇe Sud Grand Paris,0,92.1456961454585,677.183458245538,405.227519324919,273.711402773541,139.175623650045,540.699264159043,453.775383505619,2083.19226869406,447.430129460477,1243.45710769745,392.305031536133,1574.44317832656,129.403756878981,1149.30068309937,295.738738348204,89.4021187706257,9.07422523526674,41.2217435023053,39.1061500330536,309.298880358492,70.4405408795151,1353.7376005778,97.914749364324,6.94458108978564,0,46.8096871144262,98.9352378250736,49.6280312569591,7.9,22350,34730,50150
920200107,92020,Marcel Doret,ChÉtillon,VallÇe Sud Grand Paris,0,121.682757203068,1298.82481973905,733.992048817187,357.82297111702,119.501418496087,601.605566136124,542.37596278806,3238.90298593354,566.314325667036,2095.08486430086,577.50379596565,2636.78338302234,192.78906188175,2032.29428765674,411.700033483849,221.198468688894,45.817043116776,128.587902197112,46.7935233750063,384.974255983392,135.660030383443,2135.82907173792,121.916247109378,13.7788432302427,3.06112784630335,69.8785349854613,213.873772593898,84.4426280212872,6.4,25300,36300,50110
920200108,92020,Ponceau,ChÉtillon,VallÇe Sud Grand Paris,0,35.8473553008127,694.230809359586,337.09183106258,353.98155302385,74.4070321735062,516.154830909787,333.880803278732,1827.562447694,281.170465616766,1219.51122645389,326.880755623346,1495.79008915129,82.703461808416,1167.7493760333,245.337251309577,134.327362066363,21.439535715835,106.842910219726,6.04491613080139,199.137824369904,57.0529789575045,1265.48515173465,100.917706294952,13.1614875295709,0,1.14499243622701,69.9781446916022,43.0776172159294,16,17450,27390,38880
920200109,92020,Parc,ChÉtillon,VallÇe Sud Grand Paris,0,103.165435236932,1066.16550195144,655.629626684688,439.72175924079,125.470153117672,687.710758605153,427.576393489322,2914.46460785286,372.89545470674,1981.89376796239,559.675385183734,2401.01810914661,101.957632083548,1886.81740023807,412.243076824992,224.088397660966,12.6716379082161,186.215939301637,25.2008204511129,272.405021190255,127.895221311376,1992.621007418,96.8461557957435,6.66848934584006,2.83056643509457,37.7582279644629,116.046008549827,97.4004843970546,11.1,21070,31830,45820
920200111,92020,Sablons 1,ChÉtillon,VallÇe Sud Grand Paris,0,99.4158156659917,618.85697340727,455.959562632632,344.388107262776,84.2979166484365,328.440925233697,340.266025606269,1987.3614487656,290.345691475153,1352.51157266665,344.50418462379,1607.77018329313,75.0908117823805,1277.62850375914,255.050867751608,121.610676207843,12.3042833953659,97.156077124609,12.1503156878678,219.084755424448,57.6696502409366,1344.67307103921,76.6330801564644,26.1147016677645,0.888625289762782,32.8419627203276,83.0974617665558,64.2714751633505,11.2,22210,32470,46780
920200112,92020,Sablons 2,ChÉtillon,VallÇe Sud Grand Paris,0,92.9263608666264,1041.60658818422,607.235797466833,339.307208709494,146.67058112738,740.229146629208,442.18136825498,2718.64130415647,383.609424788751,1880.52633026011,454.505549107609,2241.50877448294,110.133564138748,1789.85685074125,341.518359602944,158.935825825061,24.2925470736279,104.116452240471,30.5268265109617,277.630509421221,90.5626040947679,1896.4541879384,98.6641233362423,7.56985997285708,7.52026401503764,39.9147773781739,108.098470243218,87.6404272485865,6.4,27180,37690,49620
920220101,92022,Iris 0101,Chaville,Grand Paris Seine Ouest,0,80.2231623110974,840.639275175472,288.726402786448,91.8492810610967,11.7266456351605,627.008734444424,415.302477903272,1715.21059346537,320.031719961503,1084.76232448375,310.416549020121,1289.85579301436,47.2521434075557,1032.27065432201,210.332995284795,97.9922130903815,10.4634104168555,74.4529044984288,13.0758981750972,268.289578883832,63.4733710617026,1046.78931597439,25.1511426418004,4.17778293397089,0,17.305393118727,96.5882347106182,66.7950401367899,,34700,49900,69380
920220102,92022,Iris 0102,Chaville,Grand Paris Seine Ouest,0,56.6815885309815,779.159985964684,461.417644157123,241.914896817607,71.4900843915539,341.945010953274,229.573194541874,1844.20001450861,250.064374904114,1267.86227454886,326.273365055639,1605.15443640922,117.96554517102,1219.7130664411,267.4758247971,132.247369571293,11.6436882754982,103.382282661749,17.2213986340449,137.11269532202,35.8699618194797,1361.07446452741,92.1140246980946,11.1932215728942,5.23909894022718,38.509520220649,83.072520497735,45.0362386816795,9.8,22170,32830,48470
920220103,92022,Iris 0103,Chaville,Grand Paris Seine Ouest,0,38.0553892209812,794.536268696275,267.938491300703,144.876016836788,26.7066248520544,353.472775270562,376.045494410596,1643.77590516737,334.477375022652,1029.60384137571,279.694688769,1265.60150723932,76.9604998794139,969.374873933881,219.266133426025,99.0430755301655,11.1667481082019,57.4512878887873,30.4250395331763,247.291475533149,37.17851163726,1064.3832119898,73.1099738081331,0.999992611419663,0,34.4474471688337,55.5037427839203,56.8985341894871,,25550,37260,51860
920220104,92022,Iris 0104,Chaville,Grand Paris Seine Ouest,0,56.1320834854909,445.745145926239,268.491965468172,182.577276787552,51.0010663159209,275.555779557607,242.420096974431,1243.52625459784,185.949196254164,815.721003957664,241.856054386016,1018.82067207826,57.2990354847739,775.875625261953,185.646011331529,113.103273889286,17.2950948535816,76.8025149629912,19.0056640727133,110.946423063627,31.6132109606566,810.874799254666,54.0228149555784,4.3868057204559,3.63142195635192,30.1117371553603,66.7263124669147,37.9331143238524,11.2,20670,32940,46420
920220105,92022,Iris 0105,Chaville,Grand Paris Seine Ouest,0,56.6280248383049,181.978607524605,287.707712022641,525.883779191244,165.512057943136,369.627326869523,235.775243253022,1519.28252952103,236.700385427268,947.062703874065,335.519440219698,1231.66105229593,108.38908815659,899.608149732617,223.663814406728,172.058922336801,18.4499205576033,133.406565802593,20.2024359766054,122.016358427904,89.5026949977165,1000.66342167444,89.3210102943474,25.8203717400667,2.98768652569982,39.2564481308558,53.9592307418595,14.2621029113063,,13010,22040,31290
920220106,92022,Iris 0106,Chaville,Grand Paris Seine Ouest,0,47.9162921072122,610.78266859015,372.399878223863,305.793826166512,84.0277229819594,289.545233813721,278.17592340402,1715.46417082772,249.597452692104,1234.79615550343,231.070562632182,1417.96763397881,75.5193725427842,1169.98334860217,172.464912833855,78.8877608718712,17.7762157372018,44.2439126585167,16.8676324761527,184.04651258184,45.7642094188391,1190.50537588793,75.3267491661482,1.7974783656525,0.898739182826251,17.1681899733529,114.080258392462,44.3585923168019,9.4,21750,33240,45410
920220107,92022,Iris 0107,Chaville,Grand Paris Seine Ouest,0,56.665144871863,494.536350880404,307.808284477484,243.056469907595,86.4521085841429,371.224808565637,347.656833960826,1532.65240205242,327.815606372522,959.906580630308,244.930215049589,1183.19000491117,84.6659493176594,909.998714459387,188.525341134125,70.6165746389575,7.06497043439896,48.836231405462,14.7153727990966,227.753787768546,36.1336063252476,962.005692992137,50.9256351139325,3.91253153991239,1.12351331742585,28.6203978954796,98.8398925309757,67.3747765578493,15.2,18110,30060,49590
920220108,92022,Iris 0108,Chaville,Grand Paris Seine Ouest,0,45.7226331210924,386.037644335255,271.649024324747,332.546406440204,60.834003633118,293.219344102734,178.121260001785,1309.4147803423,296.574646277367,863.23538552018,149.604748544755,1103.69918213164,174.543656499737,827.918428618107,101.237097013798,87.5626046559659,24.0768944064107,57.4904476784622,5.99526257109295,116.035727206537,37.5037863203608,949.20638553578,75.463665554975,2.99997783425899,0.999992611419663,72.9023020702572,34.8549747117202,32.0752172281747,17.6,16010,26980,40350
920220109,92022,Iris 0109,Chaville,Grand Paris Seine Ouest,0,35.9908474134278,476.916972610461,179.236884105318,102.298426058999,45.6693678797481,427.658697728997,196.808835914897,1065.42144897426,175.617431998302,707.044885592334,182.75913138362,833.983512633452,40.7850085199374,667.202015548553,125.996488564962,46.487529437886,6.09257817728076,40.3949512606052,0,131.921334563683,56.531999175363,688.846628260203,48.0758477049942,0.835941418105349,0,15.6001986149837,89.12482808886,22.1493551186508,,26520,38790,54720
920230101,92023,Centre Ville 1,Clamart,VallÇe Sud Grand Paris,0,70.2439861706211,422.123464914218,284.898410904233,189.892199065864,65.7690791734098,607.5381110244,203.978057630445,1270.60165010501,275.076618511108,762.434819754106,233.090211839799,1031.93837689745,99.2245993738334,753.292935868512,179.420841655109,77.8307445537807,15.4059030669814,50.1939914944749,12.2308499923243,166.508111576531,45.1738623589932,807.383974231304,76.9004345328568,3.03548918272389,0,24.5576643838614,79.4129135020089,79.6992190812024,,23600,37070,55150
920230102,92023,Centre Ville 2,Clamart,VallÇe Sud Grand Paris,0,80.4668943092585,630.464790306729,377.628639975909,413.440699475831,134.826090246606,469.32529182825,386.490577477036,2046.91138879942,399.511845823291,1294.20714429303,353.192398683097,1642.96485737894,111.854450180618,1248.29643355361,282.813973644707,177.70785429036,30.9285069004803,114.890872243567,31.8884751463128,282.991721518911,55.2971794316408,1308.404878756,121.90822279262,5.55215706127446,0,17.8008538527385,88.2938249729373,79.8463007852726,11,20410,30860,44610
920230103,92023,Centre Ville 3,Clamart,VallÇe Sud Grand Paris,0,64.0100276848897,510.553541213192,408.289408472513,316.726087221933,102.809495533187,308.735277688865,312.405502845473,1745.46418764127,277.668583792501,1160.29569002837,307.499913820393,1390.17133358141,70.6483240306382,1102.03724534776,217.48576420301,141.910032194881,15.6809035284377,100.393629514833,25.8354991516106,196.040754555864,70.5264249557117,1136.74645401005,83.7787742022547,6.43943156818592,2.78718739969148,32.5282320718969,72.336194299111,50.4050793174465,12.7,20440,31980,44480
920230104,92023,Centre Ville 4,Clamart,VallÇe Sud Grand Paris,0,100.923858336531,691.883052612885,530.334361466973,437.775809223267,135.241211703173,899.012440847852,494.096058242775,2440.20004488838,457.829268851731,1515.0584998635,467.312276173151,1916.93522033055,183.931809819969,1399.67068023233,333.33273027825,202.840621814914,49.084463542766,134.764912332656,18.9912459394928,268.707115338394,96.5089051228494,1554.97405639909,122.058256931116,11.0116434455322,2.98861086520202,51.3834449767953,93.825665639723,74.6424752661303,10.6,21230,31390,45650
920230105,92023,Centre Ville 5,Clamart,VallÇe Sud Grand Paris,0,94.1635490857525,741.531303567503,417.590935899883,179.063730127136,87.447635961962,545.750415360075,325.891377461395,1873.74584298631,321.818809804491,1145.79780889028,406.129224291535,1512.87848955381,79.7888654497293,1113.57951947947,319.510104624602,97.6515061522071,2.92747507256603,85.9171403832377,8.80689069640339,239.142356025333,60.6376869429295,1248.72929866141,59.5983309512637,0,0,22.0155683543263,94.4585747283391,84.0853290959244,,25510,37160,52760
920230201,92023,Percy 1,Clamart,VallÇe Sud Grand Paris,0,78.1220515553648,585.424103812357,448.576640426857,188.048897161519,52.3341319140336,436.649823958752,239.295889203852,1644.77230002815,262.284817936572,1062.44868197046,320.038800121123,1345.83031884509,78.2384288407239,1039.6954159702,227.896474034166,76.1943409887895,14.1926004877365,36.1047757489944,25.8969647520586,186.858022072387,76.7788660814293,1114.95167923604,198.11500312214,2.8199937126267,0,11.2807113909509,98.1285733664116,67.9816113797888,,27060,39800,57290
920230202,92023,Percy 2,Clamart,VallÇe Sud Grand Paris,0,127.550586222204,703.127599351116,371.969155139778,293.623459135546,120.234940401795,565.903127673573,336.245891577798,1952.86949298387,373.260854666197,1205.88398872775,373.724649589919,1589.46921193295,130.631550346846,1162.06551764685,296.772143939255,128.089244593668,22.986761765538,87.5068576225942,17.5956252055359,247.928639696944,57.3647816082044,1249.91128506599,108.857800996742,2.1362290181385,0,27.7733970492545,130.630057275462,104.84805284351,7.9,25120,37950,55460
920230203,92023,Percy 3,Clamart,VallÇe Sud Grand Paris,0,73.7158862038889,578.000277348216,315.055330099725,208.920860993942,100.614414882883,479.278315674056,305.687547084833,1594.7349158966,284.75002757751,987.646432414512,322.338455904577,1276.56366860905,93.6013238950014,940.756887065829,242.205457648222,98.539051757845,24.3306347437501,55.7824307303354,18.4259862837595,196.846233976271,48.9261633381523,1023.20702382943,61.756324236355,15.2404381438093,0,27.0438386760172,115.567943689604,54.1312824408516,,25570,39360,56840
920230301,92023,La Gare 1,Clamart,VallÇe Sud Grand Paris,0,71.6964868973644,557.216577647087,347.239422774052,244.890169020636,45.5054605359543,317.167634907157,178.754718663153,1454.06584663932,229.317472571666,1046.54937555315,178.198998514503,1245.69020809445,112.53127030141,1010.27143207147,122.887505721564,98.2227388928125,6.40876195110818,73.4480579385351,18.3659190031692,123.194964221364,48.8749682884367,1020.9946451993,116.360352328995,3.25596477250376,0,41.8195866927304,92.7078738931593,67.4403827920407,14,20390,31160,42890
920230302,92023,La Gare 2,Clamart,VallÇe Sud Grand Paris,0,77.7351227159246,554.30753449665,336.102484365671,177.360848581997,44.7702858288047,472.444357961328,249.074576919926,1425.8448206264,214.084420512658,949.921572986109,261.838827127638,1160.99552911375,64.3569017799016,900.774114498983,195.86451283487,61.6481857629407,6.48813602930444,43.9455951814567,11.2144545521796,159.626729076117,42.9213602546494,984.970196878452,93.112520125179,0,0,26.3074873895141,88.666645032846,50.5989423907429,12.8,19890,30040,41770
920230303,92023,La Gare 3,Clamart,VallÇe Sud Grand Paris,0,59.0609149769045,537.047211696945,322.355910577666,166.511234044152,80.6357910477493,399.891326635527,295.00196186574,1491.56745071887,299.483102032239,941.952000110909,250.132348575721,1152.61228271714,83.5972669690049,893.972875748936,175.042139999197,64.4457746203822,8.29566970996361,33.8234498366327,22.3266550737859,204.803726219919,63.6972354296611,964.486344806917,87.9287644248435,5.5736060431895,2.81113655761772,24.511250003972,80.4954798271784,65.7084325248844,,26630,39340,56460
920230304,92023,La Gare 4,Clamart,VallÇe Sud Grand Paris,0,79.8640493080232,550.386279593457,290.41053279602,189.187447626893,92.2173587795437,385.205705828251,323.236672717485,1553.21340119178,313.837719792985,938.368236743418,301.007444655374,1198.50434004151,70.0783926723098,895.335358160598,233.090589208606,86.3121257887412,17.2906711910414,48.951570386916,20.0698842107839,242.902639850911,51.4746645148372,968.877800741341,41.9498078540498,1.95478408293987,8.47256475060366,30.4099417611378,80.2237641357196,77.2042967281201,,28140,41250,59190
920230401,92023,Jardin Parisien 1,Clamart,VallÇe Sud Grand Paris,0,77.7991879086836,548.046880569946,398.13072846086,245.619000015109,69.0890718495376,608.305757057104,288.241406538652,1648.07074356232,255.58069218387,1067.36117779638,325.128873582069,1329.47731277457,97.7696944865768,987.120489498818,244.58712878918,117.262354632316,8.23330369591296,77.6539405829501,31.3751103534527,149.412264075804,55.6527064038642,1075.96268657367,104.132877159776,0,0,25.0315758033294,96.0462454855926,60.5834384343368,7.3,23760,35580,51610
920230402,92023,Jardin Parisien 2,Clamart,VallÇe Sud Grand Paris,0,83.7746988408545,492.39448980885,497.776178694332,434.70507461166,133.233906179315,415.260316595499,344.755510710964,2003.9568428392,335.462240953531,1273.21023924817,395.284362637502,1590.67585610156,131.189313540413,1200.35513097891,259.131411582244,147.448215135701,32.7942745028796,102.740364109156,11.9135765236654,205.280287094721,104.229162489478,1370.72802974885,93.0469050950803,5.59872541228055,5.57506177929241,47.7860937449293,97.3046286246076,49.6976605335951,19.1,16270,26890,39080
920230501,92023,Petit Clamart 1,Clamart,VallÇe Sud Grand Paris,0,24.7095208643899,67.2768342062853,206.621464848041,427.57988193657,175.533036564023,226.83156730456,366.785642170853,1272.96110629832,309.453876955042,750.639230761649,212.867998581633,919.853322303553,118.513993303392,639.982317302945,161.357011697217,163.233565758752,38.4843474104337,99.0652731534534,25.6839451948653,180.731524550682,43.6396667242314,739.290676015922,87.5760779941212,3.49836451563779,3.40900188758299,28.3796385362075,25.8150799220795,4.2693054178059,,8560,15060,22980
920230502,92023,Petit Clamart 2,Clamart,VallÇe Sud Grand Paris,0,49.4956747446373,159.990342953279,358.496071537699,464.158729238601,182.160986122833,304.870542561835,329.540198524276,1577.27964382903,306.627952561878,1009.58846145107,261.063229816088,1229.32357707089,134.496538882209,921.874083009109,172.952955179576,218.656021724261,27.5944862950876,155.392435823467,35.6690996057055,152.422037908667,62.9156903781412,960.521379493985,68.0895779031058,10.9373184334371,5.39112467009934,25.4585306114426,46.6626778283056,17.4385906738374,37.8,9030,16910,25080
920230503,92023,Petit Clamart 3,Clamart,VallÇe Sud Grand Paris,0.997659177789486,21.7670768600082,134.523042265211,249.11648130579,452.749261785755,183.982792340542,448.617517062106,359.81709879101,1404.85809347518,331.549675568179,829.80530087239,243.503117034611,1045.84697200114,124.235215514675,759.735731504589,161.876024981873,199.830379341041,57.5878012288436,125.757107498126,16.485470614071,183.311981487364,56.3984044686994,830.281676137738,91.5689999630527,10.6521410202677,8.64900638610587,14.5672200917018,24.4623898986964,7.75252939756148,40.5,9690,15600,23030
920230504,92023,Petit Clamart 4,Clamart,VallÇe Sud Grand Paris,0,52.7201876053717,260.265071323865,271.256398789155,422.89229170172,145.031898692177,198.079811042129,300.7711379642,1471.43984252733,342.191783700238,929.702881409549,199.545177417542,1161.15597855582,162.726262402978,844.349653982271,154.080062170572,191.516989598222,45.3207505516899,127.784331391871,18.4119076546617,167.492465746007,39.4749606289476,919.799502533893,70.5268790998144,24.1866317133121,0,40.76478201911,34.2815254007466,27.5658104578199,35.9,9980,16890,26490
920230505,92023,Petit Clamart 5,Clamart,VallÇe Sud Grand Paris,0,51.6534826004394,44.7768428432318,215.581708573824,575.743004359261,294.870551683292,517.259745285176,405.251422551956,1612.3868612994,347.131553118123,904.874904865724,360.380403315548,1179.10731119629,163.592232328489,811.311213719526,204.203865148279,259.577572905612,55.0961468750284,169.686443842721,34.7949821878623,155.937530034916,90.3625129353609,871.18631826702,83.3942774945003,10.5042616201847,3.62626247514286,35.4360501869612,34.4877545469865,31.0992682616788,45.2,8440,13990,20830
920230506,92023,Petit Clamart 6,Clamart,VallÇe Sud Grand Paris,0,125.372570290264,256.75220707477,238.159666374323,238.213808643485,112.851417418364,497.722147773665,233.464005466587,1236.24389471047,254.583761218709,723.431722654654,258.228410837105,962.023600529627,91.5965390494925,694.11101400243,176.316047477704,89.9342741787938,9.49630307263061,64.6030660557234,15.8349050504397,142.203456462591,56.4309984920055,719.740790710501,45.5211275783658,7.307396896663,3.09422261674199,33.1083395626628,93.5260332596984,67.9708339785435,,20820,30930,43280
920230507,92023,Petit Clamart 7,Clamart,VallÇe Sud Grand Paris,0,46.6926080724265,247.871644388785,272.963830562822,228.914692909954,85.8174360193998,354.483479204838,205.516782658853,1132.73844233253,184.693353252484,696.899542716572,251.145546363479,894.54850698835,73.2442605272678,651.495697557356,169.808548903726,75.3305510401755,14.9690768093019,51.0296959164827,9.33177831439091,110.42824070469,66.5139189367641,745.173504613863,43.5829340971119,6.32439981024392,9.04957670119434,23.9475095065982,36.4593203176353,46.9169093310671,12.8,18850,29580,40110
920240101,92024,Vendìme,Clichy,Boucle Nord de Seine,0,60.8372713256125,451.798002770423,413.767810889478,317.828354080857,154.751719650362,324.760076075248,332.37944014078,1726.16219092331,299.943000453854,1280.38277002408,145.836420445384,1402.87108527769,105.236662107365,1191.01624597747,106.618177192858,163.979145366599,23.8478636272934,126.185128046822,13.9461536924834,208.612972950214,24.7200190661521,1124.71958264594,94.1383130366726,16.0415223045384,0,28.6147913523256,86.1239019747695,36.0692164426541,22.4,14570,25440,37700
920240102,92024,Pasteur-Gesnouin,Clichy,Boucle Nord de Seine,0,47.7806789158532,565.399558466881,386.754351555256,271.522262247309,110.789990664357,165.008704825779,226.888751769651,1611.65223514621,185.205877434962,1268.38378621745,158.062571493797,1389.02445234432,91.5791265847668,1176.77323946968,120.672086289873,144.284639055521,17.2034995099625,109.150567187718,17.9305723578411,97.0339157046441,23.7328951441355,1089.20693672405,92.772537696107,17.6989196321266,3.02230797777633,34.6361930341915,128.432746266606,30.6820787406491,23.9,13470,24710,39940
920240103,92024,Centre Ville,Clichy,Boucle Nord de Seine,0,92.4635251533417,618.968055305579,422.201942647932,284.805107773345,150.168861006687,418.671890319699,374.118729389203,1914.43968406428,301.254313554812,1379.78224597608,233.403124533382,1547.543030483,106.599501536405,1265.46195021665,175.481578729942,157.488772886293,19.0499529820096,114.709295611203,23.7295242930799,199.347348038469,31.0052019587462,1277.57797533028,91.5102827782187,8.68184456342067,0,46.7690780464155,109.133520764943,42.0932848445668,22.3,14010,26030,40320
920240104,92024,SNCF,Clichy,Boucle Nord de Seine,0,44.5608017394209,851.477180333802,525.025147291187,548.421044927251,238.349873282342,190.212829993648,342.623506448965,2564.92457204991,341.560930281653,1995.65944162457,227.704200143687,2209.53496589195,164.2617417597,1864.61452176011,180.658702372145,197.175649964863,23.626174965885,158.45849158839,15.0909834105882,212.125508535729,39.1938438413436,1873.27485906861,162.539507606825,40.8231217083606,3.73254257912654,46.4117458976339,94.3662641033931,59.5264034063577,25.4,12910,22400,38090
920240201,92024,Teinturiers,Clichy,Boucle Nord de Seine,0,23.7504843508792,382.304525160811,393.407530315795,442.093971576439,170.759386720378,491.823137929422,419.096910336496,1873.4677300103,352.232203441816,1195.00213331559,326.233393252888,1420.03893886437,123.142744850119,1090.35378050036,206.542413513889,205.058824646438,35.2345513332893,156.21569023718,13.6085830759687,227.54096403571,70.6242032068548,1124.33084004095,81.3786622266963,11.3241197477128,1.10224485545364,29.6192915776866,80.12072699557,29.6192915776866,27,12210,20470,32290
