INSEE_COM,NOM_COM,LIB_EPCI_SUB,C18_POP15P_CS1,C18_POP15P_CS2,C18_POP15P_CS3,C18_POP15P_CS4,C18_POP15P_CS5,C18_POP15P_CS6,C18_POP15P_CS7,C18_POP15P_CS8,P18_POP1564,P18_POP1524,P18_POP2554,P18_POP5564,P18_ACT1564,P18_ACT1524,P18_ACT2554,P18_ACT5564,P18_CHOM1564,P18_CHOM1524,P18_CHOM2554,P18_CHOM5564,P18_ETUD1564,P18_RETR1564,P18_SAL15P,P18_SAL15P_CDD,P18_SAL15P_INTERIM,P18_SAL15P_EMPAID,P18_SAL15P_APPR,P18_NSAL15P_INDEP,P18_NSAL15P_EMPLOY,DEC_Q119,DEC_MED19,DEC_Q319,DEC_TP6019
93072,Stains,Plaine Commune,8.10662552190639,972.634387334034,792.646513679552,3090.12695949952,6669.92704457806,4683.12696074425,4161.64413446827,8310.36820696745,24931.1931227797,5560.84824772333,15791.0767149276,3579.26816012885,16788.3567022977,1989.4953063914,12797.5844769581,2001.27691894819,3671.92569859864,786.073994176707,2600.92118469621,284.93051972572,3279.77816898015,930.368889623144,12194.0110555577,1680.25222682948,437.505808914816,86.1426224117101,318.364911969481,546.165114811423,480.6221860089,6690,12640,19900,51
93073,Tremblay-en-France,Paris Terres d'Envol,1.03502926435878,898.011918313555,1888.21173619983,4854.09007247289,5745.08822579584,3888.18884798704,5202.97178787701,5511.01059711175,23281.0921554944,4757.65591773329,14363.9841816653,4159.45205609576,17520.3518380781,1972.69988804681,12863.6314606352,2684.02048939609,2683.55111216051,623.430726844746,1767.13330174605,292.987083569717,2606.44214906887,1007.1612137001,13848.3956375141,1138.24573523414,330.853690255958,64.47966128539,407.709396776618,686.040949570254,443.6555126898,12350,20060,28240,27
93074,Vaujours,Grand Paris Grand Est,0,109.571889692002,437.94209598012,1055.05049408581,1139.85324291496,717.259707455,1028.28742320348,928.150986898742,4619.13213806364,924.567000673271,2893.23658336891,801.32855402146,3545.48093181605,406.440580957401,2625.86997185648,513.17037900217,463.137902797629,87.7730630487291,307.718612850159,67.6462268987415,469.182112632971,218.5553516732,2881.05816285403,212.077267108891,38.8241950427663,13.9398434934533,76.842452885433,134.424093766817,102.585897487656,15450,22920,31130,19
93077,Villemomble,Grand Paris Grand Est,0,805.1718131302,3355.94365144661,4017.7359460901,4308.64728609602,2294.93564262717,4783.12412335272,4228.37499432095,19399.1929112377,3510.81233313104,12389.5479424869,3498.83263561977,14844.2181062032,1224.52197763386,11237.3452496612,2382.35087890817,1728.03032455346,329.19821546242,1197.9731560109,200.858953080144,2143.64244957141,806.254195782777,11922.8904071631,825.553534105449,147.222632437494,43.5487546241447,265.981605000634,733.570987822302,621.909620773184,13040,23130,34330,25
93078,Villepinte,Paris Terres d'Envol,0,811.954078970743,1629.83183486849,3831.28993579174,6172.87869359853,3910.60605143753,4538.24751574334,7300.74318397797,24242.8725100225,5283.40812459195,14937.024945272,4022.43944015845,16769.9589702927,1977.08077332937,12346.2935292204,2446.58466774286,3212.0768850344,745.192125164537,2122.3825363289,344.502223540966,2677.23129365649,1027.97056880049,12651.8444148885,1093.58790467529,285.948624198184,73.8771469467726,321.136772100411,532.855691180779,499.526799384386,10110,16650,24620,36
93079,Villetaneuse,Plaine Commune,3.51092482861182,260.233246957602,341.409305531957,1293.32738651271,2404.69751540162,1529.26949804638,1555.85267362171,2806.71190827498,8591.78409207564,2046.64032191525,5190.08326350608,1355.0605066543,6062.9370122566,769.544412267275,4383.01362483786,910.378975151456,1364.3648446006,253.730009837368,941.748253140021,168.886581623209,1162.41523693819,260.289234475822,4395.85194390859,553.522546033465,96.9363290700282,23.8754472257646,193.433997248229,158.688936668412,195.696351902936,7630,13180,19680,49
94001,Ablon-sur-Seine,Grand-Orly Seine Biävre,0,124.430489912285,492.744740052649,826.240946970207,990.489193654423,557.448594807037,841.150111807047,729.380370082687,3704.09181161417,667.942869849145,2490.6186812464,545.530260518618,2930.61389115729,272.751633887728,2302.47978049903,355.382476770539,340.459815562119,61.7175229964933,247.879032276852,30.8632602887735,380.259577171943,142.357478040708,2362.2019168664,163.252802764918,29.8633175789484,4.97721959649139,54.7494155614053,144.33936829825,113.480606800004,15040,23170,32010,20
94002,Alfortville,Grand Paris Sud Est Avenir,4.16266086489326,1111.14335123015,5850.40640581421,6276.13314811063,6659.67121534115,3480.24419776479,6007.58743818055,6422.22459265277,30170.2587406458,5205.59379572729,20179.2532283609,4785.41171655759,23627.7867426695,2191.56277548349,18259.5718339106,3176.65213327538,3586.54056160351,532.08702912786,2625.28743085211,429.16610162353,2968.25254800582,989.711936863042,18435.9207349448,1880.18933528993,299.16405934281,72.9847536731464,526.906098278822,1177.04928009791,605.894228937141,11550,20840,32510,29
94003,Arcueil,Grand-Orly Seine Biävre,0,462.892158137488,3574.21265941049,2912.22083425467,2874.89967730951,1406.91710915305,3042.5570975727,3443.9818369307,14934.3939615889,3027.33776094095,9485.57369703877,2421.48250360919,11246.49357101,1091.89656846016,8476.20095288503,1678.39604966483,1405.79597990826,241.636228415803,976.623220658016,187.53653083444,1941.34069797423,515.504820960199,9030.83484471748,982.698630658733,122.892531046002,19.8405825642492,294.093768471972,593.261856643628,362.137374806977,12910,22720,34830,25
94004,Boissy-Saint-LÇger,Grand Paris Sud Est Avenir,0,375.949692076148,1114.67497972805,1930.3368197938,3017.44070995061,1554.53501066996,2239.19843871612,2810.47317263303,10902.028664798,2363.70660345373,6653.11609064925,1885.20597069497,8002.38441486594,921.241176512696,5830.86358194492,1250.27965640833,1197.78351027081,296.40480471503,757.098632253876,144.280073301908,1375.99010475722,392.985965484647,6344.44474735594,603.465737626961,148.39390109196,42.9828570337416,130.38323263724,364.845257827475,212.661338844853,11500,19730,29150,29
94011,Bonneuil-sur-Marne,Grand Paris Sud Est Avenir,0,388.459412580277,833.555276968682,1908.95412408863,3372.92135215559,1932.87194442958,2500.59360473458,3173.22321610506,11613.0037129036,2720.73729068607,6804.55910965382,2087.70731256367,8522.67002412737,1136.3523292619,5999.05526424544,1387.26243062002,1557.12722277411,364.792545449214,1004.8152472037,187.519430121196,1461.13033490985,455.075512895518,6608.69102842195,755.462926422875,127.842512050874,33.0015120363864,190.107132545228,216.612356995839,242.214467820276,10100,17270,25450,35
94015,Bry-sur-Marne,Paris Est Marne et Bois,0,473.627678612864,3190.53753512837,2373.62382931835,1797.27807736631,673.735164476172,3041.12451173682,2110.13999301829,10882.9486325113,2175.68182689908,6645.16231884348,2062.10448676872,8430.90590222502,712.035490713446,6317.96369657697,1400.90671493461,768.712324433072,150.421719767388,532.349016775973,85.9415878897125,1420.19889201221,530.426608855362,6818.05499384741,464.479042903467,28.4331603885518,15.00472475748,213.414847851134,492.64847317234,485.05479940264,20940,32620,47070,11
94016,Cachan,Grand-Orly Seine Biävre,3.6383308217756,564.713021225969,5496.85900125835,3693.99523120232,3740.19343884448,1405.28732724224,4182.15655853614,6310.36869636982,21028.3138166856,5571.24103355982,12369.6622212572,3087.41056186861,15068.1119224758,1534.66350465583,11232.5268934879,2300.92152433206,1985.24689383654,371.33205067452,1331.22120668117,282.693636480851,4183.91314131343,609.376812076501,12133.653034725,1251.62948613521,190.008178465616,21.19293212532,364.966432954537,703.476921820731,400.64470479252,14630,25140,38340,21
94017,Champigny-sur-Marne,Paris Est Marne et Bois,3.2978761493629,1976.66016221864,6104.79802891235,9828.19051367706,12304.2392405291,6936.67760841212,11187.1574924357,12443.0168887743,50510.9332268348,10213.7738533757,31251.7395405371,9045.41983292197,37443.4849204767,3908.9199105183,27652.0095075885,5882.55550236994,5314.61194459488,1101.61521517773,3600.40081182238,612.595917594771,5845.14433105449,2045.80301420044,29488.3951332355,2541.19406272383,504.967155682414,177.565431952575,840.140642053406,1774.10277625028,1276.2353906125,11120,19520,29860,31
94018,Charenton-le-Pont,Paris Est Marne et Bois,0,887.440649614556,6363.04530861083,4588.68403516337,3211.20708821874,963.045043487845,4837.19306161397,3644.68759954684,19766.6781051571,3213.92471342132,13329.9008284818,3222.85256325398,15837.6442825145,941.923358023633,12538.739690313,2356.98123417792,1471.36987600378,172.137538410355,1113.85364532049,185.378692272936,2307.48326744105,610.256900602561,12477.0075947715,983.014782713498,103.857859059488,19.5117375272782,309.036321277818,1358.89207559635,829.204272109959,19390,30790,46270,13
94019,Chenneviäres-sur-Marne,Grand Paris Sud Est Avenir,0,524.248904723832,1520.93073390121,2373.30783217588,2767.90270708504,1657.04948353267,3086.76587347105,2584.24225065117,11635.5444428398,2273.28899833634,7143.23114581898,2219.02429868451,8863.13081787273,858.929432300133,6504.74982057431,1499.4515649983,1215.22943785386,238.269402167363,813.358680049009,163.601355637485,1352.66819612766,493.438776553119,6959.79988170078,549.681380660618,169.418175304944,9.60563843933237,148.020134678735,424.338081251835,383.106380666552,13780,22910,33280,23
94021,Chevilly-Larue,Grand-Orly Seine Biävre,0,438.455970414349,1595.25031701889,2386.22970036705,3309.8201738129,1751.97949068697,3129.24394980767,3038.35910715783,12834.5032865829,2321.61751024812,8048.67993350975,2464.20584282509,9508.86506067062,736.539622661248,7141.57518497462,1630.75025303474,1005.67314470025,186.422787532482,707.854995784701,111.395361383064,1517.79716863881,601.105429484488,7782.43107362191,618.113385986458,119.129233675408,37.8858131860848,202.857875169341,594.044874129939,237.416699991731,12340,21340,31100,27
94022,Choisy-le-Roi,Grand-Orly Seine Biävre,0,1222.69525858758,4410.25965544894,6375.88507957797,7246.93501861319,4181.16011517737,5910.67023272065,6873.78509017558,30689.7598628649,5623.73652995956,20238.2103986452,4827.8129342602,23767.8061596701,2322.53132340612,18280.0424974863,3165.23233877765,3698.4589886105,639.948934914761,2630.44961290435,428.06044079139,3157.73805833328,1114.96856130763,18613.804361368,1820.16330946379,372.451788444055,74.8090348150845,479.089052049536,967.838542225531,704.417365241909,10530,19150,28810,32
94028,CrÇteil,Grand Paris Sud Est Avenir,2.93613811947784,2081.63796015898,8664.66279660173,12132.4615276762,15835.1614098028,6353.62684291607,12739.7377803094,15120.4380254588,60721.2659254087,12671.2956549887,37981.384840617,10068.585429803,45296.174762672,4799.39598071016,33625.6930908286,6871.08569113331,6446.03653084119,1208.69184222195,4528.85183695297,708.492851666272,7783.95360218392,2133.18529445781,36034.8503098977,3300.77696984458,505.8156092382,202.544413719709,1119.70961050879,2160.19224428022,1295.0860743553,10950,19300,29450,31
94033,Fontenay-sous-Bois,Paris Est Marne et Bois,0,1241.71765279271,8037.52458915066,6849.25522989797,7287.24690579401,3056.22761268645,8464.82245405767,6932.99151146712,33924.1568123212,6186.42288819418,21602.3875602094,6135.34636391754,26550.5005672916,2159.52444335045,20082.375421764,4308.60070217717,3434.37565226441,661.857957623725,2311.15825951259,461.359435128096,3882.73365003097,1276.35020175842,20812.4093711661,2237.35598742066,233.875891019148,67.3906353564899,421.872606248793,1745.59033398575,932.469626952708,14530,24850,38710,22
94034,Fresnes,Grand-Orly Seine Biävre,3.79525119315201,441.20748034532,2832.73533273432,3986.68235751757,4394.20100895933,1697.07541388325,3650.13063425452,5726.05003917595,19426.2392080253,3755.09109439203,12970.0273855582,2701.12072807513,13448.3398926415,1287.90459181757,10367.8242912382,1792.61100958576,1364.82598494887,282.657106356563,931.071701384779,151.097177207529,1744.8318138156,609.427237938288,11395.2229861767,954.948829132439,188.099366428291,47.8836617591087,341.00972258819,504.076535367104,249.629664119983,14380,23100,33250,22
94037,Gentilly,Grand-Orly Seine Biävre,0,431.098451064074,2675.3643838812,2737.00080777053,2753.9484042417,1288.32531786974,2490.52732866921,2956.8681609765,12944.5711164049,2678.0636035119,8133.24009551126,2133.26741738177,9950.88606635602,1191.502384387,7275.90947195589,1483.47421001313,1415.44442703547,273.886681314791,976.232748228887,165.324997491799,1459.59287293755,394.748372086688,7804.36130618593,941.45392108255,68.4118131098039,36.4530720866703,309.970435891923,559.447333956079,261.692657366527,11690,21120,32360,28
94038,L'Haò-les-Roses,Grand-Orly Seine Biävre,1.14192566308526,650.825769567653,4073.06440887508,3749.58303217843,4372.42640774262,2018.78208919147,5780.58991475089,4450.04942756265,19475.5483566522,3759.4916818419,12025.0740028012,3690.98267200908,14899.1228445557,1345.91931965817,10923.1753626201,2630.02816227738,1881.47377155947,322.102853420513,1341.72938495069,217.641533188265,2373.10629280647,718.591724394136,11950.0852833063,900.688271704533,164.246399722193,42.9665866641445,303.577975788138,771.112787958373,502.595364146315,13500,24010,36490,24
94041,Ivry-sur-Seine,Grand-Orly Seine Biävre,6.28873943719473,1469.67349404597,7719.22099536887,8013.18547962026,9535.82545484364,5330.2452165258,8331.15893652132,11321.9956318135,43767.5737227681,9148.0828415941,28061.9469594952,6557.54392167885,32540.3107781934,3466.60443254363,24564.4702771611,4509.2360684886,5056.46678930855,902.992341329095,3542.17173146985,611.302716509604,5823.13834831852,1248.10636712742,25016.0364273594,2880.93092884012,359.285256998661,116.956457010828,774.620792145355,1881.77685155408,948.381500572844,9360,17660,28390,36
94042,Joinville-le-Pont,Paris Est Marne et Bois,0,661.573781409118,3391.80678133732,2684.43569861122,2411.10361237599,800.627652752626,3556.51553390687,2547.37273454417,12655.8355598356,2233.43511085052,8202.57101552394,2219.82943346111,9913.04151574896,728.052466545794,7657.34068532501,1527.64836387814,1098.32182200526,146.841898918406,810.790673936799,140.689249150057,1475.00692507884,488.534316417288,7756.98980636929,505.207280744343,73.1536334618838,24.4661141838348,224.199318433661,683.202695278643,487.410952193462,18080,29230,44000,15
94043,Le Kremlin-Bicàtre,Grand-Orly Seine Biävre,0,502.029358113871,4305.93350688833,3074.11784904197,3775.60550076622,1366.55239875335,3291.2407278945,4173.41273751487,17185.6395093585,3708.78268584073,10940.4661889309,2536.39063458685,13077.4692051927,1296.59970431218,9975.62636668106,1805.24313419947,1790.39474838189,278.111184031854,1289.25748239107,223.026081958962,2486.92886363418,491.267144367189,10463.8147309595,1192.80831962639,101.884913506146,32.6373048111614,369.847754838454,685.113650583989,291.628147451994,13470,23240,35050,24
94044,Limeil-BrÇvannes,Grand Paris Sud Est Avenir,0,660.179535414123,2054.68567756357,4393.58495557442,4429.66921120353,2345.29377933591,2807.66512970944,4069.57485226842,17590.2234382153,3144.52207035603,12115.9730222394,2329.72834561982,13977.6502675416,1162.27687565391,11180.6241653457,1634.74922654192,1510.87265383505,337.885811352078,1089.95521179058,83.0316306923868,1815.68175435533,536.581297339293,11646.0370272842,844.864429695779,132.291412509586,45.9270353610121,181.028529424344,550.523587311915,382.540103652843,12990,21090,29550,25
94046,Maisons-Alfort,Paris Est Marne et Bois,1.16618014539852,1154.87753134025,9422.90893808046,8359.22679101811,7917.10365457061,2827.78347707477,9854.390184956,7118.01194609577,37432.0779115279,7129.86138864766,24316.9860572006,5985.2304656796,29651.3659891098,2596.43925285606,22950.5862428442,4104.34049340961,2887.3295275925,493.017395458118,2067.55415594146,326.757976192928,4585.19437698465,1462.04927954644,24602.0840299885,2058.85719005056,253.867718396378,98.687933474173,655.428653086084,1591.86461128406,836.787909794417,18200,27650,39230,14
94047,Mandres-les-Roses,Grand Paris Sud Est Avenir,0,154.426690338808,542.984169255808,732.281402574346,546.317502589141,288.927356117769,877.793970179678,696.614305629655,2978.88680948161,565.325662304358,1774.62234623694,638.93880094031,2250.98890368398,223.838141736943,1622.31543127682,404.835330670218,186.974996301228,44.5039206983282,121.548749815061,20.9223257878384,330.772007693446,170.488884505159,1868.73886669626,117.563544903092,13.9482171918923,0.996301227992307,55.7928687675692,105.607930167185,113.578339991123,20020,28610,39570,11
94048,Marolles-en-Brie,Grand Paris Sud Est Avenir,10,135,705,555,515,270,1065,770,3165,655,1708,802,2323,226,1586,511,171,33,107,31,421,232,1885,104,4,7,86,142,162,23940,33460,45440,7
94052,Nogent-sur-Marne,Paris Est Marne et Bois,3.17502610956497,954.465835370833,7449.3085315072,4282.32139299159,3298.85578065058,1009.37043170703,5940.31787992531,3868.54447287548,21053.9822916493,3394.35582473384,13970.218821947,3689.40764496846,16837.4743798669,1036.4804981818,13144.0695925528,2656.92428913235,1578.66468776572,227.585151796794,1139.6284877231,211.451048245829,2334.26076527448,748.760212097578,13385.556562057,908.495769448918,108.197615626223,16.6714672890325,285.648729222246,1277.99487226528,901.701169188397,21730,34810,51940,11
94053,Noiseau,Grand Paris Sud Est Avenir,15,135,505,720,595,305,955,575,2993,568,1798,627,2302,191,1687,424,167,47,100,20,372,166,1891,112,10,6,42,132,118,20490,29190,39370,8
94054,Orly,Grand-Orly Seine Biävre,0,466.425654767875,1167.68514699854,2690.29255284649,4047.84197417224,2540.45132044472,3023.29249499534,4043.35938486127,15155.4145096656,3024.09031723243,9569.17696661382,2562.14722581935,11049.5456610646,1147.00830426251,8293.86655333705,1608.67080346506,1783.0616122887,357.183047658675,1281.55760775175,144.320956878273,1738.0035010109,611.178134472977,8752.77677773727,793.750365670238,142.727536122038,29.0263596173954,176.201596706319,405.787625455911,253.296145054074,9870,17300,25560,36
94055,Ormesson-sur-Marne,Grand Paris Sud Est Avenir,5.14855803823116,524.103681104388,1142.54224028939,1294.84046703769,1196.72129681416,678.666692988049,2447.18435295999,1262.89351667627,6425.6025156652,1229.91510245776,3787.58437721599,1408.10303599144,4844.7757988613,431.768544141318,3566.30621019692,846.701044523053,420.723909806848,103.325778895478,249.47139507514,67.9267358362293,779.304299220606,426.212485209765,3858.70485843822,208.108011701944,33.127839227598,9.01035862085502,86.4447214501499,310.276536504936,332.45840608905,21310,29890,40770,8
94056,PÇrigny,Grand Paris Sud Est Avenir,5.03159663488977,100.424088355032,331.244520687777,446.614614866593,416.643138472555,160.635329976582,387.393931816141,295.697395204467,1799.78536650603,371.016453138186,1144.21993141463,284.548981953213,1396.38860678642,121.398640019339,1093.02623005951,181.963736707566,107.381421056202,31.0831604823159,60.2129737246823,16.085286849204,239.590251444803,82.4766667374305,1135.42427932501,72.274957245798,8.03472832320528,3.01499458036547,34.121838134554,94.3506146678548,66.2844421660346,21490,30150,39510,9
94058,Le Perreux-sur-Marne,Paris Est Marne et Bois,1.00787975005367,1058.38312791554,6691.60420595162,4988.28647382591,3468.03738255108,1405.58100907909,6182.86498378613,3756.15131199644,21763.7475350923,3462.9920559983,14082.1768181305,4218.57866096357,17524.6044894938,1111.86101670101,13304.6940375025,3108.04943529035,1614.0807519811,227.521144310215,1122.69118735688,263.868420314002,2316.29339240336,854.54703339889,14100.7390893618,930.111515809692,118.580147505142,33.8731244449795,400.32453401921,1125.97953292285,908.105510539831,20630,32010,46120,12
94059,Le Plessis-TrÇvise,Grand Paris Sud Est Avenir,0,583.55111133699,2036.81865227325,2748.75350907573,2969.1755413381,1489.12403582867,3761.24595686925,2358.75659193736,12480.4251171052,2259.65597740245,8233.69323062048,1987.07590908229,9849.16594008407,809.958855461147,7712.16263075666,1327.04445386625,898.198985325736,191.893493371737,613.483987622189,92.8215043318094,1400.95408430831,539.298546320669,8170.73425192285,397.617170901959,73.4994152935592,48.3726989032721,176.578418195541,487.787947921326,395.706564052275,16960,26140,36960,16
94060,La Queue-en-Brie,Grand Paris Sud Est Avenir,0,290.38421546066,973.90016523316,1636.92050740909,1950.82607212515,1052.34008458359,1648.01855768747,1561.74111747245,7710.26035792355,1463.53379338795,4965.09781168767,1281.62875284793,5926.56127893897,533.1203072344,4609.82686393234,783.614107772229,582.329795217734,112.34943074245,415.407352210429,54.5730122648552,907.887768010667,358.172924905574,4908.21480344436,328.358779951804,65.4061524431596,24.8324569866471,89.4723711242784,263.763299522067,214.52340760942,16670,24220,33270,17
94065,Rungis,Grand-Orly Seine Biävre,0,117.335508693205,877.522907755727,1060.87572690219,791.324851126266,274.279627736522,1027.0859614514,547.551080822201,3904.57786617438,706.501097301267,2320.95384779045,877.122921082669,3078.74310926628,247.942664646028,2231.48921122194,599.311233398309,226.365883025042,43.5532643713994,143.875066414767,38.9375522388755,460.789852408688,249.097643531392,2637.04963636139,149.023501935579,16.2579106864907,5.03644641741358,70.9976072688299,133.702027085205,116.972597467384,21730,31160,42120,9
94067,Saint-MandÇ,Paris Est Marne et Bois,0,880.827831475005,5413.86120020676,2941.11075921797,1865.27118262889,437.233542641498,3951.35518935164,2813.45041137478,14261.7364673377,2358.756804354,9431.07930661345,2471.90035637025,11298.9210974991,633.755726121653,8771.59989656486,1893.56547481264,1031.04602409862,84.9388148608242,747.93068313906,198.176526098741,1756.29183542348,393.888062231105,8329.70912132239,791.869223251424,46.2603535929331,10.3028439363023,255.363515404051,1176.22244986926,1048.04385463132,23050,38260,58960,10
94068,Saint-Maur-des-FossÇs,Paris Est Marne et Bois,5.18344985822862,2551.20697925363,14711.2615157112,9959.06628999466,7576.67442678132,2741.7685809195,15758.9186037513,9702.74703952495,47849.6018981067,9121.03236645793,29274.1006605633,9454.46887108551,36912.1622155116,2575.25077748023,27565.7434760167,6771.16796201468,3045.0195889795,477.691730569795,2083.53756944685,483.790288962858,6565.2999946524,2079.01785604787,29342.6153048308,2078.67216956856,221.957312071563,91.7222525383958,654.56212180708,3003.71529462326,2404.53598442117,21680,33490,50270,11
94069,Saint-Maurice,Paris Est Marne et Bois,0,428.893362238899,2720.25722034879,1945.94468625263,1785.58407223338,491.893884056477,2221.9072200896,1859.54020764883,9314.27862603493,1449.04749933451,6236.11757722919,1629.11354947124,7382.39008430263,528.154968495598,5702.2831571699,1151.95195863714,836.292614039008,107.572453264301,634.026796808823,94.6933639658849,887.810465722034,264.29436219938,5742.22566204749,480.716698276496,56.8199204642697,16.3198318838698,143.469433373669,569.867006524618,365.467239295043,18210,28880,44060,14
94070,Santeny,Grand Paris Sud Est Avenir,0,219.938073034162,386.973635368424,617.23663408892,516.418125288172,172.990707017439,829.64663053009,580.099871854884,2525.1721205795,500.18765874451,1505.23350075901,519.750961075978,1901.44559952788,160.76725531385,1395.1224495369,345.55589467713,163.861280410304,31.0453887226867,110.10023237881,22.7156593088071,326.606179195088,136.176209474759,1446.80390573743,79.402635352641,17.2348365750512,13.8924115542209,48.0121637019146,132.047499112639,190.242444156628,21290,31500,46320,9
94071,Sucy-en-Brie,Grand Paris Sud Est Avenir,0,752.59857811019,3550.91041213018,3426.17535719833,3264.51896818485,1662.12489750703,5600.90046469244,3757.02771859779,16924.30344328,3427.64480390195,9966.5793279436,3530.07931143442,12633.141973867,1157.39602199174,9132.34061009975,2343.40534177551,1254.19795226479,293.988499579273,767.989780515519,192.219672170001,2186.02136266443,945.557787510274,10422.2863910176,692.038815794941,93.6041627505744,30.1329725710339,272.205966608188,633.638412791798,520.582677886232,17710,27780,39670,16
94073,Thiais,Grand-Orly Seine Biävre,0,683.591646070775,3448.35907501725,4269.16491418959,4351.09523159799,2227.6788636413,5207.3756129878,4112.00378725608,19544.4268351296,3505.98446816518,12203.3200970459,3835.12226991851,14932.8373269871,1261.86110032683,11217.889326739,2453.08689992123,1651.3512896805,259.568784554913,1171.92694995079,219.855555174798,2086.40440573335,1011.54242282759,12431.5074897497,946.579990489557,161.511089165132,58.3158774996813,304.715857386043,617.002986238198,478.624324043111,14550,23900,34720,22
94074,Valenton,Grand-Orly Seine Biävre,0,312.442149626372,575.128259800066,1495.51966237416,2521.96509245983,1815.57718117783,1658.7053822033,2771.07995839563,9610.00078298796,2108.07309361226,5902.83211078134,1599.09557859436,6866.70352500747,843.029594443644,4990.61848546394,1033.05544509988,1330.17323285964,271.765800075117,942.181604259624,116.225828524902,1114.92868649635,314.067741861149,5113.95331674563,580.077115040087,115.737305075415,24.8085327199544,145.63939709164,260.522148259709,192.625377055794,8820,15100,22840,43
94075,Villecresnes,Grand Paris Sud Est Avenir,4.71422538714638,424.280284843174,1121.98564214084,1588.69395546833,1367.12536227245,815.560991976325,2201.80526924087,1191.2826523103,6781.28398441199,1240.78412189693,4183.23669201806,1357.263170497,5276.2259012614,478.965299334073,3941.09242365438,856.168178272947,458.222707630629,94.2845077429277,296.053354312793,67.8848455749079,715.619413768822,396.669829600134,4290.00995027037,263.996621680198,33.9424227874539,7.54276061943421,102.770113439791,313.96741078395,280.024987996495,19170,27360,37170,11
94076,Villejuif,Grand-Orly Seine Biävre,3.52350502240138,1319.0462432932,6116.12043264234,7111.89703934292,8445.09091623361,3573.65310901363,8613.40433499088,9788.14242289669,36837.3766919639,7685.24700486458,22851.6099583636,6300.51972873573,26748.3427397186,2702.49393760737,19921.5827364984,4124.26606561282,4053.7287150728,708.721271826759,2813.08354716039,531.92389608565,4984.23267888793,1547.34096042292,20915.2744293218,2125.67205695343,237.258801766946,107.38256915544,683.423844646372,1382.8828099508,725.803006574095,11220,20000,30910,30
94077,Villeneuve-le-Roi,Grand-Orly Seine Biävre,7.17474888246006,602.432231710379,1382.94722577265,2597.56149017784,3142.89887322747,2512.49139623121,3454.79332181716,2942.96066217855,13486.822881429,2670.98364506341,8542.02593491576,2273.81330144981,10307.9985077254,1083.93069571213,7772.64482153236,1451.42299048096,1385.2494004877,287.288621417901,929.944413763894,168.016365305906,1458.53614332027,607.928670343584,8149.25926733461,638.593938089931,88.1518027929225,15.3992283735145,245.761497433494,503.792640212758,352.160532190882,12910,20890,29470,25
94078,Villeneuve-Saint-Georges,Grand-Orly Seine Biävre,0,798.440569934627,1105.59113837124,2938.52594174634,6170.82352387084,4593.6358470479,3914.73853409756,6783.55765587857,22637.9257353929,5061.50552086573,14137.8619687388,3438.55824578833,16003.449453096,2137.56141351023,11804.2593139976,2061.62872558815,2847.22160062561,535.14107958336,2010.14822370793,301.932297334316,2615.16251314765,783.616169094895,12264.9875558814,1477.97893615324,322.176700817316,66.7740499145485,425.457175071597,539.957112548297,427.417944719074,7580,13930,22120,47
94079,Villiers-sur-Marne,Paris Est Marne et Bois,2.02905675919819,578.070983102303,3289.23477025295,3750.38737794022,4158.45745415358,2256.71472225668,4991.68682262455,4280.08761694016,19024.3670984615,3788.41974436456,11828.8840081256,3407.06334597134,14068.0542308275,1405.42835255299,10515.0724036177,2147.55347465679,1278.35373990385,277.150881186694,834.783953346425,166.418905370732,2331.20376126024,984.935703151174,12044.6242830765,770.347276440993,135.486051141639,106.473704864128,387.714211886056,545.414865728556,348.897984879192,13190,22910,33910,25
94080,Vincennes,Paris Est Marne et Bois,0.937577489277884,1346.41529345899,14398.3141482422,6738.634567699,4261.47260769487,1388.65137807091,7759.23991847198,5248.23373856402,33498.7011798092,5133.54614435102,23359.5845325108,5005.57050294736,27839.8947656567,1683.6306798666,22339.6888474951,3816.57523829498,2383.75283051036,308.783435862362,1743.11816727628,331.851227371715,3529.90487818112,917.722270123312,22200.422221961,1791.90229098739,148.805102989034,52.2993265696869,598.174397062597,2332.62827949054,1366.43575636495,23050,36620,53850,11
94081,Vitry-sur-Seine,Grand-Orly Seine Biävre,16.0306327372042,2463.06648523218,6764.10645551126,10626.0236805731,15139.8056299098,9693.61391133515,13283.2339028619,16806.5221563024,62149.933841883,12346.2081660129,39047.6146937455,10756.1109821246,45067.0438594158,4533.76088202694,33629.8172097837,6903.46576760517,7143.15509163212,1172.53508803151,5021.46860274166,949.151400858956,7637.90886652668,2418.1532568918,35091.5569201225,3353.1314489114,600.603244784518,144.329019819307,944.031619427015,2120.68646320285,1332.79342541147,10010,17560,27030,35
95018,Argenteuil,Boucle Nord de Seine,7.40287775003092,2817.01585303624,7917.93146012068,13206.996657626,16823.5767746947,11494.5376366168,14219.0442728715,18147.3935705554,71419.6360676744,13745.444342384,45825.2145790058,11848.9771462847,52977.8767354614,5480.91466385819,39966.1843095086,7530.77776209462,9042.95606655162,1695.4208635228,6314.81194596867,1032.72325706015,7618.38564942887,2691.60308073495,40709.9680601102,3667.67666437985,795.198194262317,167.219052804497,1331.73126926375,2247.04029223871,1519.6732589679,9500,17170,26680,37
