"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","C13_POP15P_CS7_tx","P13_ACT1564_tx","P13_CHOM1564_tx","P13_ETUD1564_tx","P13_ACT1524_tx","P13_CHOM1524_tx","P13_SAL15P_CDD_tx","P13_SAL15P_INTERIM_tx"
"940030106","94003","94","Arcueil","Jules Ferry 1","940051","9400301","H","00","1",13.9,75.5,14.4,13.8,37.7,19.7,9.7,1.3
"940030107","94003","94","Arcueil","Jules Ferry 2","940071","9400301","H","00","1",18.3,78.1,10.6,12.8,36.3,18.4,12.9,1
"940030101","94003","94","Arcueil","Joliot Curie 1","940061","9400301","H","00","1",15.9,80.1,14,9.5,35.5,19.5,6.5,1.1
"940030105","94003","94","Arcueil","Jean Mac_ 2","940051","9400301","H","00","1",24.3,73.4,16.7,11.5,42.2,35.2,7.7,1.1
"940030102","94003","94","Arcueil","Joliot Curie 2","940061","9400301","H","00","1",20.5,72.4,18.2,13.6,40.2,31.5,12.8,1.6
"940030108","94003","94","Arcueil","Laplace 1","940071","9400301","H","00","1",14.3,78.6,8.7,12.7,35.6,13.8,12.8,0.8
"940030109","94003","94","Arcueil","Laplace 2","940071","9400301","H","00","2",22.3,74.2,10.8,15.7,27.6,25.8,11.4,1.6
"940030103","94003","94","Arcueil","Barbusse","940061","9400301","H","00","1",17,78.6,9.7,10.6,38.9,5.8,9.7,0.7
"940030104","94003","94","Arcueil","Jean Mac_ 1","940051","9400301","H","00","1",16.4,72.8,20.6,14.5,32.6,52.7,9.2,1.4
"940040102","94004","94","Boissy-Saint-Léger","Rostand","940081","9400401","H","00","1",14.2,73.1,21.9,10,56.5,40.4,8.8,1.4
"940040103","94004","94","Boissy-Saint-Léger","Prevert","940081","9400401","H","00","1",22.8,70.4,18,13.7,39.5,45.2,5.6,0.9
"940040101","94004","94","Boissy-Saint-Léger","Les Hautes Varennes","940081","9400401","H","00","1",11.2,72.1,19,13.7,38.3,39.8,8.7,2.2
"940040106","94004","94","Boissy-Saint-Léger","Bois Clary","940091","9400401","H","00","1",25.9,76.2,9.7,11.1,39.7,16.5,5.4,0.3
"940040104","94004","94","Boissy-Saint-Léger","Savreau","940091","9400401","H","00","1",19.2,76,9.4,10.8,38.8,8.1,5.6,0
"940040105","94004","94","Boissy-Saint-Léger","Le Centre","940091","9400401","H","00","1",15.2,84.1,12.9,7.9,52.5,27.1,6.4,1.1
"940110104","94011","94","Bonneuil-sur-Marne","Cite Fabien","940101","9401101","H","00","1",25.5,73.1,18.8,9.6,45.9,17.8,9.7,1.7
"940110108","94011","94","Bonneuil-sur-Marne","Fosse aux Moines","940111","9401101","H","00","1",7.7,77.9,17.3,11.8,36.7,35.9,9.9,1.2
"940110105","94011","94","Bonneuil-sur-Marne","Saint-Exupery","940111","9401101","H","00","1",18,69.2,13,13.7,43.9,30.9,10.4,1.7
"940110106","94011","94","Bonneuil-sur-Marne","Salvador Allende","940111","9401101","H","00","1",17.3,74.2,19.4,12.5,34.5,40,9.9,1.5
"940110107","94011","94","Bonneuil-sur-Marne","Republique","940111","9401101","H","00","1",25.4,65.2,13.5,12.5,44.4,22.8,8.5,2.6
"940110103","94011","94","Bonneuil-sur-Marne","Haut Bonneuil","940101","9401101","H","00","1",23.6,69.4,11.5,16.2,36.1,18.5,5.3,0.6
"940110101","94011","94","Bonneuil-sur-Marne","Zone d'Activite","940101","9401101","A","00","3",0.5,64.9,14.8,33.2,49,28.6,16.8,0
"940110102","94011","94","Bonneuil-sur-Marne","Centre Ancien","940101","9401101","H","00","1",29,67,11.8,15.8,34.6,26.6,9.1,5.4
"940150103","94015","94","Bry-sur-Marne","Centre Ancien","940131","9401501","H","00","1",22.8,77.1,7.6,12,38.1,17.5,6.3,1.2
"940150102","94015","94","Bry-sur-Marne","Carnot","940131","9401501","H","00","1",21.8,80.8,8,10.3,42.6,23.8,6,0.2
"940150101","94015","94","Bry-sur-Marne","Pepiniere","940131","9401501","H","00","1",26.4,73.9,3.6,16.2,33.5,10.8,8.5,0
"940150104","94015","94","Bry-sur-Marne","Ferber Leclerc","940121","9401501","H","00","1",21.1,75,6.8,9.1,38.4,10.5,5,0.4
"940150105","94015","94","Bry-sur-Marne","La Garenne","940121","9401501","H","00","1",16.9,79.2,8.3,11.8,35.1,22.7,6.5,1
"940150106","94015","94","Bry-sur-Marne","Les Coteaux","940121","9401501","H","00","1",13.6,77.1,11.2,14.8,32.8,12.7,6.9,0.9
"940160109","94016","94","Cachan","Pont Royal","940161","9401601","H","00","1",21.7,77.8,7.1,17,35.6,12.1,10.5,1.3
"940160104","94016","94","Cachan","Centre Ville","940141","9401601","H","00","1",17.3,76,13.8,13.9,33.2,30.8,5.2,1.1
"940160110","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1",22.4,73.1,6.6,17.1,24.8,10.9,10.2,0.8
"940160111","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1",12.8,54.2,11.9,41.3,13.9,24.2,12.1,1.2
"940160103","94016","94","Cachan","Coteau 1","940141","9401601","H","00","1",27.7,77.1,8.1,14.5,27.9,7.5,10,0.7
"940160108","94016","94","Cachan","Prairie","940161","9401601","H","00","1",12.8,35.8,11.8,58.5,4.6,22.4,7.6,1.6
"940160105","94016","94","Cachan","Coteau 2","940141","9401601","H","00","1",26.7,78.8,13.1,10.4,40.6,30.3,9.5,0.9
"940160106","94016","94","Cachan","La Plaine 1","940141","9401601","H","00","1",32.4,71.2,15.3,12.6,30.3,25.3,7.5,1.5
"940160107","94016","94","Cachan","La Plaine 2","940161","9401601","H","00","1",22.3,73.6,15.7,14.5,41.5,28.6,16.8,3.3
"940160101","94016","94","Cachan","Centre Ville","940151","9401601","H","00","1",16.9,80.2,6.3,11.9,42.3,15.6,7.6,0.6
"940160102","94016","94","Cachan","Cite Jardins","940161","9401601","H","00","1",16.4,71.3,23.6,14.2,35.1,50.8,10.2,1.2
"940171203","94017","94","Champigny-sur-Marne","Bois l'Abbe 3","940191","9401712","H","00","1",12,65.1,26.4,17.5,44.4,46.2,14.4,3.5
"940171204","94017","94","Champigny-sur-Marne","Bois l'Abbe 4","940191","9401712","H","00","1",13.4,66.7,27.6,14.6,35.3,26.7,12.3,1.4
"940170101","94017","94","Champigny-sur-Marne","Tremblay 1","940231","9401701","H","00","1",19.2,77.3,9.1,9.9,41,16.1,10.7,2.6
"940171202","94017","94","Champigny-sur-Marne","Bois l'Abbe 2","940191","9401712","H","00","1",17.4,66.9,22.6,14,40.3,31.4,11.2,1.1
"940170301","94017","94","Champigny-sur-Marne","Remise Saint-Maur 1","940251","9401703","H","00","1",21.9,74,12.4,12.3,36.7,20.8,13.1,0.4
"940170302","94017","94","Champigny-sur-Marne","Remise Saint-Maur 2","940251","9401703","H","00","1",21,81.6,9.8,9.1,39.2,26.2,8,1.4
"940170401","94017","94","Champigny-sur-Marne","Maroc 1","940251","9401704","H","00","1",20.1,80.1,11.6,10.1,42.4,30.4,7.1,0.7
"940170402","94017","94","Champigny-sur-Marne","Maroc 2","940251","9401704","H","00","1",16.1,78.2,11.5,9.8,40,28.8,5.2,1.2
"940170501","94017","94","Champigny-sur-Marne","Centre 1","940171","9401705","H","00","1",14.6,76.2,14.4,10,36.2,30.8,11.8,0.5
"940170502","94017","94","Champigny-sur-Marne","Centre 2","940171","9401705","H","00","1",20.5,76.8,15.8,9.1,42.8,35.2,12.5,1.9
"940170601","94017","94","Champigny-sur-Marne","Republique","940221","9401706","H","00","1",16.4,73.3,11.7,9,43.8,22.7,12.1,1.5
"940170701","94017","94","Champigny-sur-Marne","Quatre Cites 1","940211","9401707","H","00","1",20.2,68.6,20.3,12.6,42,48,12.6,3
"940170102","94017","94","Champigny-sur-Marne","Tremblay 2","940231","9401701","H","00","1",17.4,77.1,12.2,10.1,56.1,15.5,9.9,1.6
"940170103","94017","94","Champigny-sur-Marne","Tremblay 3","940231","9401701","H","00","1",21,80.3,14,9.9,49.4,28.7,4.5,0.9
"940170201","94017","94","Champigny-sur-Marne","Plant 1","940241","9401702","H","00","1",24.7,78.5,10.8,8.1,41.4,23.4,6.7,1
"940170202","94017","94","Champigny-sur-Marne","Plant 2","940241","9401702","H","00","1",21.1,74.1,10.3,11.8,35.6,18.1,8.9,0.8
"940170203","94017","94","Champigny-sur-Marne","Plant 3","940241","9401702","H","00","1",18.7,74.1,9.8,10.4,36.6,21.1,9.6,0.7
"940171001","94017","94","Champigny-sur-Marne","Coteaux 1","940221","9401710","H","00","1",27.9,75.1,8.4,10.6,40.5,17,14.5,0.4
"940171002","94017","94","Champigny-sur-Marne","Coteaux 2","940171","9401710","H","00","1",15.6,74.5,14,13.5,28.2,45.5,7.8,0.7
"940171101","94017","94","Champigny-sur-Marne","Mordacs 1","940181","9401711","H","00","1",11.9,60.9,21.3,9.7,40.7,39.8,25,1.3
"940171102","94017","94","Champigny-sur-Marne","Mordacs 2","940181","9401711","H","00","1",17.8,65.7,23.5,11.6,43.7,45.8,10.1,0.6
"940171103","94017","94","Champigny-sur-Marne","Mordacs 3","940181","9401711","H","00","2",15.3,69.8,20.9,13,40.6,35.8,8.9,1.9
"940171201","94017","94","Champigny-sur-Marne","Bois l'Abbe 1","940191","9401712","H","00","1",14.2,67.8,27.6,14.5,48.8,41.3,13.9,1
"940170704","94017","94","Champigny-sur-Marne","Quatre Cites 4","940211","9401707","H","00","2",21.4,73.9,23.1,7.5,51.9,42.1,9.2,3.1
"940170801","94017","94","Champigny-sur-Marne","Zone Industrielle","940181","9401708","A","00","3",19.4,71.8,13.3,8.9,49.8,34.5,9.2,0.6
"940170702","94017","94","Champigny-sur-Marne","Quatre Cites 2","940211","9401707","H","00","1",16,76.6,15.2,9.5,48.3,27.4,7.3,2.1
"940170703","94017","94","Champigny-sur-Marne","Quatre Cites 3","940211","9401707","H","00","1",21.5,80.4,19.7,3.7,64,59.2,6.9,1.2
"940171304","94017","94","Champigny-sur-Marne","Coeuilly 4","940191","9401713","H","00","1",25.7,76.9,11.3,10.9,43.3,38.5,6.3,0.4
"940171301","94017","94","Champigny-sur-Marne","Coeuilly 1","940201","9401713","H","00","1",26.3,74.8,9.9,12.3,30.7,17.3,5.1,0.4
"940170901","94017","94","Champigny-sur-Marne","Plateau","940221","9401709","H","00","1",11.1,75.9,16.7,11.3,43.8,40.6,9,0.8
"940171401","94017","94","Champigny-sur-Marne","Perroquets","940201","9401714","H","00","2",23,77,11.4,7.2,56.8,9.4,5.6,1.7
"940171302","94017","94","Champigny-sur-Marne","Coeuilly 2","940201","9401713","H","00","1",23.5,75.4,8,11.2,40.9,24.1,6.2,0.4
"940171303","94017","94","Champigny-sur-Marne","Coeuilly 3","940201","9401713","H","00","1",20.2,80.4,9.7,10.7,40.7,18.9,7.1,0.5
"940180106","94018","94","Charenton-le-Pont","Bordeaux Victor Hugo","940281","9401801","H","00","1",31.1,69.6,11.2,13.8,30.5,32.1,8.9,1
"940180107","94018","94","Charenton-le-Pont","Carrieres","940281","9401801","H","00","1",21.4,81.2,12.4,10.1,38.4,23.6,11.1,1.1
"940180101","94018","94","Charenton-le-Pont","Centre Ville","940271","9401801","H","00","1",17.5,79.9,11.4,11.6,36,26.6,10.6,0.6
"940180102","94018","94","Charenton-le-Pont","Gabrielle Leclerc","940271","9401801","H","00","1",21.5,81.5,8,9.7,37.1,23.2,10.4,0.3
"940180103","94018","94","Charenton-le-Pont","Plateau","940271","9401801","H","00","1",21.5,76.3,7.3,15.2,11.7,24,8.8,1.5
"940180104","94018","94","Charenton-le-Pont","Franges du Bois de Vincennes","940261","9401801","H","00","1",23.8,78.8,8.7,9.9,38.8,18.8,6.4,1.3
"940180105","94018","94","Charenton-le-Pont","Conflans","940261","9401801","H","00","1",22.8,81.9,9.9,10.2,29.1,13.8,9,1.2
"940180110","94018","94","Charenton-le-Pont","Valmy","940261","9401801","H","00","1",14.9,82,10.2,10.1,33.3,11.5,9.6,0
"940180108","94018","94","Charenton-le-Pont","Archeveche","940281","9401801","H","00","1",14.3,75,12.3,14.3,30.6,33.6,9.1,0.8
"940180109","94018","94","Charenton-le-Pont","Bercy","940261","9401801","H","00","1",11.5,80,10.3,12.2,34.2,25.3,7,0.8
"940190104","94019","94","Chennevières-sur-Marne","Le Fort La Maillarde","940291","9401901","H","00","1",27.1,74.1,7.5,12.1,29.9,19.5,7.5,0
"940190108","94019","94","Chennevières-sur-Marne","Hauts de Chennevieres Pince Vent","940301","9401901","H","00","1",17.9,75.7,16.4,10.8,40.5,33.1,7.2,1.9
"940190105","94019","94","Chennevières-sur-Marne","Paris Chennevieres","940301","9401901","H","00","1",29.7,78.2,11.5,7.4,56.7,19.1,3.5,0.9
"940190106","94019","94","Chennevières-sur-Marne","Bois l'Abbe 1","940301","9401901","H","00","1",14.9,71.6,22,14.6,49.6,45.2,9.1,1.9
"940190107","94019","94","Chennevières-sur-Marne","Bois l'Abbe 2 Plaine des Bordes","940301","9401901","H","00","1",13,70.3,21.5,14.7,39.1,45.4,11,2.4
"940190103","94019","94","Chennevières-sur-Marne","Coteaux","940291","9401901","H","00","1",28,79.4,10,9.1,40.1,21.5,7.8,0.4
"940190101","94019","94","Chennevières-sur-Marne","Le Moulin","940291","9401901","H","00","1",30.8,83.8,7.2,6.6,56.5,16.2,5.4,1
"940190102","94019","94","Chennevières-sur-Marne","Centre Ville Chateau","940291","9401901","H","00","1",18.7,79.1,7.5,8.7,45.5,18.8,8.9,0.6
"940210102","94021","94","Chevilly-Larue","Larue 1","940311","9402101","H","00","1",22.4,80.8,5.8,7.8,35.5,18.2,8.4,1.5
"940210101","94021","94","Chevilly-Larue","Marche d'Interet National Paris Rungis","940311","9402101","A","00","3",0,0,0,0,0,0,0,0
"940210109","94021","94","Chevilly-Larue","La Guinet","940321","9402101","H","00","1",6.6,73.4,10.7,13.6,38.8,20.3,7.6,2.3
"940210105","94021","94","Chevilly-Larue","Bretagne 2","940311","9402101","H","00","1",20.7,78,8.4,11.7,42.5,12.2,8.7,0.2
"940210103","94021","94","Chevilly-Larue","Larue 2","940311","9402101","H","00","1",24.8,83.2,6.7,7.5,43.4,9.7,7.2,0.7
"940210104","94021","94","Chevilly-Larue","Bretagne 1","940311","9402101","H","00","1",23.5,76.7,17.9,5.5,65,35.2,8.2,1.2
"940210108","94021","94","Chevilly-Larue","Saussaie","940321","9402101","H","00","1",18.2,72.4,13.1,14.8,34.3,32.4,8.6,2.6
"940210106","94021","94","Chevilly-Larue","Centre","940321","9402101","H","00","1",21.9,80.2,9,10.8,43.8,18.8,6.1,0.7
"940210107","94021","94","Chevilly-Larue","Sorbiers","940321","9402101","H","00","1",18.1,78.9,17.5,8.7,54.4,24.8,7.3,4.3
"940220107","94022","94","Choisy-le-Roi","Hautes Bornes Navigateurs i","940351","9402201","H","00","1",17.6,65.5,21.9,10.7,47.7,30.5,14.8,2.7
"940220106","94022","94","Choisy-le-Roi","Parc Prairie Ii","940351","9402201","H","00","1",22.3,74.3,16.5,10.1,43.4,40,6.1,2.3
"940220101","94022","94","Choisy-le-Roi","Choisy Nord","940341","9402201","H","00","1",14.1,78.9,15.9,9,48.6,25.5,7.7,2
"940220102","94022","94","Choisy-le-Roi","Centre i","940341","9402201","H","00","2",20.2,76.8,15.8,10,40.9,25.7,13.7,0.9
"940220103","94022","94","Choisy-le-Roi","Centre Ouest","940351","9402201","H","00","1",27.9,79.5,15.1,7.4,50.1,24.4,6.4,1.7
"940220104","94022","94","Choisy-le-Roi","Parc Prairie i","940351","9402201","H","00","1",16.1,78.5,14.7,8.8,43.9,26.8,7.8,2.3
"940220105","94022","94","Choisy-le-Roi","Centre Sud","940341","9402201","H","00","1",15.8,79.5,17.2,11.9,47.2,19.2,10.2,1.8
"940220206","94022","94","Choisy-le-Roi","Gondoles Nord Iii","940331","9402202","H","00","1",18.2,81.7,13.4,10.7,44.6,25.3,7.6,1.3
"940220201","94022","94","Choisy-le-Roi","Gondoles Nord i","940331","9402202","H","00","1",17.7,82.4,10.5,10.3,35.2,35.1,8,2.9
"940220108","94022","94","Choisy-le-Roi","Centre Ii","940341","9402201","H","00","1",13.9,73.9,17.3,12.5,42.1,25.3,10.5,2.6
"940220205","94022","94","Choisy-le-Roi","Gondoles Nord Ii","940331","9402202","H","00","1",11.8,77.5,16.1,9.8,28.6,33,6.3,2.6
"940220204","94022","94","Choisy-le-Roi","Gondoles Sud Iii","940361","9402202","H","00","1",22.2,81.4,12.4,9.3,54.1,26.3,9.7,0.4
"940220202","94022","94","Choisy-le-Roi","Gondoles Sud i","940361","9402202","H","00","1",17.8,80,11.3,9.8,49.4,16.9,6.5,1.2
"940220203","94022","94","Choisy-le-Roi","Gondoles Sud Ii","940361","9402202","H","00","1",10.9,81.4,12.8,7.8,46.8,19.3,8.6,0.8
"940280202","94028","94","Créteil","La Croix des Meches","940381","9402802","H","00","1",25,72.7,17.4,10.3,44.2,27.2,6.2,3.9
"940280201","94028","94","Créteil","La Breche","940431","9402802","H","00","1",22.1,77,13.3,12.3,43.6,18.7,13.5,0.9
"940280101","94028","94","Créteil","Bords de Marne","940371","9402801","H","00","1",28.4,72.8,5.7,15.1,24.9,19.7,7.1,0
"940280102","94028","94","Créteil","Eglise","940371","9402801","H","00","2",22,83.2,11.7,6.2,62.3,19.1,8.9,0.9
"940280103","94028","94","Créteil","Republique","940371","9402801","H","00","1",25.5,78,7.2,10.7,36.8,14.2,7.8,1.7
"940280104","94028","94","Créteil","Ile Sainte-Catherine","940371","9402801","H","00","1",20.7,79,10.8,10.3,39.1,22.7,6.7,1.6
"940280302","94028","94","Créteil","Les Bleuets","940411","9402803","H","00","1",13.6,76,12.5,8.9,40,31.4,9.1,3
"940280303","94028","94","Créteil","Viet","940411","9402803","H","00","1",15.8,74.8,13,13.4,43.3,23,11.6,0.9
"940280204","94028","94","Créteil","Hotel de Ville","940431","9402802","H","00","1",23.9,73,15.9,14,33.8,19.1,9.1,1.5
"940280205","94028","94","Créteil","l'Ormetteau","940431","9402802","H","00","2",14.8,70.5,15.4,14.1,32.6,25,8.2,0.8
"940280210","94028","94","Créteil","Palais_Grand Pavois","940381","9402802","H","00","1",14.9,75.8,15.9,10.8,39.7,31.4,6.8,1.3
"940280211","94028","94","Créteil","Palais_Ch. Peguy","940381","9402802","H","00","1",15.7,75.2,18.8,13.7,23.5,30.6,9.9,2
"940280212","94028","94","Créteil","Pompadour_Grand Marais","940401","9402802","H","00","3",17.2,69.3,13.2,4.1,48.1,23.1,11.8,2.7
"940280215","94028","94","Créteil","Le Lac étendu","940401","9402802","H","4A","2",10.4,76.1,14.5,13.2,43.1,24.5,8.1,0.4
"940280301","94028","94","Créteil","Le Halage","940411","9402803","H","00","1",26.9,74.9,7.2,11.8,29.7,12.8,5.4,0.1
"940280408","94028","94","Créteil","Saint_Exupery","940441","9402804","H","00","1",22.4,74.3,13.2,10.8,49.2,21.4,8.6,1.5
"940280207","94028","94","Créteil","l'Echat","940421","9402802","H","00","1",12.1,74.4,19.7,13.8,41.2,36,10.4,1.5
"940280304","94028","94","Créteil","Cimetiere","940411","9402803","H","00","2",18.7,72.8,15.9,14.5,38.6,33,5.2,0.6
"940280305","94028","94","Créteil","Plaisance_Les Tilleuls","940421","9402803","H","00","1",24.9,74.2,10.5,12.5,32.5,23,7.8,1.6
"940280206","94028","94","Créteil","Port_Source","940431","9402802","H","00","1",10.6,75.9,16.1,11.9,41.8,32.5,6.4,1.7
"940280404","94028","94","Créteil","Plumerette","940391","9402804","H","00","1",18,71.5,13.8,10,43.9,32.6,12.8,1.1
"940280208","94028","94","Créteil","Montaigut_Universite","940401","9402802","H","00","1",29.2,68.4,16.2,12.3,39.5,27.8,9.7,1
"940280209","94028","94","Créteil","Levriere_Haye aux Moines","940381","9402802","H","00","1",18.1,71.6,11,16.1,32.5,17.9,5.9,0.8
"940280403","94028","94","Créteil","Abbaye","940441","9402804","H","00","1",14.4,69.5,21.8,13.5,40.5,43.7,9.9,2
"940280306","94028","94","Créteil","Henri Mondor_Champeval","940421","9402803","H","00","1",25.3,74.6,8.9,12.3,41,18.2,9,2.2
"940280405","94028","94","Créteil","Cote d'Or_Coteaux du Sud_Sarrasins","940391","9402804","H","00","1",8.4,75.7,18,11.4,40.5,34.8,11.6,0.7
"940280406","94028","94","Créteil","La Habette","940391","9402804","H","00","1",14,68.3,22.4,12.9,44.7,33.8,5.8,1
"940280407","94028","94","Créteil","Arcos","940391","9402804","H","00","1",22.8,72.7,19.7,11.6,38.5,30.2,8.8,2.2
"940280307","94028","94","Créteil","Les Meches","940381","9402803","H","00","1",24,71,11.8,12.1,30.9,30.6,15.9,1.1
"940280401","94028","94","Créteil","Cardinaud","940441","9402804","H","00","2",18.8,73.8,14.9,13,37.6,28.3,6.4,1.8
"940280402","94028","94","Créteil","Casalis","940441","9402804","H","00","2",13.4,67.4,24.2,12.3,39.9,53.2,8.6,4.3
"940330102","94033","94","Fontenay-sous-Bois","Parapluies 2","940461","9403301","H","00","1",14.9,81.7,11,10.7,36.2,16.4,8.8,0.9
"940330101","94033","94","Fontenay-sous-Bois","Parapluies 1","940461","9403301","H","00","1",29.9,81.3,10.6,7.8,34.8,6.2,14.2,0.6
"940330114","94033","94","Fontenay-sous-Bois","Le Village 1","940491","9403301","H","00","1",19.3,78.9,10.2,14,32.3,27.9,10.3,0
"940330115","94033","94","Fontenay-sous-Bois","Le Village 2","940511","9403301","H","00","1",25.7,82.1,11.4,9.3,35.9,15.5,8.4,1.6
"940330116","94033","94","Fontenay-sous-Bois","Le Village 3","940511","9403301","H","00","1",16.6,80.6,9,11.4,30.2,11.8,9.1,0
"940330108","94033","94","Fontenay-sous-Bois","Les Larris 3","940481","9403301","H","00","1",21.5,75.5,18.7,10.1,49.2,46.9,10,0.9
"940330109","94033","94","Fontenay-sous-Bois","Les Alouettes","940451","9403301","H","00","1",11.4,81.3,14.9,8.9,42.6,32.6,5.8,1
"940330110","94033","94","Fontenay-sous-Bois","Bois Cadet 1","940451","9403301","H","00","1",18.8,75,12.6,10,43.2,27.6,6.8,1.9
"940330111","94033","94","Fontenay-sous-Bois","Bois Cadet 2","940491","9403301","H","00","1",16.3,72.1,10,9.2,39.9,33.6,13,1.9
"940330112","94033","94","Fontenay-sous-Bois","Bois Cadet 3","940451","9403301","H","00","1",28.8,78.5,11.9,8.3,39.2,23.1,5,0.4
"940330113","94033","94","Fontenay-sous-Bois","Michelet","940481","9403301","H","00","1",18.9,74,17.8,12.5,35.6,36.4,9.3,2
"940330118","94033","94","Fontenay-sous-Bois","Roublot 1","940501","9403301","H","00","1",17.8,84.5,11.7,6.2,50.4,34.5,10.9,0.8
"940330119","94033","94","Fontenay-sous-Bois","Roublot 2","940501","9403301","H","00","1",17.5,77.4,8.3,13.1,29.5,13.5,8.3,1.2
"940330120","94033","94","Fontenay-sous-Bois","Pasteur","940501","9403301","H","00","1",17.1,82.6,14.8,7.5,48.5,30.1,7.7,1
"940330117","94033","94","Fontenay-sous-Bois","Le Village 4","940491","9403301","H","00","1",19.3,77.5,14.1,12.7,28.7,44.2,9.1,1.5
"940330106","94033","94","Fontenay-sous-Bois","Les Larris 1","940481","9403301","H","00","1",20.3,75.9,16.4,11.8,35.6,38.6,9.1,2.4
"940330107","94033","94","Fontenay-sous-Bois","Les Larris 2","940471","9403301","H","00","1",19,72.2,20.8,12.6,43,39.9,8.4,2.6
"940330103","94033","94","Fontenay-sous-Bois","Plateau","940461","9403301","H","00","1",19.9,78.3,10,12.5,28.8,16,8.4,0.9
"940330121","94033","94","Fontenay-sous-Bois","Bois","940511","9403301","H","00","1",30.4,76.6,10.4,11.8,28.4,24.1,4.9,0
"940330105","94033","94","Fontenay-sous-Bois","Jean Zay","940471","9403301","H","00","1",15.2,76,19.9,10,43.7,44.3,7.6,1.9
"940330104","94033","94","Fontenay-sous-Bois","Victor Hugo","940471","9403301","H","00","1",20.5,72.3,15.1,13.2,34.1,17,14.3,1.5
"940340107","94034","94","Fresnes","Fosse aux Loups","940541","9403401","H","00","1",19.9,79,8,10.3,39.8,12.1,5.4,0.7
"940340108","94034","94","Fresnes","Vallee aux Renards","940541","9403401","H","00","1",17,73.8,10.5,11.9,33.6,30.1,6.8,2.2
"940340106","94034","94","Fresnes","Peupleraie","940521","9403401","H","00","1",22.6,85.1,6.2,5.5,48.9,17.2,6.6,1.4
"940340112","94034","94","Fresnes","Domaine Penitentiaire","940541","9403401","H","4A","2",0.3,28.7,3.4,2.5,13.6,14.8,4.3,0.3
"940340103","94034","94","Fresnes","Centre Ville","940531","9403401","H","00","1",21.4,84.6,10.2,7.6,55.6,19.6,7.2,1
"940340104","94034","94","Fresnes","Daix-Thibaudes","940521","9403401","H","00","1",18.4,76.9,12.4,11.8,40,33.2,6.3,1.4
"940340105","94034","94","Fresnes","Fleurs-Pasteur","940521","9403401","H","00","1",25.8,73.8,8.3,14.4,29.9,35.8,3.6,1.6
"940340101","94034","94","Fresnes","Cerisaie-Medicis","940531","9403401","A","00","3",0,100,0,0,0,0,0,0
"940340102","94034","94","Fresnes","Sablonniere","940531","9403401","H","00","1",21.8,78.7,7.7,11.5,41,21,7.4,0.8
"940340109","94034","94","Fresnes","Bergonie-Freres Lumiere","940541","9403401","H","00","1",14.2,81.8,9.6,7.2,52.2,32.5,8.9,1
"940370106","94037","94","Gentilly","Chaperon Vert","940561","9403701","H","00","1",16.5,68.9,23.4,12.9,32.1,58,10.7,0
"940370108","94037","94","Gentilly","Reine Blanche 2","940551","9403701","H","00","1",14.5,79,14.8,10.7,47.2,30.7,10,3
"940370104","94037","94","Gentilly","Plateau 1","940561","9403701","H","00","1",16.4,79.4,13.2,11,52.9,18.3,15.9,0.8
"940370101","94037","94","Gentilly","Centre Ville 1","940561","9403701","H","00","1",26.4,77.9,18.4,8.8,46.7,43,7,1.5
"940370107","94037","94","Gentilly","Reine Blanche 1","940551","9403701","H","00","1",19.6,73.1,15.2,7.5,39.2,12.3,10.3,2.6
"940370103","94037","94","Gentilly","Victor Hugo","940551","9403701","H","00","1",20.5,72.5,22,13.7,39.4,47.5,10.2,0.9
"940370105","94037","94","Gentilly","Plateau 2","940561","9403701","H","00","1",15.9,79.5,10.4,9.5,52,19.5,9.8,0.7
"940370102","94037","94","Gentilly","Centre Ville 2","940551","9403701","H","00","1",23.8,77.4,15.5,8.5,42.2,40.2,10.4,1.4
"940380105","94038","94","L'Haÿ-les-Roses","Petit Robinson 2","940571","9403801","H","00","1",34.3,70.2,9.3,15.8,23.4,28.2,7.9,0.1
"940380104","94038","94","L'Haÿ-les-Roses","Petit Robinson 1","940571","9403801","H","00","1",25.2,80.9,7.1,9.5,38.1,5.1,5.6,0.1
"940380102","94038","94","L'Haÿ-les-Roses","Les Blondeaux 1","940581","9403801","H","00","1",29.7,73,4.8,17.2,18.3,25,5.4,0
"940380106","94038","94","L'Haÿ-les-Roses","Centre 1","940571","9403801","H","00","1",26.5,77.9,8.5,11.5,35.6,18.3,6.5,0.5
"940380111","94038","94","L'Haÿ-les-Roses","Lallier P. Hochart 1","940601","9403801","H","00","1",15.2,74.2,14.2,9.4,41.2,21.7,6,1.3
"940380112","94038","94","L'Haÿ-les-Roses","Lallier P. Hochart 2","940601","9403801","H","00","1",23.5,61.6,17.7,8.7,43.9,46.9,7.4,2.3
"940380113","94038","94","L'Haÿ-les-Roses","La Vallee aux Renards","940581","9403801","H","4A","2",21.7,78.6,17.1,11.2,47.1,32.4,5.9,1.2
"940380103","94038","94","L'Haÿ-les-Roses","Les Blondeaux 2","940581","9403801","H","00","1",25.6,74.5,8.2,15.9,23.7,18.1,3.3,0
