"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","P13_POP0024_tx","P13_POP1824_tx","P13_POP65P_tx","P13_POP75P_tx"
"920630202","92063","92","Rueil-Malmaison","Martinets 2","921541","9206302","H","00","1",29,5.2,21,13.4
"920630301","92063","92","Rueil-Malmaison","Closeaux 1","921511","9206303","H","00","1",30.7,6.2,13.8,4.2
"920630503","92063","92","Rueil-Malmaison","Buzenval 3","921601","9206305","H","00","1",31.5,6.2,13.3,4.8
"920630504","92063","92","Rueil-Malmaison","Buzenval 4","921601","9206305","H","00","1",36.9,13.3,14.8,5.1
"920630601","92063","92","Rueil-Malmaison","Fouilleuse 1","921581","9206306","H","00","1",34.4,6.1,12.5,6.6
"920630602","92063","92","Rueil-Malmaison","Fouilleuse 2","921581","9206306","H","00","1",37.8,11.3,12.4,5.3
"920630603","92063","92","Rueil-Malmaison","Fouilleuse 3","921581","9206306","H","00","1",28.4,6.6,17,9.3
"920630302","92063","92","Rueil-Malmaison","Closeaux 2","921541","9206303","H","00","1",33.1,9.1,11.9,5.8
"920630401","92063","92","Rueil-Malmaison","Pince_Vins","921511","9206304","H","00","1",30.8,9.8,23,13
"920630703","92063","92","Rueil-Malmaison","Plateau 3","921571","9206307","H","00","1",32.9,7.5,13.8,8.4
"920630704","92063","92","Rueil-Malmaison","Plateau 4","921571","9206307","H","00","1",30.2,4.6,15.2,8.8
"920630802","92063","92","Rueil-Malmaison","Centre Ville 2","921551","9206308","H","00","1",30.5,8.2,12.1,6.8
"920630803","92063","92","Rueil-Malmaison","Centre Ville 3","921591","9206308","H","00","1",29.2,6.2,16,11.1
"920630501","92063","92","Rueil-Malmaison","Buzenval 1","921511","9206305","H","00","1",31.8,7.2,18.9,8.5
"920630502","92063","92","Rueil-Malmaison","Buzenval 2","921601","9206305","H","00","1",37,8.2,12.7,6.3
"920630806","92063","92","Rueil-Malmaison","Centre Ville 6","921551","9206308","H","00","1",36.2,6.9,7.5,4.9
"920630705","92063","92","Rueil-Malmaison","Plateau 5","921561","9206307","H","00","1",32.1,8.8,14.7,7.6
"920630804","92063","92","Rueil-Malmaison","Centre Ville 4","921591","9206308","H","00","1",29.7,7.7,21.2,12.2
"920630805","92063","92","Rueil-Malmaison","Centre Ville 5","921511","9206308","H","00","1",31.2,7.1,14.7,7.3
"920630801","92063","92","Rueil-Malmaison","Centre Ville 1","921551","9206308","H","00","1",32.1,8.1,18.5,11.6
"920630706","92063","92","Rueil-Malmaison","Plateau 6","921561","9206307","H","00","1",27.6,7.3,13.7,5.3
"920630707","92063","92","Rueil-Malmaison","Plateau 7","921561","9206307","H","00","2",34.7,8.5,13,7.4
"920640103","92064","92","Saint-Cloud","Val d'Or 2","921631","9206401","H","00","1",28.7,6.8,25.3,16.3
"920640102","92064","92","Saint-Cloud","Val d'Or 1","921641","9206401","H","00","1",28.9,4.7,21.9,13.6
"920640101","92064","92","Saint-Cloud","Fouilleuse","921631","9206401","H","00","1",28.6,6.9,21.3,12.7
"920640110","92064","92","Saint-Cloud","Pasteur 1","921621","9206401","H","00","1",32.9,7.9,14.5,6.5
"920640111","92064","92","Saint-Cloud","Pasteur 2","921621","9206401","H","00","1",28.4,8.2,23.2,16.8
"920640112","92064","92","Saint-Cloud","Centre 2","921621","9206401","H","00","1",30.2,8.4,9.4,3.7
"920640109","92064","92","Saint-Cloud","Montretout 3","921611","9206401","H","00","1",35.6,11.7,14.9,7.6
"920640107","92064","92","Saint-Cloud","Montretout 1","921631","9206401","H","00","1",30.1,4.9,25.2,16.2
"920640104","92064","92","Saint-Cloud","Coteaux 1","921641","9206401","H","00","1",32.4,8.6,11.5,7.3
"920640105","92064","92","Saint-Cloud","Coteaux 2","921641","9206401","H","00","1",31.3,8.8,17.1,7.3
"920640106","92064","92","Saint-Cloud","Centre 1","921611","9206401","H","00","1",25.8,6.5,19.7,10.2
"920640108","92064","92","Saint-Cloud","Montretout 2","921611","9206401","H","00","1",38,14.8,17.8,10.1
"920710103","92071","92","Sceaux","Vieux Sceaux-Curie","921651","9207101","H","00","1",29.2,11,28.1,19.4
"920710105","92071","92","Sceaux","Desgranges-Fontenay","921661","9207101","H","00","1",33.1,10.1,16.1,8.1
"920710101","92071","92","Sceaux","Robinson","921651","9207101","H","00","1",32.7,14.6,17.8,10.6
"920710102","92071","92","Sceaux","Cheneaux Sablons","921651","9207101","H","00","1",28.9,7.3,20.7,12.6
"920710104","92071","92","Sceaux","Parc de Sceaux","921651","9207101","H","00","1",36.1,17.4,23.9,13.2
"920710107","92071","92","Sceaux","Blagis","921661","9207101","H","00","1",35.1,8.9,12,5.6
"920710108","92071","92","Sceaux","Musiciens-Roosevelt","921661","9207101","H","00","1",34.4,11.7,19.3,10.9
"920710106","92071","92","Sceaux","Centre","921661","9207101","H","00","1",28.4,9.9,26.1,13.9
"920720108","92072","92","Sèvres","Mediatheque 11 Novembre","921671","9207201","H","00","1",31.9,7.9,16.1,5.5
"920720109","92072","92","Sèvres","Monesse Croix Bosset","921671","9207201","H","00","1",33.7,8.2,16,8
"920720110","92072","92","Sèvres","Brancas Fontenelles Beauregard","921671","9207201","H","00","1",35,6.7,19.7,11.4
"920720106","92072","92","Sèvres","Europe Pierre Midrin","921681","9207201","H","00","1",31.1,7.5,17.1,9.3
"920720107","92072","92","Sèvres","Danton Gabriel Peri","921671","9207201","H","00","1",35.6,8.7,12.7,5.8
"920720104","92072","92","Sèvres","Beau Site Pommerets Binelles","921681","9207201","H","00","1",31.6,10.8,20.1,12.8
"920720105","92072","92","Sèvres","Manufacture Brimborion Sel Div. Leclerc","921681","9207201","H","00","1",30.6,9.9,10.1,4.6
"920720101","92072","92","Sèvres","Bruyeres Acacias Fonceaux","921691","9207201","H","00","2",36.7,7.6,11,3.5
"920720102","92072","92","Sèvres","Bruyeres Postillons Jaures Val Allard","921691","9207201","H","00","1",29.9,7.6,16.9,9.6
"920720103","92072","92","Sèvres","Ernest Renan Chataigneraie","921691","9207201","H","00","1",28.5,5.8,19,8.8
"920730115","92073","92","Suresnes","Carnot Gambetta 3","921731","9207301","H","1Z","2",32.9,7.3,5.8,1.7
"920730116","92073","92","Suresnes","Carnot Gambetta 4","921731","9207301","H","1Z","2",32.4,8.1,6.7,2.8
"920730101","92073","92","Suresnes","Bas de Suresnes 1","921731","9207301","H","00","1",30.6,7,10.2,4.3
"920730114","92073","92","Suresnes","Republique 1","921721","9207301","H","00","1",30.7,6,9.7,5
"920730108","92073","92","Suresnes","Bas de Suresnes 2","921721","9207301","H","00","1",32.3,8.2,12.2,6
"920730109","92073","92","Suresnes","Cite Jardins 1","921701","9207301","H","00","1",29.1,9.2,17.2,9.8
"920730110","92073","92","Suresnes","Cite Jardins 2","921701","9207301","H","00","1",31.9,11.7,11.9,6.7
"920730111","92073","92","Suresnes","Plateau Ouest 1","921711","9207301","H","00","1",32.1,7.8,13.5,7.7
"920730112","92073","92","Suresnes","Plateau Ouest 2","921711","9207301","H","00","1",33.4,8.1,15.3,9.8
"920730113","92073","92","Suresnes","Plateau Nord 1","921711","9207301","H","00","1",33.8,5.9,13,7.4
"920730104","92073","92","Suresnes","Plateau Ouest 3","921711","9207301","H","00","1",31,7.1,15.5,8.7
"920730105","92073","92","Suresnes","Cite Jardins 3","921701","9207301","H","00","1",27.2,8.4,18,12.1
"920730102","92073","92","Suresnes","Carnot Gambetta 1","921731","9207301","H","00","1",30.8,6.4,13.4,8.1
"920730103","92073","92","Suresnes","Republique 2","921721","9207301","H","00","1",33.2,8.9,12.9,4.8
"920730106","92073","92","Suresnes","Plateau Nord 2","921711","9207301","H","00","1",36.6,8.4,9.1,4.3
"920750111","92075","92","Vanves","Brancion","921761","9207501","H","00","2",29.3,8.7,12.5,6.5
"920750107","92075","92","Vanves","Parc des Expositions","921751","9207501","H","00","1",26.2,11,16.6,6.5
"920750105","92075","92","Vanves","Iris No 0105","921741","9207501","H","00","2",32.2,11.9,14.7,8.9
"920750106","92075","92","Vanves","Insurrection","921751","9207501","H","00","1",30.7,7.9,17.3,10.2
"920750101","92075","92","Vanves","Clos-Montholon","921741","9207501","H","00","1",31.3,8.8,11.6,6.1
"920750108","92075","92","Vanves","Bleuzen","921761","9207501","H","00","2",27.2,8.4,21.2,8.9
"920750109","92075","92","Vanves","Louis Vicat","921761","9207501","H","00","2",33.7,10.5,13.3,3.8
"920750110","92075","92","Vanves","Jean Jaures","921761","9207501","H","00","2",31.2,8.8,14.3,6.1
"920750102","92075","92","Vanves","Chatillon","921741","9207501","H","00","1",34,9.2,6.5,2.8
"920750103","92075","92","Vanves","Aristide Briand","921741","9207501","H","00","1",29.5,10.4,20,13.8
"920750104","92075","92","Vanves","Centre Ancien","921751","9207501","H","00","1",29.3,7,14.3,7.7
"920760101","92076","92","Vaucresson","Plateau Thery_Centre Ancien","ZZZZZZ","9207601","H","00","4",34.5,8.4,20.5,11.4
"920760104","92076","92","Vaucresson","Chateau de Vaucresson","ZZZZZZ","9207601","H","00","4",31.1,7.4,17.9,10.7
"920760102","92076","92","Vaucresson","Plateau de Cazes","ZZZZZZ","9207601","H","00","4",30,5.6,17.1,8.6
"920760103","92076","92","Vaucresson","Jardy_Centre Ville","ZZZZZZ","9207601","H","00","4",31.7,7.5,19.4,12.8
"920770104","92077","92","Ville-d'Avray","Cote d'Argent-Desvallieres-Gambetta","ZZZZZZ","9207701","H","00","1",31.8,7.5,17.8,9.8
"920770103","92077","92","Ville-d'Avray","La Ronce","ZZZZZZ","9207701","H","00","1",39.7,7.2,8.8,5.1
"920770105","92077","92","Ville-d'Avray","Centre-La Prairie","ZZZZZZ","9207701","H","00","1",33.8,9.7,20.6,10.9
"920770106","92077","92","Ville-d'Avray","Thierry-Saint Cloud","ZZZZZZ","9207701","H","00","1",33.4,10.3,16.5,6.8
"920770102","92077","92","Ville-d'Avray","Rue de Versailles-Monastere","ZZZZZZ","9207701","H","00","1",31.2,5.4,19.6,9.3
"920770101","92077","92","Ville-d'Avray","Foret de Fausses Reposes","ZZZZZZ","9207701","D","00","3",0,0,0,0
"920780103","92078","92","Villeneuve-la-Garenne","A. Sisley","921771","9207801","H","00","1",34.8,7.7,11.8,5.3
"920780104","92078","92","Villeneuve-la-Garenne","Chaillon","921781","9207801","H","00","1",37.4,8.2,10.4,4.9
"920780101","92078","92","Villeneuve-la-Garenne","C. de Gaulle","921771","9207801","H","00","1",43.8,12.2,9.3,4.8
"920780102","92078","92","Villeneuve-la-Garenne","J. Moulin","921771","9207801","H","00","1",33.8,8.4,11.3,5.9
"920780110","92078","92","Villeneuve-la-Garenne","A. Malraux","921791","9207801","H","00","1",35.9,7.5,10.8,3
"920780107","92078","92","Villeneuve-la-Garenne","Bd Gallieni","921791","9207801","H","00","1",36.5,10.8,14.1,8.5
"920780105","92078","92","Villeneuve-la-Garenne","St-Exupery","921781","9207801","H","00","1",42.9,11.2,8.7,3
"920780106","92078","92","Villeneuve-la-Garenne","Jean Jaures","921791","9207801","H","00","2",37.6,11.5,10.2,4.1
"920780108","92078","92","Villeneuve-la-Garenne","E. Manet","921781","9207801","H","00","1",40,9.5,11.6,5
"920780109","92078","92","Villeneuve-la-Garenne","G. Appert","921781","9207801","H","00","1",38.1,8.6,12.5,4.3
"930010304","93001","93","Aubervilliers","Maladrerie","930041","9300103","H","00","2",47.7,11.6,6.8,2.7
"930010401","93001","93","Aubervilliers","La Frette","930081","9300104","H","00","1",41.3,11.4,12.3,6.7
"930010101","93001","93","Aubervilliers","Robespierre","930051","9300101","H","00","1",37.4,9.5,12.5,6.5
"930010201","93001","93","Aubervilliers","Peri","930051","9300102","H","00","1",33.9,10.2,11.6,5.9
"930010202","93001","93","Aubervilliers","Montfort","930051","9300102","H","00","1",32.7,9.8,13,6.2
"930010301","93001","93","Aubervilliers","Gendarmerie","930041","9300103","H","00","3",27.9,13.5,0,0
"930010302","93001","93","Aubervilliers","Emile Dubois","930041","9300103","H","00","2",37.4,10.7,12.9,7.3
"930010303","93001","93","Aubervilliers","Long Sentier","930041","9300103","H","00","2",37.4,9.7,8.1,4.1
"930010902","93001","93","Aubervilliers","Roosevelt","930011","9300109","H","00","1",33,6.9,9.3,3.3
"930010903","93001","93","Aubervilliers","Mairie","930071","9300109","H","00","1",31.4,7.3,10.2,4.9
"930010402","93001","93","Aubervilliers","Valles","930081","9300104","H","00","1",35.1,9.9,12.8,6.9
"930010602","93001","93","Aubervilliers","Quatre-Chemins","930021","9300106","H","00","1",32.8,9.3,5.8,2.7
"930010603","93001","93","Aubervilliers","Condorcet","930021","9300106","H","00","1",35.2,11,5.8,2.5
"930010701","93001","93","Aubervilliers","Sadi Carnot","930031","9300107","H","00","2",29.8,8.4,11.2,5.3
"930010801","93001","93","Aubervilliers","Pariferic","930021","9300108","H","00","2",38.8,14,11,5.3
"930010802","93001","93","Aubervilliers","Villette","930021","9300108","H","00","1",32.3,8.4,10.4,4.1
"930010901","93001","93","Aubervilliers","Centre Ville","930081","9300109","H","00","1",29.1,6.4,10.8,4.9
"930011101","93001","93","Aubervilliers","Pressense","930011","9300111","H","00","1",39.7,10.9,6.7,2.1
"930011102","93001","93","Aubervilliers","Landy","930011","9300111","H","00","2",35.1,11,5.7,2.6
"930011001","93001","93","Aubervilliers","Lenine","930031","9300110","A","00","2",38.1,16.8,5,2.1
"930011002","93001","93","Aubervilliers","Firmin Gemier","930031","9300110","H","00","2",34.5,15.4,14,6.9
"930011203","93001","93","Aubervilliers","Magasins Generaux","930071","9300112","A","00","3",29.7,7.5,7.2,3.5
"930010501","93001","93","Aubervilliers","Melezes","930061","9300105","H","00","2",34.2,9.9,11.5,3.9
"930011201","93001","93","Aubervilliers","Victor Hugo","930071","9300112","H","00","1",31.8,9.3,8.7,3.3
"930011202","93001","93","Aubervilliers","Zone Industrielle","930071","9300112","A","00","3",33.7,5.6,9.5,1.7
"930010601","93001","93","Aubervilliers","Fusains","930031","9300106","H","00","2",40.1,13.4,7.4,2.2
"930010502","93001","93","Aubervilliers","Presles","930061","9300105","H","00","1",35.6,7.9,7.5,4.3
"930010503","93001","93","Aubervilliers","Paul Bert","930061","9300105","H","00","1",35.3,10,9.5,3.6
"930050502","93005","93","Aulnay-sous-Bois","Emile Zola 2","930091","9300505","H","00","1",30.9,10.1,16.5,8
"930050501","93005","93","Aulnay-sous-Bois","Emile Zola 1","930091","9300505","H","00","1",36.6,10.9,9.9,4.2
"930050101","93005","93","Aulnay-sous-Bois","Fontaine des Pres 1","930181","9300501","H","00","1",41.1,11.1,10,4.7
"930050102","93005","93","Aulnay-sous-Bois","Fontaine des Pres 2","930181","9300501","H","00","1",35.1,8.4,14.7,8.7
"930050103","93005","93","Aulnay-sous-Bois","Fontaine des Pres 3","930181","9300501","H","00","1",30,8.3,19.4,11.2
"930050201","93005","93","Aulnay-sous-Bois","Nord 1","930121","9300502","A","00","3",52.9,8.2,1.2,1.2
"930050202","93005","93","Aulnay-sous-Bois","Nord 2","930131","9300502","H","00","1",45.5,12.2,7.9,2.8
"930050203","93005","93","Aulnay-sous-Bois","Nord 3","930121","9300502","H","00","1",40.4,11.8,12.9,4.7
"930050204","93005","93","Aulnay-sous-Bois","Nord 4","930141","9300502","H","00","2",46.4,12.8,7.3,1.9
"930050206","93005","93","Aulnay-sous-Bois","Nord 6","930121","9300502","H","00","1",47.7,13.9,8.4,2.4
"930050302","93005","93","Aulnay-sous-Bois","Nonneville 2","930111","9300503","H","00","1",25.9,7.1,21,12.1
"930050303","93005","93","Aulnay-sous-Bois","Nonneville 3","930111","9300503","H","00","1",32.3,9.7,14.3,9.8
"930050304","93005","93","Aulnay-sous-Bois","Nonneville 4","930111","9300503","H","00","1",31.4,8,16.4,7.6
"930050401","93005","93","Aulnay-sous-Bois","Parc 1","930101","9300504","H","00","1",27.7,10,18,11.7
"930050402","93005","93","Aulnay-sous-Bois","Parc 2","930101","9300504","H","00","1",33,8.7,14.6,7.7
"930050403","93005","93","Aulnay-sous-Bois","Parc 3","930101","9300504","H","00","1",35,8.9,11.5,4.3
"930050804","93005","93","Aulnay-sous-Bois","Ambourget 4","930161","9300508","H","00","2",47.3,10.3,8.5,4.1
"930050805","93005","93","Aulnay-sous-Bois","Ambourget 5","930161","9300508","H","00","2",29.6,8.2,13.6,5.2
"930050901","93005","93","Aulnay-sous-Bois","Anatole France 1","930191","9300509","H","00","1",32.8,8,12.5,5.8
"930050207","93005","93","Aulnay-sous-Bois","Nord 7","930141","9300502","H","00","2",31.9,9.2,13.5,3.7
"930050208","93005","93","Aulnay-sous-Bois","Nord 8","930131","9300502","H","00","1",48.2,8.5,6.8,2.1
"930050209","93005","93","Aulnay-sous-Bois","Nord 9","930131","9300502","H","00","1",41,9,10.7,4.3
"930050301","93005","93","Aulnay-sous-Bois","Nonneville 1","930111","9300503","H","00","2",33.9,10.6,14.7,9
"930050701","93005","93","Aulnay-sous-Bois","Gros Saule 1","930141","9300507","H","00","2",40.1,7.5,6.1,1.3
"930050702","93005","93","Aulnay-sous-Bois","Gros Saule 2","930151","9300507","H","00","1",39.8,10.6,18.3,16
"930050703","93005","93","Aulnay-sous-Bois","Gros Saule 3","930151","9300507","H","00","1",47.2,10.4,5.9,2
"930050801","93005","93","Aulnay-sous-Bois","Ambourget 1","930151","9300508","H","00","1",45.3,11.5,7.2,2.6
"930050802","93005","93","Aulnay-sous-Bois","Ambourget 2","930161","9300508","H","00","1",46.4,10.4,4.7,1.4
"930050803","93005","93","Aulnay-sous-Bois","Ambourget 3","930161","9300508","H","00","1",45.7,9.8,7.3,4.5
"930050903","93005","93","Aulnay-sous-Bois","Anatole France 3","930191","9300509","H","00","1",31,8.6,15.4,7.4
"930050603","93005","93","Aulnay-sous-Bois","Bourg 3","930171","9300506","H","00","1",31.4,8.4,18,7.5
"930050503","93005","93","Aulnay-sous-Bois","Emile Zola 3","930091","9300505","H","00","1",31,8.2,16.5,10.9
"930050902","93005","93","Aulnay-sous-Bois","Anatole France 2","930191","9300509","H","00","1",27.8,7.1,17.5,10.3
"930050602","93005","93","Aulnay-sous-Bois","Bourg 2","930171","9300506","H","00","1",34.8,8.9,16.1,8.6
"930050604","93005","93","Aulnay-sous-Bois","Bourg 4","930171","9300506","H","00","1",31.4,7.3,14.1,7.3
"930050601","93005","93","Aulnay-sous-Bois","Bourg 1","930171","9300506","H","00","1",36.9,8.1,13.1,7.4
"930060110","93006","93","Bagnolet","Iris 10","930241","9300601","H","00","2",26.9,7.5,8.6,4.4
"930060109","93006","93","Bagnolet","Iris 9","930211","9300601","A","00","3",27.2,9.3,14.5,6.2
"930060101","93006","93","Bagnolet","Iris 1","930201","9300601","H","00","1",33.9,9.1,13.9,7.2
"930060111","93006","93","Bagnolet","Iris 11","930241","9300601","H","00","1",32.7,7.9,4.9,2
"930060107","93006","93","Bagnolet","Iris 7","930211","9300601","H","00","1",32.4,7.8,13.5,7.5
"930060108","93006","93","Bagnolet","Iris 8","930211","9300601","H","00","1",29.2,9.6,10.1,5.1
"930060113","93006","93","Bagnolet","Iris 13","930221","9300601","H","00","2",34.3,7.5,18.2,11.7
"930060114","93006","93","Bagnolet","Iris 14","930221","9300601","H","00","2",41.3,9.3,10.7,5.1
"930060102","93006","93","Bagnolet","Iris 2","930241","9300601","H","00","1",33.9,11.1,13.8,7.1
"930060112","93006","93","Bagnolet","Iris 12","930221","9300601","H","00","1",32.4,8.7,13.3,6
"930060104","93006","93","Bagnolet","Iris 4","930231","9300601","H","00","1",39.6,9.4,7.2,2.4
"930060105","93006","93","Bagnolet","Iris 5","930231","9300601","H","00","1",32.7,9.7,10.1,5
"930060106","93006","93","Bagnolet","Iris 6","930211","9300601","H","00","2",30.1,5.6,11.8,4.1
"930060103","93006","93","Bagnolet","Iris 3","930231","9300601","H","00","1",47.8,32.1,13.5,7.3
"930060116","93006","93","Bagnolet","Iris 16","930201","9300601","H","00","2",32.3,7.2,12.3,7
"930060115","93006","93","Bagnolet","Iris 15","930201","9300601","H","00","1",42.6,10.7,8.1,3.7
"930070109","93007","93","Le Blanc-Mesnil","Iris6","930261","9300701","H","00","1",44.6,11.7,8.8,2.9
"930070110","93007","93","Le Blanc-Mesnil","Iris8","930261","9300701","H","00","1",34.5,9.7,13.2,6.3
"930070108","93007","93","Le Blanc-Mesnil","Iris7","930261","9300701","H","00","1",42.3,8,7.9,2.8
"930070106","93007","93","Le Blanc-Mesnil","Iris4","930251","9300701","H","00","1",38.8,8.4,8.6,5.3
"930070107","93007","93","Le Blanc-Mesnil","Iris5","930261","9300701","H","00","1",45.7,10.6,5.4,2.1
"930070104","93007","93","Le Blanc-Mesnil","Iris2","930251","9300701","H","00","1",40.7,8.4,9.9,4.3
"930070105","93007","93","Le Blanc-Mesnil","Iris3","930281","9300701","H","00","1",32.3,7.9,14.4,7
"930070121","93007","93","Le Blanc-Mesnil","Iris19","930301","9300701","H","00","1",39.2,9.1,9.8,4.5
"930070102","93007","93","Le Blanc-Mesnil","Zone Activite Molette","930281","9300701","H","00","3",40.6,4.2,11.3,5.7
"930070119","93007","93","Le Blanc-Mesnil","Iris16","930291","9300701","H","00","1",38.9,10.8,10.2,4.5
"930070120","93007","93","Le Blanc-Mesnil","Iris18","930291","9300701","H","00","1",38.7,11.7,7.9,4.1
"930070101","93007","93","Le Blanc-Mesnil","Zone Activite Coudray Paris Nord","930271","9300701","A","00","3",48.1,9.3,1.9,0
"930070117","93007","93","Le Blanc-Mesnil","Iris15","930301","9300701","H","00","1",33.4,9.6,15,6.3
"930070103","93007","93","Le Blanc-Mesnil","Iris1","930251","9300701","H","00","1",40.7,10.3,10.4,4.2
"930070115","93007","93","Le Blanc-Mesnil","Iris13","930271","9300701","H","00","1",36.3,10,15,5.9
"930070116","93007","93","Le Blanc-Mesnil","Iris14","930291","9300701","H","00","1",38.3,9.5,10.4,6.6
"930070111","93007","93","Le Blanc-Mesnil","Iris9","930281","9300701","H","00","1",34.8,8.7,13.8,7.6
"930070118","93007","93","Le Blanc-Mesnil","Iris17","930301","9300701","H","00","1",36.8,10.2,11.4,4.2
"930070113","93007","93","Le Blanc-Mesnil","Iris11","930271","9300701","H","00","1",36.6,9.6,12.3,7.6
"930070114","93007","93","Le Blanc-Mesnil","Iris12","930271","9300701","H","00","1",40.3,8.2,8,4.5
"930070112","93007","93","Le Blanc-Mesnil","Iris10","930281","9300701","H","00","1",33.5,6.6,12.3,6
"930080101","93008","93","Bobigny","Les Vignes 1","930311","9300801","H","00","1",38.4,12.6,8.6,3.1
"930080112","93008","93","Bobigny","Prefecture 2","930331","9300801","H","00","3",41.1,12,10.1,5
"930080113","93008","93","Bobigny","Prefecture 3","930331","9300801","H","00","3",41.3,11.9,8.5,2.8
"930080114","93008","93","Bobigny","Prefecture 4","930341","9300801","H","00","1",42.9,12.4,5.7,1.6
"930080115","93008","93","Bobigny","Bourse du Travail 2","930321","9300801","H","00","1",37.2,10.1,13.7,8.1
"930080102","93008","93","Bobigny","Bourse du Travail 1","930351","9300801","H","00","1",36.8,9.5,11.9,4.8
"930080103","93008","93","Bobigny","Les Vignes 2","930311","9300801","H","00","1",39.7,8.2,7.9,3.1
"930080109","93008","93","Bobigny","Edouard Vaillant 4","930361","9300801","H","00","1",43.6,12.7,10.3,4.2
"930080110","93008","93","Bobigny","Edouard Vaillant 5","930351","9300801","H","00","1",37.7,11.6,10,4.1
"930080111","93008","93","Bobigny","Prefecture 1","930341","9300801","H","00","1",35.6,6.1,9.1,2.4
"930080116","93008","93","Bobigny","Bourse du Travail 3","930341","9300801","H","00","1",39.1,8.7,16.7,8
"930080117","93008","93","Bobigny","Bourse du Travail 4","930321","9300801","H","00","1",31.6,8.3,12,4.6
"930080104","93008","93","Bobigny","Les Vignes 3","930311","9300801","H","00","1",36.4,11.7,9.2,5.2
"930080106","93008","93","Bobigny","Edouard Vaillant 1","930351","9300801","H","00","1",37.7,9.5,7,3.8
"930080107","93008","93","Bobigny","Edouard Vaillant 2","930361","9300801","H","00","1",36.1,10.2,15.4,7
"930080108","93008","93","Bobigny","Edouard Vaillant 3","930361","9300801","H","00","2",44.9,9.5,8.3,3.1
"930080118","93008","93","Bobigny","Prefecture 5","930331","9300801","H","00","3",39.5,12,12.5,4.4
"930080119","93008","93","Bobigny","Les Vignes 4","930321","9300801","H","00","2",38.4,9.8,6.2,2.8
"930080120","93008","93","Bobigny","Les Vignes 5","930311","9300801","H","00","2",38,9.4,9.7,4.4
"930100108","93010","93","Bondy","Le Parc du Chateau","930381","9301001","A","00","3",33.3,6.7,26.7,20
"930100102","93010","93","Bondy","La Terre Saint-Blaise","930371","9301001","H","00","1",40.9,10.9,10.9,4.7
"930100201","93010","93","Bondy","Le Mainguy","930401","9301002","H","00","1",37.9,9.4,10.6,4.8
"930100106","93010","93","Bondy","Les Merisiers","930381","9301001","H","00","2",34.4,8.6,24.5,18.6
"930100107","93010","93","Bondy","La Noue Caillet","930381","9301001","H","00","2",42.1,11,11.9,7.4
"930100402","93010","93","Bondy","La Martraye","930391","9301004","H","00","1",40.6,11.8,10.7,5
"930100103","93010","93","Bondy","Les Confins d'Aulnay","930371","9301001","H","00","1",41.8,9.6,7.4,2.2
"930100104","93010","93","Bondy","Suzanne Buisson","930371","9301001","H","00","1",40.6,11.8,11.7,5.3
"930100105","93010","93","Bondy","Le Chateau Gobillon","930381","9301001","H","00","1",38.4,9.9,7.3,3
"930100202","93010","93","Bondy","Le Centre Ville","930391","9301002","H","00","1",35.8,8.5,9.8,5.6
"930100403","93010","93","Bondy","Les Fleches","930411","9301004","H","00","1",36.2,9.4,10.5,6.1
"930100404","93010","93","Bondy","La Ferme","930411","9301004","H","00","1",35.7,11.3,10.6,5.3
"930100405","93010","93","Bondy","Fosse de la Regale","930411","9301004","H","00","1",34.4,8.9,14.6,7.2
"930100101","93010","93","Bondy","La Flamiche","930371","9301001","H","00","1",39.7,10.2,9.2,3.1
"930100303","93010","93","Bondy","Le Vieux Chateau","930391","9301003","H","00","1",35.2,9.9,10,4.1
"930100304","93010","93","Bondy","Le Saule Blanc","930391","9301003","H","00","1",38.6,10.4,10.9,5.7
"930100305","93010","93","Bondy","Les Courts Sillons","930421","9301003","H","00","1",32.6,8.8,18.6,12.3
"930100401","93010","93","Bondy","Les Friches","930421","9301004","H","00","1",35.9,9.4,14.7,8.4
"930100301","93010","93","Bondy","La Mare à la Veuve","930401","9301003","H","00","1",29.3,7.5,15.1,7.7
"930100302","93010","93","Bondy","La Remise à Jorelle","930421","9301003","H","00","1",38.4,7.7,9.6,6.3
"930100203","93010","93","Bondy","Le Champart","930391","9301002","H","00","1",27.3,5.7,14.6,8.6
"930100204","93010","93","Bondy","Le Moulin à Vent","930401","9301002","H","00","1",32.8,8.3,13.1,7
"930130101","93013","93","Le Bourget","Parcexpo","930431","9301301","A","00","3",12.8,4.5,37.6,16.5
"930130102","93013","93","Le Bourget","Stade Eglise","930431","9301301","H","00","1",38.9,8.3,9.2,3.8
"930130107","93013","93","Le Bourget","Bienvenue Rigaud","930441","9301301","H","00","1",27.5,9.7,15.6,8
"930130103","93013","93","Le Bourget","Baudouin Republique","930431","9301301","H","00","1",30.5,8.2,8.6,5
"930130104","93013","93","Le Bourget","Guynemer Gai Logis","930431","9301301","H","00","1",37.4,8.9,10.2,4.9
"930130105","93013","93","Le Bourget","l'Etang","930441","9301301","H","00","1",32.9,8,13.2,7.5
"930130106","93013","93","Le Bourget","Gare","930441","9301301","H","00","1",35.2,8.9,8.5,4.6
"930140106","93014","93","Clichy-sous-Bois","Iris 5","930451","9301401","H","00","2",41.6,10.6,8.1,3.4
"930140103","93014","93","Clichy-sous-Bois","Iris 2","930461","9301401","H","00","3",47.5,10.9,7.2,2.8
