"CODE_IRIS","COM","DEP","LIBCOM","LIBIRIS","TRIRIS","GRD_QUART","TYP_IRIS","MODIF_IRIS","LAB_IRIS","DEC_TP6013","DEC_MED13"
"930720111","93072","93","Stains","Moulin Neuf 1","931641","9307201","H","00","1","45,2",13218
"930720106","93072","93","Stains","Cite Jardin 2","931651","9307201","H","00","1","52,2",11448
"930720107","93072","93","Stains","Centre Ville","931651","9307201","H","00","1","47,8",12458
"930720113","93072","93","Stains","Pretresse Nexon","931641","9307201","H","00","2","50,3",12006
"930720105","93072","93","Stains","Cite Jardin 1","931621","9307201","H","00","1","54,8",10884
"930720101","93072","93","Stains","Pave d'Amiens","931651","9307201","A","00","3",,
"930720102","93072","93","Stains","Clos Saint-Lazare 1","931631","9307201","H","00","2","67,9",9000
"930720103","93072","93","Stains","Clos Saint-Lazare 2","931631","9307201","H","00","2","65,3",9132
"930720104","93072","93","Stains","Clos Saint-Lazare 3","931631","9307201","H","00","2","70,4",8510
"930720114","93072","93","Stains","Maroc","931661","9307201","H","00","1","47,1",12840
"930720115","93072","93","Stains","Avenir 1","931651","9307201","H","00","1","41,6",14266
"930720116","93072","93","Stains","Avenir 2","931661","9307201","H","00","1","36,8",15728
"930720117","93072","93","Stains","Avenir Cerisaie","931661","9307201","H","00","1","33,5",16610
"930730403","93073","93","Tremblay-en-France","Centre Ville 3","931691","9307304","H","00","1","27,8",19444
"930730404","93073","93","Tremblay-en-France","Centre Ville 4","931681","9307304","H","00","1","55,6",10850
"930730401","93073","93","Tremblay-en-France","Centre Ville 1","931681","9307304","H","00","1","55,6",11077
"930730402","93073","93","Tremblay-en-France","Centre Ville 2","931681","9307304","H","00","1","39,0",14126
"930730201","93073","93","Tremblay-en-France","Cottages 1","931671","9307302","H","00","1","15,5",21790
"930730202","93073","93","Tremblay-en-France","Cottages 2","931671","9307302","H","00","1","15,0",21704
"930730301","93073","93","Tremblay-en-France","Vert Galant 1","931701","9307303","H","00","1","19,2",21554
"930730302","93073","93","Tremblay-en-France","Vert Galant 2","931701","9307303","H","00","1","",24639
"930730303","93073","93","Tremblay-en-France","Vert Galant 3","931701","9307303","H","00","1","12,8",23620
"930730304","93073","93","Tremblay-en-France","Vert Galant 4","931701","9307303","H","00","1","15,7",22536
"930730501","93073","93","Tremblay-en-France","Bois Saint-Denis 1","931691","9307305","H","00","1","13,1",24251
"930730101","93073","93","Tremblay-en-France","Centre Activite Charles de Gaulle","931671","9307301","A","00","3",,
"930730502","93073","93","Tremblay-en-France","Bois Saint-Denis 2","931691","9307305","H","00","1","15,0",22995
"930740102","93074","93","Vaujours","Vieux Pays Carrieres","ZZZZZZ","9307401","H","00","4",,
"930740101","93074","93","Vaujours","Vert Galant Grand Cerf","ZZZZZZ","9307401","H","00","4",,
"930770107","93077","93","Villemomble","Carette_Eglise","931731","9307701","H","00","1","12,6",27504
"930770102","93077","93","Villemomble","Coquetiers Gallieni","931711","9307701","H","00","1","25,3",21747
"930770108","93077","93","Villemomble","Trois Freres","931731","9307701","H","00","1","39,5",14320
"930770106","93077","93","Villemomble","Centre Ville","931731","9307701","H","00","1","20,6",23986
"930770103","93077","93","Villemomble","Marnaudes","931721","9307701","H","00","1","45,6",13208
"930770104","93077","93","Villemomble","Foch_Francois Coppee","931721","9307701","H","00","1","",26654
"930770105","93077","93","Villemomble","Bondy","931711","9307701","H","00","1","16,0",25718
"930770110","93077","93","Villemomble","Neuilly Epoque","931741","9307701","H","00","1","9,6",28364
"930770111","93077","93","Villemomble","Benoni Eustache","931741","9307701","H","00","1","35,0",15660
"930770109","93077","93","Villemomble","Mermoz","931741","9307701","H","00","1","15,6",25322
"930770101","93077","93","Villemomble","Allee de la Tour","931711","9307701","H","00","1","16,5",27259
"930770112","93077","93","Villemomble","Plateau d'Avron","931721","9307701","H","00","1","43,5",15084
"930780108","93078","93","Villepinte","Se Picasso","931771","9307801","H","00","2","47,1",12474
"930780103","93078","93","Villepinte","No Mairie","931761","9307801","H","00","1","",21430
"930780109","93078","93","Villepinte","Se Pasteur","931771","9307801","H","00","2","49,0",12560
"930780106","93078","93","Villepinte","Ne Hopiptal","931751","9307801","H","00","1","29,9",16708
"930780107","93078","93","Villepinte","So Marche","931771","9307801","H","00","2","22,7",19460
"930780104","93078","93","Villepinte","Ne Mousseaux","931761","9307801","H","00","1","27,7",18312
"930780105","93078","93","Villepinte","Ne Parc","931751","9307801","H","00","1","49,8",12138
"930780110","93078","93","Villepinte","Se Roseraie","931761","9307801","H","00","1","29,1",16960
"930780111","93078","93","Villepinte","Se Zonedac","931781","9307801","H","00","1","36,8",15092
"930780116","93078","93","Villepinte","Su Gare","931781","9307801","H","00","1","24,3",20626
"930780112","93078","93","Villepinte","Se Europe","931781","9307801","H","00","1","48,5",12368
"930780101","93078","93","Villepinte","No Expo","931751","9307801","A","00","3",,
"930780102","93078","93","Villepinte","No Haie","931751","9307801","H","00","1","13,7",24546
"930780115","93078","93","Villepinte","Se Mallet","931771","9307801","H","00","2","56,6",10682
"930780113","93078","93","Villepinte","So Bellevue","931771","9307801","H","00","2","31,6",17212
"930780114","93078","93","Villepinte","So Centrale","931781","9307801","H","00","1","23,4",19474
"930790101","93079","93","Villetaneuse","Quartier 1","ZZZZZZ","9307901","H","00","1","50,1",12018
"930790105","93079","93","Villetaneuse","Quartier 5","ZZZZZZ","9307901","H","00","1","48,1",12446
"930790102","93079","93","Villetaneuse","Quartier 2","ZZZZZZ","9307901","H","00","1","45,0",13038
"930790103","93079","93","Villetaneuse","Quartier 3","ZZZZZZ","9307901","H","00","1","53,8",11388
"930790104","93079","93","Villetaneuse","Quartier 4","ZZZZZZ","9307901","H","00","3","43,5",13334
"940010000","94001","94","Ablon-sur-Seine","Ablon-sur-Seine (commune non irisée)","ZZZZZZ","9400100","Z","00","5",,
"940020101","94002","94","Alfortville","Chinagora Berthelot","940021","9400201","H","00","1","28,8",19024
"940020204","94002","94","Alfortville","Jardin Val de Seine","940041","9400202","H","00","1",,
"940020205","94002","94","Alfortville","Vert de Maison","940041","9400202","H","00","2","",18768
"940020102","94002","94","Alfortville","Tony Garnier Soladier","940021","9400201","H","00","2","27,8",20442
"940020107","94002","94","Alfortville","Mairie","940031","9400201","H","00","1","20,0",22856
"940020108","94002","94","Alfortville","14 Juillet Zola","940031","9400201","H","00","2","19,6",24772
"940020109","94002","94","Alfortville","Gare","940031","9400201","H","00","1","16,0",25755
"940020201","94002","94","Alfortville","Zola Carnot","940031","9400202","H","00","1","18,2",23864
"940020202","94002","94","Alfortville","Grand Ensemble","940041","9400202","H","00","1","41,3",14346
"940020203","94002","94","Alfortville","Carnot Petit Pont Alouettes","940041","9400202","H","00","1","45,3",13212
"940020103","94002","94","Alfortville","Diderot Louis Blanc","940021","9400201","H","00","1","23,1",21544
"940020104","94002","94","Alfortville","Marche Guesde","940011","9400201","H","00","1","27,1",20330
"940020206","94002","94","Alfortville","Grenoble Toulon","940041","9400202","H","00","1","30,0",17290
"940020106","94002","94","Alfortville","Micolon 14 Juillet","940011","9400201","H","00","1","33,0",17244
"940020105","94002","94","Alfortville","Blanqui Seine Ponton","940011","9400201","H","00","1","23,5",22848
"940030106","94003","94","Arcueil","Jules Ferry 1","940051","9400301","H","00","1","28,0",19946
"940030107","94003","94","Arcueil","Jules Ferry 2","940071","9400301","H","00","1","18,5",24303
"940030101","94003","94","Arcueil","Joliot Curie 1","940061","9400301","H","00","1","22,1",21378
"940030105","94003","94","Arcueil","Jean Mac_ 2","940051","9400301","H","00","1","30,9",18244
"940030102","94003","94","Arcueil","Joliot Curie 2","940061","9400301","H","00","1","34,3",16402
"940030108","94003","94","Arcueil","Laplace 1","940071","9400301","H","00","1","19,1",23564
"940030109","94003","94","Arcueil","Laplace 2","940071","9400301","H","00","2","15,7",25860
"940030103","94003","94","Arcueil","Barbusse","940061","9400301","H","00","1","18,7",26854
"940030104","94003","94","Arcueil","Jean Mac_ 1","940051","9400301","H","00","1","30,6",17850
"940040102","94004","94","Boissy-Saint-Léger","Rostand","940081","9400401","H","00","1","36,3",15748
"940040103","94004","94","Boissy-Saint-Léger","Prevert","940081","9400401","H","00","1","",12176
"940040101","94004","94","Boissy-Saint-Léger","Les Hautes Varennes","940081","9400401","H","00","1","34,6",15430
"940040106","94004","94","Boissy-Saint-Léger","Bois Clary","940091","9400401","H","00","1","8,0",27286
"940040104","94004","94","Boissy-Saint-Léger","Savreau","940091","9400401","H","00","1","23,2",22212
"940040105","94004","94","Boissy-Saint-Léger","Le Centre","940091","9400401","H","00","1","19,5",21572
"940110104","94011","94","Bonneuil-sur-Marne","Cite Fabien","940101","9401101","H","00","1","49,4",12370
"940110108","94011","94","Bonneuil-sur-Marne","Fosse aux Moines","940111","9401101","H","00","1","33,5",16616
"940110105","94011","94","Bonneuil-sur-Marne","Saint-Exupery","940111","9401101","H","00","1","43,4",13402
"940110106","94011","94","Bonneuil-sur-Marne","Salvador Allende","940111","9401101","H","00","1","44,0",13570
"940110107","94011","94","Bonneuil-sur-Marne","Republique","940111","9401101","H","00","1","",16226
"940110103","94011","94","Bonneuil-sur-Marne","Haut Bonneuil","940101","9401101","H","00","1","15,5",24166
"940110101","94011","94","Bonneuil-sur-Marne","Zone d'Activite","940101","9401101","A","00","3",,
"940110102","94011","94","Bonneuil-sur-Marne","Centre Ancien","940101","9401101","H","00","1","22,1",21622
"940150103","94015","94","Bry-sur-Marne","Centre Ancien","940131","9401501","H","00","1","13,6",28088
"940150102","94015","94","Bry-sur-Marne","Carnot","940131","9401501","H","00","1","8,8",30022
"940150101","94015","94","Bry-sur-Marne","Pepiniere","940131","9401501","H","00","1","5,9",38478
"940150104","94015","94","Bry-sur-Marne","Ferber Leclerc","940121","9401501","H","00","1","9,8",31464
"940150105","94015","94","Bry-sur-Marne","La Garenne","940121","9401501","H","00","1","",28354
"940150106","94015","94","Bry-sur-Marne","Les Coteaux","940121","9401501","H","00","1","11,4",27276
"940160109","94016","94","Cachan","Pont Royal","940161","9401601","H","00","1","12,0",32498
"940160104","94016","94","Cachan","Centre Ville","940141","9401601","H","00","1","18,6",25852
"940160110","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1","13,0",28426
"940160111","94016","94","Cachan","Grange-Ory Lumieres","940151","9401601","H","00","1","14,7",26024
"940160103","94016","94","Cachan","Coteau 1","940141","9401601","H","00","1","",31560
"940160108","94016","94","Cachan","Prairie","940161","9401601","H","00","1","22,6",21464
"940160105","94016","94","Cachan","Coteau 2","940141","9401601","H","00","1","16,0",29674
"940160106","94016","94","Cachan","La Plaine 1","940141","9401601","H","00","1","30,4",16848
"940160107","94016","94","Cachan","La Plaine 2","940161","9401601","H","00","1","38,7",15676
"940160101","94016","94","Cachan","Centre Ville","940151","9401601","H","00","1","14,3",26952
"940160102","94016","94","Cachan","Cite Jardins","940161","9401601","H","00","1","",14428
"940171203","94017","94","Champigny-sur-Marne","Bois l'Abbe 3","940191","9401712","H","00","1",,
"940171204","94017","94","Champigny-sur-Marne","Bois l'Abbe 4","940191","9401712","H","00","1","54,0",10912
"940170101","94017","94","Champigny-sur-Marne","Tremblay 1","940231","9401701","H","00","1","20,4",24182
"940171202","94017","94","Champigny-sur-Marne","Bois l'Abbe 2","940191","9401712","H","00","1","52,2",11552
"940170301","94017","94","Champigny-sur-Marne","Remise Saint-Maur 1","940251","9401703","H","00","1","27,2",19664
"940170302","94017","94","Champigny-sur-Marne","Remise Saint-Maur 2","940251","9401703","H","00","1","10,6",25758
"940170401","94017","94","Champigny-sur-Marne","Maroc 1","940251","9401704","H","00","1","14,9",24476
"940170402","94017","94","Champigny-sur-Marne","Maroc 2","940251","9401704","H","00","1","22,2",19887
"940170501","94017","94","Champigny-sur-Marne","Centre 1","940171","9401705","H","00","1","28,4",19532
"940170502","94017","94","Champigny-sur-Marne","Centre 2","940171","9401705","H","00","1","25,0",21432
"940170601","94017","94","Champigny-sur-Marne","Republique","940221","9401706","H","00","1","39,6",15625
"940170701","94017","94","Champigny-sur-Marne","Quatre Cites 1","940211","9401707","H","00","1","44,9",13106
"940170102","94017","94","Champigny-sur-Marne","Tremblay 2","940231","9401701","H","00","1","21,8",23618
"940170103","94017","94","Champigny-sur-Marne","Tremblay 3","940231","9401701","H","00","1","26,1",19494
"940170201","94017","94","Champigny-sur-Marne","Plant 1","940241","9401702","H","00","1","21,5",21138
"940170202","94017","94","Champigny-sur-Marne","Plant 2","940241","9401702","H","00","1","26,8",20514
"940170203","94017","94","Champigny-sur-Marne","Plant 3","940241","9401702","H","00","1","18,0",24778
"940171001","94017","94","Champigny-sur-Marne","Coteaux 1","940221","9401710","H","00","1","17,8",25218
"940171002","94017","94","Champigny-sur-Marne","Coteaux 2","940171","9401710","H","00","1","20,1",22876
"940171101","94017","94","Champigny-sur-Marne","Mordacs 1","940181","9401711","H","00","1","47,1",12772
"940171102","94017","94","Champigny-sur-Marne","Mordacs 2","940181","9401711","H","00","1","41,8",14192
"940171103","94017","94","Champigny-sur-Marne","Mordacs 3","940181","9401711","H","00","2","52,2",11608
"940171201","94017","94","Champigny-sur-Marne","Bois l'Abbe 1","940191","9401712","H","00","1","63,7",9864
"940170704","94017","94","Champigny-sur-Marne","Quatre Cites 4","940211","9401707","H","00","2","42,6",13150
"940170801","94017","94","Champigny-sur-Marne","Zone Industrielle","940181","9401708","A","00","3",,
"940170702","94017","94","Champigny-sur-Marne","Quatre Cites 2","940211","9401707","H","00","1","31,2",16404
"940170703","94017","94","Champigny-sur-Marne","Quatre Cites 3","940211","9401707","H","00","1","37,3",14916
"940171304","94017","94","Champigny-sur-Marne","Coeuilly 4","940191","9401713","H","00","1","18,8",23224
"940171301","94017","94","Champigny-sur-Marne","Coeuilly 1","940201","9401713","H","00","1","12,6",25765
"940170901","94017","94","Champigny-sur-Marne","Plateau","940221","9401709","H","00","1","37,1",15958
"940171401","94017","94","Champigny-sur-Marne","Perroquets","940201","9401714","H","00","2","31,3",17504
"940171302","94017","94","Champigny-sur-Marne","Coeuilly 2","940201","9401713","H","00","1","11,3",26278
"940171303","94017","94","Champigny-sur-Marne","Coeuilly 3","940201","9401713","H","00","1","12,0",25810
"940180106","94018","94","Charenton-le-Pont","Bordeaux Victor Hugo","940281","9401801","H","00","1","16,4",24114
"940180107","94018","94","Charenton-le-Pont","Carrieres","940281","9401801","H","00","1","",21338
"940180101","94018","94","Charenton-le-Pont","Centre Ville","940271","9401801","H","00","1","11,0",31144
"940180102","94018","94","Charenton-le-Pont","Gabrielle Leclerc","940271","9401801","H","00","1","7,8",34394
"940180103","94018","94","Charenton-le-Pont","Plateau","940271","9401801","H","00","1","",37742
"940180104","94018","94","Charenton-le-Pont","Franges du Bois de Vincennes","940261","9401801","H","00","1","9,1",35430
"940180105","94018","94","Charenton-le-Pont","Conflans","940261","9401801","H","00","1","9,8",33074
"940180110","94018","94","Charenton-le-Pont","Valmy","940261","9401801","H","00","1","10,4",32518
"940180108","94018","94","Charenton-le-Pont","Archeveche","940281","9401801","H","00","1","18,1",23496
"940180109","94018","94","Charenton-le-Pont","Bercy","940261","9401801","H","00","1","18,1",23886
"940190104","94019","94","Chennevières-sur-Marne","Le Fort La Maillarde","940291","9401901","H","00","1","",29140
"940190108","94019","94","Chennevières-sur-Marne","Hauts de Chennevieres Pince Vent","940301","9401901","H","00","1","28,7",18776
"940190105","94019","94","Chennevières-sur-Marne","Paris Chennevieres","940301","9401901","H","00","1","15,5",23772
"940190106","94019","94","Chennevières-sur-Marne","Bois l'Abbe 1","940301","9401901","H","00","1","",11775
"940190107","94019","94","Chennevières-sur-Marne","Bois l'Abbe 2 Plaine des Bordes","940301","9401901","H","00","1","43,7",13252
"940190103","94019","94","Chennevières-sur-Marne","Coteaux","940291","9401901","H","00","1","9,9",31664
"940190101","94019","94","Chennevières-sur-Marne","Le Moulin","940291","9401901","H","00","1","",24046
"940190102","94019","94","Chennevières-sur-Marne","Centre Ville Chateau","940291","9401901","H","00","1","10,3",26398
"940210102","94021","94","Chevilly-Larue","Larue 1","940311","9402101","H","00","1","11,8",26212
"940210101","94021","94","Chevilly-Larue","Marche d'Interet National Paris Rungis","940311","9402101","A","00","3",,
"940210109","94021","94","Chevilly-Larue","La Guinet","940321","9402101","H","00","1","29,0",18170
"940210105","94021","94","Chevilly-Larue","Bretagne 2","940311","9402101","H","00","1","14,2",26024
"940210103","94021","94","Chevilly-Larue","Larue 2","940311","9402101","H","00","1","",28129
"940210104","94021","94","Chevilly-Larue","Bretagne 1","940311","9402101","H","00","1","",19216
"940210108","94021","94","Chevilly-Larue","Saussaie","940321","9402101","H","00","1","32,6",16074
"940210106","94021","94","Chevilly-Larue","Centre","940321","9402101","H","00","1","21,3",21490
"940210107","94021","94","Chevilly-Larue","Sorbiers","940321","9402101","H","00","1","44,5",13096
"940220107","94022","94","Choisy-le-Roi","Hautes Bornes Navigateurs i","940351","9402201","H","00","1","",11906
"940220106","94022","94","Choisy-le-Roi","Parc Prairie Ii","940351","9402201","H","00","1","17,1",23370
"940220101","94022","94","Choisy-le-Roi","Choisy Nord","940341","9402201","H","00","1","34,0",16708
"940220102","94022","94","Choisy-le-Roi","Centre i","940341","9402201","H","00","2","",16260
"940220103","94022","94","Choisy-le-Roi","Centre Ouest","940351","9402201","H","00","1","27,5",19538
"940220104","94022","94","Choisy-le-Roi","Parc Prairie i","940351","9402201","H","00","1","23,9",21456
"940220105","94022","94","Choisy-le-Roi","Centre Sud","940341","9402201","H","00","1","34,1",17410
"940220206","94022","94","Choisy-le-Roi","Gondoles Nord Iii","940331","9402202","H","00","1","24,9",19870
"940220201","94022","94","Choisy-le-Roi","Gondoles Nord i","940331","9402202","H","00","1","21,5",21404
"940220108","94022","94","Choisy-le-Roi","Centre Ii","940341","9402201","H","00","1","39,1",14652
"940220205","94022","94","Choisy-le-Roi","Gondoles Nord Ii","940331","9402202","H","00","1","22,5",19668
"940220204","94022","94","Choisy-le-Roi","Gondoles Sud Iii","940361","9402202","H","00","1","16,7",25047
"940220202","94022","94","Choisy-le-Roi","Gondoles Sud i","940361","9402202","H","00","1","22,9",21682
"940220203","94022","94","Choisy-le-Roi","Gondoles Sud Ii","940361","9402202","H","00","1","24,3",20136
"940280202","94028","94","Créteil","La Croix des Meches","940381","9402802","H","00","1","35,0",16371
"940280201","94028","94","Créteil","La Breche","940431","9402802","H","00","1","25,2",20864
"940280101","94028","94","Créteil","Bords de Marne","940371","9402801","H","00","1","",35960
"940280102","94028","94","Créteil","Eglise","940371","9402801","H","00","2","25,4",20530
"940280103","94028","94","Créteil","Republique","940371","9402801","H","00","1","13,1",24008
"940280104","94028","94","Créteil","Ile Sainte-Catherine","940371","9402801","H","00","1","14,7",24464
"940280302","94028","94","Créteil","Les Bleuets","940411","9402803","H","00","1","",14846
"940280303","94028","94","Créteil","Viet","940411","9402803","H","00","1","28,5",19638
"940280204","94028","94","Créteil","Hotel de Ville","940431","9402802","H","00","1","25,2",23078
"940280205","94028","94","Créteil","l'Ormetteau","940431","9402802","H","00","2","31,4",17880
"940280210","94028","94","Créteil","Palais_Grand Pavois","940381","9402802","H","00","1","31,8",16438
"940280211","94028","94","Créteil","Palais_Ch. Peguy","940381","9402802","H","00","1","38,6",14880
"940280212","94028","94","Créteil","Pompadour_Grand Marais","940401","9402802","H","00","3",,
"940280215","94028","94","Créteil","Le Lac étendu","940401","9402802","H","4A","2","27,9",20410
"940280301","94028","94","Créteil","Le Halage","940411","9402803","H","00","1","8,9",32016
"940280408","94028","94","Créteil","Saint_Exupery","940441","9402804","H","00","1","29,7",17598
"940280207","94028","94","Créteil","l'Echat","940421","9402802","H","00","1","40,1",14344
"940280304","94028","94","Créteil","Cimetiere","940411","9402803","H","00","2","32,4",17123
"940280305","94028","94","Créteil","Plaisance_Les Tilleuls","940421","9402803","H","00","1","14,8",26496
"940280206","94028","94","Créteil","Port_Source","940431","9402802","H","00","1","31,9",17126
"940280404","94028","94","Créteil","Plumerette","940391","9402804","H","00","1","38,5",15104
"940280208","94028","94","Créteil","Montaigut_Universite","940401","9402802","H","00","1","27,1",18176
"940280209","94028","94","Créteil","Levriere_Haye aux Moines","940381","9402802","H","00","1","29,8",18556
"940280403","94028","94","Créteil","Abbaye","940441","9402804","H","00","1","52,4",11456
"940280306","94028","94","Créteil","Henri Mondor_Champeval","940421","9402803","H","00","1","14,0",25878
"940280405","94028","94","Créteil","Cote d'Or_Coteaux du Sud_Sarrasins","940391","9402804","H","00","1","36,3",15646
"940280406","94028","94","Créteil","La Habette","940391","9402804","H","00","1","41,8",13704
"940280407","94028","94","Créteil","Arcos","940391","9402804","H","00","1","34,7",15660
"940280307","94028","94","Créteil","Les Meches","940381","9402803","H","00","1","32,4",17520
"940280401","94028","94","Créteil","Cardinaud","940441","9402804","H","00","2","41,2",14528
"940280402","94028","94","Créteil","Casalis","940441","9402804","H","00","2","51,7",11686
"940330102","94033","94","Fontenay-sous-Bois","Parapluies 2","940461","9403301","H","00","1","12,8",27248
"940330101","94033","94","Fontenay-sous-Bois","Parapluies 1","940461","9403301","H","00","1","14,2",26468
"940330114","94033","94","Fontenay-sous-Bois","Le Village 1","940491","9403301","H","00","1","8,8",33206
"940330115","94033","94","Fontenay-sous-Bois","Le Village 2","940511","9403301","H","00","1","11,3",29738
"940330116","94033","94","Fontenay-sous-Bois","Le Village 3","940511","9403301","H","00","1","10,3",33542
"940330108","94033","94","Fontenay-sous-Bois","Les Larris 3","940481","9403301","H","00","1","34,4",15918
"940330109","94033","94","Fontenay-sous-Bois","Les Alouettes","940451","9403301","H","00","1","",20990
"940330110","94033","94","Fontenay-sous-Bois","Bois Cadet 1","940451","9403301","H","00","1","28,7",17710
"940330111","94033","94","Fontenay-sous-Bois","Bois Cadet 2","940491","9403301","H","00","1","31,3",17620
"940330112","94033","94","Fontenay-sous-Bois","Bois Cadet 3","940451","9403301","H","00","1","13,9",25302
"940330113","94033","94","Fontenay-sous-Bois","Michelet","940481","9403301","H","00","1","32,7",17342
"940330118","94033","94","Fontenay-sous-Bois","Roublot 1","940501","9403301","H","00","1","14,3",28608
"940330119","94033","94","Fontenay-sous-Bois","Roublot 2","940501","9403301","H","00","1","11,9",27444
"940330120","94033","94","Fontenay-sous-Bois","Pasteur","940501","9403301","H","00","1","21,2",23414
"940330117","94033","94","Fontenay-sous-Bois","Le Village 4","940491","9403301","H","00","1","15,7",26210
"940330106","94033","94","Fontenay-sous-Bois","Les Larris 1","940481","9403301","H","00","1","30,7",17172
"940330107","94033","94","Fontenay-sous-Bois","Les Larris 2","940471","9403301","H","00","1","38,4",14978
"940330103","94033","94","Fontenay-sous-Bois","Plateau","940461","9403301","H","00","1","14,5",27202
"940330121","94033","94","Fontenay-sous-Bois","Bois","940511","9403301","H","00","1","7,5",43104
"940330105","94033","94","Fontenay-sous-Bois","Jean Zay","940471","9403301","H","00","1","33,4",16024
"940330104","94033","94","Fontenay-sous-Bois","Victor Hugo","940471","9403301","H","00","1","17,5",23692
"940340107","94034","94","Fresnes","Fosse aux Loups","940541","9403401","H","00","1","19,0",22770
"940340108","94034","94","Fresnes","Vallee aux Renards","940541","9403401","H","00","1","24,0",20829
"940340106","94034","94","Fresnes","Peupleraie","940521","9403401","H","00","1","9,1",28596
"940340112","94034","94","Fresnes","Domaine Penitentiaire","940541","9403401","H","4A","2",,
"940340103","94034","94","Fresnes","Centre Ville","940531","9403401","H","00","1","19,4",22776
"940340104","94034","94","Fresnes","Daix-Thibaudes","940521","9403401","H","00","1","23,0",19766
"940340105","94034","94","Fresnes","Fleurs-Pasteur","940521","9403401","H","00","1","9,5",29554
"940340101","94034","94","Fresnes","Cerisaie-Medicis","940531","9403401","A","00","3",,
"940340102","94034","94","Fresnes","Sablonniere","940531","9403401","H","00","1","20,2",21166
"940340109","94034","94","Fresnes","Bergonie-Freres Lumiere","940541","9403401","H","00","1","23,0",19834
"940370106","94037","94","Gentilly","Chaperon Vert","940561","9403701","H","00","1","41,0",14248
"940370108","94037","94","Gentilly","Reine Blanche 2","940551","9403701","H","00","1","23,2",19542
"940370104","94037","94","Gentilly","Plateau 1","940561","9403701","H","00","1","19,9",27048
"940370101","94037","94","Gentilly","Centre Ville 1","940561","9403701","H","00","1","",19468
"940370107","94037","94","Gentilly","Reine Blanche 1","940551","9403701","H","00","1","",14282
"940370103","94037","94","Gentilly","Victor Hugo","940551","9403701","H","00","1","35,0",15878
"940370105","94037","94","Gentilly","Plateau 2","940561","9403701","H","00","1","17,0",25970
"940370102","94037","94","Gentilly","Centre Ville 2","940551","9403701","H","00","1","23,1",21302
"940380105","94038","94","L'Haÿ-les-Roses","Petit Robinson 2","940571","9403801","H","00","1","8,1",33072
"940380104","94038","94","L'Haÿ-les-Roses","Petit Robinson 1","940571","9403801","H","00","1","",33584
"940380102","94038","94","L'Haÿ-les-Roses","Les Blondeaux 1","940581","9403801","H","00","1","",32892
"940380106","94038","94","L'Haÿ-les-Roses","Centre 1","940571","9403801","H","00","1","15,8",24508
"940380111","94038","94","L'Haÿ-les-Roses","Lallier P. Hochart 1","940601","9403801","H","00","1","",18798
"940380112","94038","94","L'Haÿ-les-Roses","Lallier P. Hochart 2","940601","9403801","H","00","1","41,9",14224
"940380113","94038","94","L'Haÿ-les-Roses","La Vallee aux Renards","940581","9403801","H","4A","2","24,8",20594
"940380103","94038","94","L'Haÿ-les-Roses","Les Blondeaux 2","940581","9403801","H","00","1","",33802
"940380109","94038","94","L'Haÿ-les-Roses","Jardin Parisien 1","940591","9403801","H","00","1","28,6",19236
"940380110","94038","94","L'Haÿ-les-Roses","Jardin Parisien 2","940601","9403801","H","00","1","26,4",20350
"940380107","94038","94","L'Haÿ-les-Roses","Centre 2","940591","9403801","H","00","1","38,7",15210
"940380108","94038","94","L'Haÿ-les-Roses","Centre 3","940591","9403801","H","00","1","12,3",26532
"940410103","94041","94","Ivry-sur-Seine","Centre Ville Ouest","940611","9404101","H","00","1","22,1",22008
"940410104","94041","94","Ivry-sur-Seine","Fort","940621","9404101","H","00","1","35,4",17436
"940410105","94041","94","Ivry-sur-Seine","Centre Ville Sud","940641","9404101","H","00","1","28,5",18438
"940410101","94041","94","Ivry-sur-Seine","Plateau Sud","940621","9404101","H","00","1","30,6",17330
"940410102","94041","94","Ivry-sur-Seine","Monmousseau","940621","9404101","H","00","1","34,4",15172
"940410206","94041","94","Ivry-sur-Seine","Plateau Nord","940651","9404102","H","00","1","34,8",17032
"940410207","94041","94","Ivry-sur-Seine","Mirabeau","940631","9404102","H","00","1","39,1",15588
"940410208","94041","94","Ivry-sur-Seine","Danton Ouest","940611","9404102","H","00","1","33,1",18468
"940410106","94041","94","Ivry-sur-Seine","Parmentier Nord","940641","9404101","H","00","1","30,8",17916
"940410107","94041","94","Ivry-sur-Seine","Gagarine","940641","9404101","H","00","1","52,4",11604
"940410202","94041","94","Ivry-sur-Seine","Petit Ivry Nord","940631","9404102","H","00","1","33,1",17724
"940410203","94041","94","Ivry-sur-Seine","Petit Ivry Sud","940631","9404102","H","00","1","28,6",19906
"940410204","94041","94","Ivry-sur-Seine","Cite Pierre et Marie Curie","940651","9404102","H","00","1","",13658
"940410205","94041","94","Ivry-sur-Seine","Hoche_Le Galleu","940651","9404102","H","00","1","32,8",17776
"940410301","94041","94","Ivry-sur-Seine","Ivry Port Nord","940661","9404103","H","00","1","48,3",12418
"940410108","94041","94","Ivry-sur-Seine","Centre Ville Nord","940611","9404101","H","00","1","30,9",18492
"940410109","94041","94","Ivry-sur-Seine","Parmentier Sud","940641","9404101","H","00","1","",18454
"940410211","94041","94","Ivry-sur-Seine","Danton Est","940611","9404102","H","00","1","28,9",20737
"940410201","94041","94","Ivry-sur-Seine","Verollot","940631","9404102","H","00","1","34,2",16831
